obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_lolim_b,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,flux_aper_b,flux_aper_hilim_b,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hs,hard_hm,hard_ms,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper_hilim_h,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_m,flux_aper_m,flux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_u,photflux_aper_hilim_u,flux_aper_u,flux_aper_hilim_u,flux_aper_lolim_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_prob_s,var_inter_sigma_s,var_inter_index_s,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_prob_b,var_mean_b,var_sigma_b,var_min_b,var_max_b,ks_prob_b,kp_prob_b
PL_128_obs_0,PL_128,1,PSR_J1628-3205_, 2CXO J162806.9-320548,247.0291,-32.09693,20027.3,11.99,988.8965,PL,-4.62967199222049,-4.557050130422138,-4.591929714112815,-5.060780364145182,-5.185020316239243,-5.116622510251661,-13.081497860363827,-13.043687469158806,-13.008906891951112,-5.07448164182257,-5.141763664570487,-5.019269623464055,-5.332453660488484,-5.402195157595707,-5.272377422030862,-0.0475,0.2511,-0.2948,-13.857297754262385,-13.923723744595783,-13.799696817018415,-13.129128104932256,-13.188023055663047,-13.25617677839625,-13.896880746454286,-13.95900230757651,-14.036259381142116,-6.292344676468813,-5.4077121840478695,-5.135963817274225,-14.80106813006779,-14.555486793665956,-15.4207882197685,6.93,0.9973800000000002,0.0005326840000000001,0.9947699999999997,2.0835296999999995e-05,5.86,4.84,0.7881599999999997,0.00012652879999999994,7.87,0.99934,0.00012919431999999995,0.153,0.008529,0.00011220000000000004,0.008417000000000001,0.008641,0.8420000000000001,0.627
PL_129_obs_0,PL_129,1,PSR_J1614-2230_, 2CXO J161436.5-223031,243.6521,-22.50863,19769.6,9.04,515.3331,PL,-4.876801924968001,-4.780415473785745,-4.825940192274975,-6.058190526991162,-6.598082749482425,-6.242679903453328,-13.711527199400217,-13.660151216962364,-13.614393726401687,-5.118729496070642,-5.184156709336733,-5.061930813776614,-5.552686891176432,-5.652084813498309,-5.471983658810799,-0.8607,-0.6533,-0.466,-13.882066164960358,-13.947306058075032,-13.825068406471557,-14.410050398674292,-14.602929450040591,-14.958212681028249,-14.110866444033276,-14.191653964259606,-14.291069464193384,-5.295249095709329,-5.091086259979029,-4.952725132615821,-14.428291168191313,-14.282163132513075,-14.66655272550325,6.87,0.9978000000000002,0.0005311930000000001,0.9948299999999999,3.4238769999999986e-05,5.92,4.79,0.7784999999999995,0.00012686889999999993,5.08,0.8271299999999999,0.00012153591999999987,0.087,0.005039,2.126e-05,0.005018,0.005074,0.013000000000000001,0.054000000000000006
PL_132_obs_0,PL_132,1,PSR_J1429-5911, 2CXO J142958.5-591136,217.4938,-59.19334,24735.6,4.19,63.20605,PL,-5.677573947594047,-5.466100899203405,-5.559090917934783,-5.625985259708089,-5.873219422987991,-5.728623128105926,-13.861066059743075,-13.742561433140185,-13.649558143464938,-6.867100230055517,-20.0,-6.566230166075134,-6.436163081335455,-6.776244546342759,-6.247874692702101,0.8707,0.6783,0.446,-15.520136886976902,-20.0,-15.219178824146526,-13.652084813498309,-13.754734160542538,-13.899284913426918,-14.845271792559844,-15.033529736270715,-15.37345434097287,-20.0,-20.0,-5.656591406196142,-20.0,-14.988086416898804,-20.0,6.83,0.9952199999999999,0.00053157,0.9943699999999999,7.535966000000003e-05,5.9,5.02,0.7945799999999995,0.00012339149999999994,5.11,0.9270599999999992,0.00014147373999999984,0.588,0.0009176999999999999,0.00012570000000000002,0.0008546,0.001771,0.295,0.655
PL_133_obs_0,PL_133,1,PSR_J1417-4402_, 2CXO J141730.5-440257,214.3773,-44.04924000000001,2025.2,6.41,405.7166,PL,-3.838332587562264,-3.701802132890185,-3.7647241233129476,-4.1797328428390355,-4.3945872018469485,-4.274006741075278,-12.590912630552165,-12.517126416391246,-12.454074670644157,-4.402085528797472,-4.59108197915322,-4.277119389313061,-4.425737170292973,-4.548367052543009,-4.330125497510197,0.1362,0.1849,-0.055,-13.434270212168872,-13.623423042943488,-13.309360988284032,-12.583692412940117,-12.6779875614176,-12.79860287567955,-13.101878424458892,-13.197431501686044,-13.320208829019645,-20.0,-20.0,-3.496209316942819,-19.706403202704752,-13.290005572559606,-20.0,7.0,0.9975700000000002,0.0005352980000000003,0.9828399999999998,2.373903999999999e-05,5.74,5.06,0.8760499999999998,9.333010000000005e-05,7.72,1.0,0.0001392261199999999,0.7609999999999999,0.030539999999999998,0.007547,0.02299,0.03809,0.972,0.85
PL_134_obs_0,PL_134,1,PSR_J2339-0533_, 2CXO J233938.7-053305,354.9114,-5.551438,20871.4,16.48,1842.5339999999999,PL,-4.231880105815203,-4.1790764121186825,-4.204676235670686,-4.651695136951839,-4.733298033115912,-4.69058277422186,-12.705093089394808,-12.677367288307776,-12.65130580973446,-4.830619504688051,-4.891773343625071,-4.776763726897002,-4.950007143079858,-4.999565922520682,-4.905878404159439,0.1587,0.2936,-0.1424,-13.442492798094342,-13.503901007867428,-13.388807939131565,-12.790216985151485,-12.829444941478792,-12.872895201635192,-13.473144012874126,-13.517698232776556,-13.567190994966833,-5.132414673452963,-4.512578788640526,-4.267123958637294,-20.0,-14.30189945437661,-20.0,6.82,0.9973100000000003,0.00048073200000000015,0.9934899999999997,2.882724899999999e-05,5.17,4.93,0.8553999999999998,8.282650000000011e-05,7.89,1.0,0.0001248790099999999,1.0,0.015369999999999997,0.004579,0.0067150000000000005,0.02112,1.0,1.0
LMXB_0_obs_1,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,17852.2,337.0,462011.4,LX,-5.996539467890494,-5.441771578196675,-5.636012170251509,-5.6081830763867515,-6.202871012203447,-5.810790510417694,-14.533280628318401,-14.028167720075075,-13.800793520838342,-20.0,-20.0,-6.554240163511369,-20.0,-20.0,-6.580870692258024,0.9994,0.9994,-0.2049,-20.0,-20.0,-15.420102130396897,-13.804377056413063,-14.036212172654444,-14.567672207738395,-15.320662969479207,-20.0,-20.0,-20.0,-20.0,-4.886390848926972,-20.0,-14.154715873652009,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.34759000000000007,0.010069397,0.0012960399999999992,0.010174780000000003,0.014622569999999988,0.6239800000000002,0.5065599999999999
LMXB_0_obs_2,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,4855.4,337.0,462011.4,LX,-5.5045944368538064,-5.013945219230305,-5.193413065672197,-5.141102042767996,-5.618163200001657,-5.3172233536855655,-13.324588306285136,-13.096801452957022,-12.948076083953893,-20.0,-20.0,-5.962972120244225,-20.0,-20.0,-6.2839966563652006,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.828858848971619,-12.937794191180288,-13.086398050270843,-13.314168725373936,-14.85294232897164,-20.0,-20.0,-20.0,-20.0,-4.5646723438255545,-20.0,-13.846494992111321,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.3123000000000001,0.010304079999999998,0.0009690370999999998,0.011050270000000006,0.013188489999999992,0.6577600000000003,0.5279700000000003
LMXB_0_obs_3,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,29759.7,337.0,462011.4,LX,-5.5388017113775065,-5.275478372881437,-5.387428045934824,-5.393403690820715,-5.637706062035769,-5.495393229358046,-13.83061950468805,-13.664742743565467,-13.550213153014226,-20.0,-20.0,-6.811352704000282,-7.756260703072246,-19.17077320227301,-6.30464758829926,0.9994,0.9081149999999997,0.6499240000000002,-20.0,-20.0,-15.622147580993245,-13.540456741719588,-13.654822383457295,-13.820735535660974,-14.83590014653978,-15.148395217759209,-18.300256786284777,-20.0,-20.0,-5.171468993354899,-20.0,-14.422738046414185,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.33435000000000004,0.010276490000000001,0.0011021041999999997,0.011016440000000006,0.014012789999999989,0.6519600000000001,0.5201000000000001
LMXB_0_obs_4,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,4490.4,337.0,462011.4,LX,-6.007446482167865,-5.199351644636012,-5.437588167050272,-5.338471259868017,-6.217670731003163,-5.585695311871668,-14.399462705635532,-13.700492701299513,-13.453333974929816,-20.0,-20.0,-5.96738123914928,-20.0,-20.0,-6.1825668558886155,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.799696817018415,-13.444180316938809,-13.691435586438761,-14.3902988976206,-14.77365791283637,-20.0,-20.0,-20.0,-20.0,-4.297914278564175,-20.0,-13.549135307620233,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.39640000000000014,0.010126699999999999,0.0014040069999999997,0.010169930000000004,0.01678856999999999,0.6006000000000001,0.488
LMXB_0_obs_5,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,5097.1,337.0,462011.4,LX,-5.893809102736585,-5.169475485902741,-5.388595362288407,-5.321845961989562,-6.1079610796587085,-5.557050130422138,-14.588717086982616,-13.792904459580782,-13.52797530229972,-20.0,-20.0,-6.068287932943244,-20.0,-20.0,-6.265200170411153,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.846185135655471,-13.518414063632378,-13.783306400830245,-14.579054594078027,-14.856360764725457,-20.0,-20.0,-20.0,-20.0,-4.5709146873961535,-20.0,-13.851924150931326,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.3306700000000001,0.01009736,0.0012805922999999991,0.010204480000000005,0.014599869999999989,0.6347800000000002,0.5111000000000001
LMXB_0_obs_6,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,5060.4,337.0,462011.4,LX,-5.249491605148654,-4.901010360598823,-5.041245050130911,-5.043879613606981,-5.413750361133959,-5.186552455735179,-13.573001041243463,-13.334137699796845,-13.186819467413988,-20.0,-20.0,-6.05873709068105,-20.0,-20.0,-6.321937095025655,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.90622821850127,-13.172695358910264,-13.31884925006758,-13.559248299520814,-14.869666231504993,-20.0,-20.0,-20.0,-20.0,-4.444301105281099,-20.0,-13.553929064298995,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.2983700000000001,0.010350429999999999,0.0010450030999999997,0.010978510000000004,0.013247289999999991,0.6259500000000002,0.4670700000000001
LMXB_0_obs_7,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,45360.1,337.0,462011.4,LX,-5.4278256863869405,-5.247260306064672,-5.32550628270365,-5.3879582553547305,-5.577410160148518,-5.469672210221914,-13.821598658466245,-13.690582774221859,-13.59482445378201,-20.0,-20.0,-7.024338466818942,-7.405016680324256,-19.876038006529043,-6.465095792715689,0.9994,0.9153999999999999,0.6656410000000001,-20.0,-20.0,-15.865504144165326,-13.571703186017121,-13.661543506395395,-13.782516055786093,-14.993960868641807,-15.243953158492744,-19.565645393029023,-20.0,-20.0,-5.3951262294473645,-20.0,-14.625068446021812,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.526,0.002309,0.0004113,0.001476,0.0029100000000000003,0.953,0.998
LMXB_0_obs_8,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,5106.3,337.0,462011.4,LX,-7.2319195768741,-5.4623796040727655,-5.740097594923493,-5.560938495500011,-10.595994212345799,-5.8473022851533445,-16.333204695749703,-13.914870259669286,-13.691367865800826,-20.0,-20.0,-6.00052146632069,-20.0,-20.0,-6.295763662691212,0.8901659999999991,0.9782999999999983,-0.9916549999999976,-20.0,-20.0,-14.866461091629782,-13.704810159418317,-16.814102141595782,-19.600631470760923,-14.82623117686335,-20.0,-20.0,-20.0,-20.0,-4.340654364253823,-20.0,-13.591929714112814,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.32909000000000005,0.010146652,0.0012374279999999992,0.010092640000000007,0.015400769999999986,0.6086100000000001,0.49558
LMXB_0_obs_9,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,4980.9,337.0,462011.4,LX,-20.0,-5.685500772026849,-20.0,-5.813326132500255,-20.0,-20.0,-20.0,-20.0,-14.114638779968487,-20.0,-20.0,-5.944239535312265,-20.0,-20.0,-6.310069895981782,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.79317412396815,-14.11696348997232,-20.0,-20.0,-14.855425792390383,-20.0,-20.0,-20.0,-20.0,-4.322758154053346,-20.0,-13.587539452570038,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.3800300000000001,0.010234086000000002,0.0013905079999999995,0.009907930000000004,0.01706466999999999,0.6171400000000001,0.5141100000000001
LMXB_0_obs_10,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,5112.4,337.0,462011.4,LX,-6.418961051227833,-5.294050805089705,-5.553618187777558,-5.384365531122584,-6.298173069602861,-5.635449004646028,-15.2611401979278,-13.938924676370208,-13.64839692758087,-20.0,-20.0,-6.0603809210433015,-20.0,-20.0,-6.258848401148215,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.86359655186601,-13.649558143464938,-13.962573502059376,-20.0,-14.850165303284214,-20.0,-20.0,-20.0,-20.0,-4.577917013677861,-20.0,-13.856823978118287,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.3356100000000001,0.010104723999999999,0.0012705102999999993,0.010176970000000006,0.014599869999999989,0.6268100000000002,0.50693
LMXB_0_obs_11,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,5097.1,337.0,462011.4,LX,-5.2516568955124505,-4.889410289700751,-5.029792641193145,-5.098705182834433,-5.502793819296046,-5.251037138743839,-13.524764777395871,-13.29183414214446,-13.141102042767997,-20.0,-20.0,-6.0170958822073715,-6.070990014506039,-6.7870138152633315,-5.823330067331851,0.9994,0.7658,0.7395,-20.0,-20.0,-14.84924356013969,-13.150949309430487,-13.309272456129634,-13.561141340579438,-14.259084923518717,-14.50210325708678,-15.10419084983087,-20.0,-20.0,-4.634920105732946,-20.0,-13.852408179412407,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.32842000000000005,0.010433810000000002,0.0011771729999999999,0.010762710000000002,0.013457949999999991,0.6527700000000003,0.49689
LMXB_0_obs_12,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,5078.8,337.0,462011.4,LX,-5.856360764725457,-5.149598852002842,-5.3663295939485565,-5.342466112442014,-6.221631656644126,-5.589560213789653,-13.972242795309446,-13.529883646848996,-13.315334135974139,-20.0,-20.0,-5.980053318321158,-6.274905478918531,-20.0,-5.97387548325455,0.9994,0.757,-0.0487,-20.0,-20.0,-14.879755204453634,-13.326334123754298,-13.543026986364183,-14.033154576345083,-14.631527161559639,-20.0,-20.0,-20.0,-20.0,-4.610404311476475,-20.0,-13.864572535270334,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.3526800000000001,0.010134249999999997,0.0013248219999999994,0.010164560000000003,0.014713569999999992,0.7082800000000004,0.5694399999999998
LMXB_0_obs_13,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,5084.9,337.0,462011.4,LX,-20.0,-5.444301105281099,-20.0,-5.612261307984029,-11.604765541710917,-5.876723822767726,-20.0,-20.0,-13.757955760630448,-20.0,-20.0,-5.964570261815451,-20.0,-20.0,-6.246187216435298,0.7204570000000002,0.9708789999999984,-0.9891439999999975,-20.0,-20.0,-14.830325565941193,-13.751046384504292,-20.0,-20.0,-14.83743559347698,-20.0,-20.0,-20.0,-20.0,-4.302073555193495,-20.0,-13.493494967595128,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.32850000000000007,0.010122507000000001,0.001236107999999999,0.010067590000000005,0.01480716999999999,0.6030600000000002,0.49524000000000007
LMXB_0_obs_14,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,4977.8,337.0,462011.4,LX,-20.0,-5.5265130299354315,-20.0,-5.631927087127485,-10.23740246175029,-5.900684995863481,-20.0,-20.0,-13.721246399047171,-20.0,-20.0,-6.031096969696172,-20.0,-20.0,-6.224535190654261,0.8135999999999995,0.9993999999999982,-0.9993999999999975,-20.0,-20.0,-14.850472986245652,-13.578231598793076,-13.890421453095612,-20.0,-14.81559251458768,-20.0,-20.0,-20.0,-20.0,-4.547816791723863,-20.0,-13.826930326862065,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.33674000000000015,0.010112747,0.0012487472999999994,0.010113600000000006,0.01480436999999999,0.6251700000000002,0.50126
LMXB_0_obs_15,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,4979.9,337.0,462011.4,LX,-5.364717362001788,-4.957424487559809,-5.1148650339365656,-5.095879786523801,-5.503347060749082,-5.253521490069969,-13.740645072691965,-13.449038247701823,-13.27621606303467,-20.0,-20.0,-6.0125124938669074,-20.0,-20.0,-6.255550542553202,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.803823814960026,-13.266401539038661,-13.432738307646126,-13.724228099835068,-14.846795099915715,-20.0,-20.0,-20.0,-20.0,-4.3260580013659125,-20.0,-13.517555208081735,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.30101000000000006,0.010381249999999998,0.0010588569999999994,0.010973010000000004,0.013193889999999988,0.6065200000000002,0.4788699999999999
LMXB_0_obs_16,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,4980.7,337.0,462011.4,LX,-20.0,-5.599634726650061,-20.0,-5.715343717211485,-20.0,-20.0,-20.0,-20.0,-13.934793871945688,-20.0,-20.0,-6.043639446326678,-20.0,-20.0,-6.22329881601159,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.87321942298799,-13.931443104927636,-20.0,-20.0,-14.814457845145625,-20.0,-20.0,-20.0,-20.0,-4.24504041227829,-20.0,-13.457299030551889,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.48344000000000015,0.010191736000000002,0.0017844120000000004,0.009615980000000005,0.01828096999999999,0.6098200000000001,0.5005000000000002
LMXB_0_obs_17,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,45326.4,337.0,462011.4,LX,-5.4629368572183825,-5.268572412949052,-5.35222594973117,-5.421246215573565,-5.6252516539898965,-5.511449283499556,-13.782516055786093,-13.655607726314889,-13.562249437179611,-7.063385738024788,-20.0,-6.751046384504292,-7.162096055407058,-20.0,-6.870632404277014,0.9482,0.9582,-0.2336,-15.93704216591549,-20.0,-15.614930223668065,-13.543633966870956,-13.632457726479423,-13.751536282448969,-15.39707228714081,-15.70818731253288,-20.0,-20.0,-20.0,-5.399135963690161,-20.0,-14.608888386297197,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.32921,0.01016764,0.0010564299999999997,0.010980460000000004,0.013929089999999986,0.6301900000000001,0.4994700000000002
LMXB_0_obs_18,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,48532.8,337.0,462011.4,LX,-5.491470281028714,-5.294478386577333,-5.379135524734879,-5.439734602137285,-5.643782865780265,-5.5298836468489965,-13.765229704839083,-13.649558143464938,-13.558461961297839,-20.0,-20.0,-7.055912320584566,-7.183162369097965,-8.505288974794738,-6.892450870255313,0.9994,0.9569,0.7983,-20.0,-20.0,-15.896880746454286,-13.54821356447571,-13.63582436722938,-13.745935547085661,-15.228853651185014,-15.500587874327724,-16.385208208043583,-20.0,-20.0,-5.42033070644528,-20.0,-14.613501034449346,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.225,0.0022370000000000003,0.0001436,0.002166,0.003235,0.221,0.374
LMXB_0_obs_19,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,13503.6,337.0,462011.4,LX,-6.293794458118029,-5.515700160653214,-5.749824051916075,-5.694004117229195,-6.581367312645934,-5.935167780261426,-14.285586407712879,-13.855425792390383,-13.64359167296102,-20.0,-20.0,-6.557206774060231,-20.0,-20.0,-6.452717692036697,0.9994,0.9994,0.5809,-20.0,-20.0,-15.363111093016201,-13.652084813498309,-13.88706002391592,-14.438064236686218,-15.158703112509718,-20.0,-20.0,-20.0,-20.0,-5.185885643870875,-20.0,-14.376440609994562,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.3496000000000001,0.010080472,0.0012934692999999992,0.010135570000000005,0.014749469999999988,0.5842100000000002,0.48974000000000006
LMXB_0_obs_20,LMXB_0,71,J1745-2900___________, 2CXO J174540.1-290029,266.4174,-29.00827,37677.7,337.0,462011.4,LX,-5.448428026325746,-5.2415423113895345,-5.332733880617726,-5.428524096318056,-5.65521487736734,-5.5241835869686815,-13.76624263703449,-13.635261444944602,-13.539553216119279,-6.534914712442567,-7.012021084124518,-6.313006433735321,-6.610302451793614,-7.001522696963494,-6.407934329567753,0.8295,0.8582,-0.1574,-15.044793462458058,-15.47846965872129,-14.83209218999852,-13.549442990581671,-13.652474840001311,-13.796151536253765,-14.979638717352293,-15.185619205530061,-15.591420874591332,-20.0,-20.0,-5.572351628813068,-20.0,-14.756713853916553,-20.0,8.0,1.0,0.0009722000000000001,1.0,2.261e-06,8.0,8.0,1.0,4.474e-06,8.0,1.0,0.001407,0.33381,0.010106290000000002,0.0010792168999999997,0.011118050000000004,0.014019289999999986,0.5801200000000002,0.4808100000000003
