index_compiled,index,class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
1105,859,1.0,1.3351063829787232e-05,2.156196943972835e-06,7.474048442906574e-06,6.842105263157895e-06,1.4453125e-05,6.549295774647888e-06,1.3695652173913044e-05,0.9690000000000001,0.97,9.113300492610838e-06,2.1700288184438036e-05,1.7204610951008646e-05,3.253086419753086e-06,0.0,0.449,3.167420814479638e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5684803001876172e-06,2.344444444444444e-06,2.0444444444444443e-06,1.1238273921200752e-06,2.0772442588726515e-06,4.036036036036037e-06,2.1309192200557103e-06,4.150602409638554e-06,2.104859335038363e-06,4.071428571428571e-06,2.094562647754137e-06,4.071428571428572e-06,0.75,0.768,2.130637636080871e-06,4.3661971830985915e-06,2.714788732394366e-06,7.757437070938215e-07,0.0,0.267,2.9657142857142854e-06,0.0,0.0,0.028728728728728725,-0.38038038038038036,-0.4014014014014014,7.606635071090048e-05,7.620578778135048e-05,3.776091081593928e-06,1.907514450867052e-05,8.417266187050359e-05,1.92e-05,8.503562945368171e-05,1.9122807017543857e-05,8.48780487804878e-05,1.911764705882353e-05,8.5012285012285e-05,0.87,0.457,1.9280575539568347e-05,8.392857142857143e-05,8.612068965517242e-05,4.082926829268292e-06,0.0,0.435,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.777251184834123e-05,0.00017982708933717576,0.0001577259475218659,3.361842105263158e-05,6.687192118226601e-05,0.0007453874538745388,6.451187335092347e-05,0.0007270306258322239,6.797066014669927e-05,0.0007524271844660193,6.918465227817744e-05,0.0007612293144208038,0.995,0.9990000000000001,5.2246256239600665e-05,0.00023666666666666665,0.00020132450331125824,2.9218106995884775e-05,0.5,0.662,0.0026371951219512197,0.0,0.0
1106,419,0.0,4.989361702127659e-05,3.1748726655348045e-06,1.792387543252595e-05,1.4999999999999999e-05,3.7890625e-05,1.4014084507042253e-05,3.5000000000000004e-05,0.985,0.95,2.302955665024631e-05,6.570605187319885e-05,6.628242074927953e-05,1.1604938271604938e-05,0.0,0.0423,3.3710407239819e-05,0.0,0.3,0.0002330508474576271,0.0,0.0009020172910662824,0.0,4.032258064516129e-10,0.0,0.014316546762589928,0.018600000000000002,0.0,7.350993377483444e-10,0.0,5.314685314685314e-06,0.0,0.015653495440729484,0.0,4.524312896405919e-06,6.48870636550308e-06,7.693877551020407e-06,0.0,5.074074074074073e-06,5.074074074074073e-06,0.0,4.217118997912317e-06,7.972972972972972e-06,4.345403899721448e-06,8.192771084337349e-06,4.271099744245524e-06,8.021978021978022e-06,4.255319148936171e-06,8.010204081632652e-06,0.9179999999999999,0.774,4.074650077760498e-06,8.521126760563379e-06,8.521126760563379e-06,2.9977116704805488e-06,0.0,0.375,9.485714285714286e-06,0.0,0.46799999999999997,-0.04254254254254254,-0.4854854854854854,-0.44844844844844833,0.00022488151658767776,0.0003077170418006431,1.8197343453510436e-05,4.092485549132947e-05,0.00022733812949640288,4.154285714285714e-05,0.00023111638954869358,4.1052631578947364e-05,0.00022902439024390247,4.1e-05,0.00022923832923832922,0.8809999999999999,0.91,4.143884892086331e-05,0.00022976190476190476,0.00033448275862068964,1.3609756097560975e-05,0.625,0.7340000000000001,0.0008941176470588236,0.0,0.467,9.447619047619048e-06,0.0,0.21600000000000003,0.0,3.5798816568047334e-09,0.0,0.019448275862068966,0.00012914691943127963,0.00046109510086455327,0.0004693877551020409,7.236842105263157e-05,0.00014901477832512318,0.0019311193111931119,0.00015303430079155673,0.001997336884154461,0.00014914425427872861,0.0019174757281553395,0.0001474820143884892,0.0018912529550827424,0.9640000000000001,0.976,0.00012512479201331117,0.0006493333333333334,0.0006437086092715231,7.921810699588478e-05,0.0,0.0219,0.01783536585365854,0.0,0.293
1107,410,0.0,4.234042553191489e-05,0.0,1.193771626297578e-05,1.0977443609022556e-05,2.3906250000000002e-05,1.0528169014084507e-05,2.2753623188405797e-05,0.0,0.0,1.6133004926108376e-05,3.9481268011527376e-05,1.0288184438040346e-05,2.1604938271604937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514071294559096e-06,4.555555555555555e-06,0.0,0.0,3.4029227557411273e-06,7.522522522522522e-06,3.593314763231198e-06,8.012048192771085e-06,3.5294117647058825e-06,7.747252747252747e-06,3.451536643026005e-06,7.653061224489796e-06,0.0,0.0,3.3437013996889583e-06,7.746478873239436e-06,1.8732394366197181e-06,6.739130434782609e-07,0.0,0.0,0.0,0.0,0.0,-0.16516516516516516,-0.3243243243243243,-0.16016016016016016,0.00020213270142180095,0.0,0.0,4.6994219653179195e-05,0.00020455635491606713,4.8342857142857145e-05,0.00021092636579572447,4.7017543859649116e-05,0.000205609756097561,4.682352941176471e-05,0.00020515970515970513,0.0,0.0,4.503597122302159e-05,0.00019523809523809522,4.3534482758620684e-05,2.746341463414634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011966824644549766,0.00027435158501440914,0.0,0.0,8.743842364532021e-05,0.0008646986469864698,8.271767810026385e-05,0.0008255659121171773,8.899755501222494e-05,0.0008737864077669902,9.112709832134291e-05,0.0008888888888888889,0.0,0.0,6.688851913477538e-05,0.00027066666666666667,0.00010728476821192052,1.7078189300411522e-05,0.0,0.0,0.0,0.0,0.0
1108,109,1.0,0.0,0.000502546689303905,0.0,0.0,0.0,0.0,0.0,0.514,0.418,0.0,0.0,0.003342939481268011,0.0006975308641975308,0.0,0.389,0.00011029411764705881,0.0,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006999999999999998,0.00034896810506566603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878,0.7070000000000001,0.0,0.0,0.0010316901408450702,0.00032951945080091533,0.0,0.155,1.1428571428571427e-05,0.0,0.0935,0.0,0.0,0.0,0.0,0.02057877813504823,0.001176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.475,0.0,0.0,0.023017241379310348,0.0012585365853658536,0.625,0.8959999999999999,0.00811764705882353,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01763848396501458,0.0038618421052631583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.604,0.0,0.0,0.022847682119205296,0.0034259259259259256,0.0,0.287,0.00625,0.0,0.0991
1109,313,1.0,0.012287234042553191,0.005348047538200339,0.007024221453287197,0.007030075187969925,0.01296875,0.006901408450704226,0.012681159420289856,0.956,0.9059999999999999,0.00789408866995074,0.016455331412103747,0.016455331412103747,0.00395679012345679,0.0,0.0,0.0,0.0,0.0777,0.0004983050847457627,0.0,0.004610951008645533,0.0,2.2857142857142856e-10,0.0,0.01223021582733813,1.0,0.0,0.014172185430463577,0.0,0.0035664335664335653,0.0,0.029635258358662615,0.0,0.005560253699788583,0.004989733059548256,0.005693877551020407,0.005440900562851783,0.010259259259259258,0.010259259259259258,0.005440900562851783,0.005260960334029228,0.010675675675675676,0.0055153203342618385,0.011204819277108435,0.005396419437340152,0.010934065934065934,0.005342789598108747,0.010816326530612244,0.251,0.4,0.005023328149300156,0.010704225352112675,0.010704225352112675,0.003695652173913043,0.0,0.0,0.0,0.0,0.0206,0.5835835835835835,0.7737737737737737,0.3463463463463463,0.047156398104265404,0.06398713826366559,0.004383301707779887,0.01346820809248555,0.04772182254196642,0.013657142857142856,0.04845605700712589,0.013391812865497075,0.047804878048780496,0.013352941176470588,0.04766584766584766,1.0,1.0,0.012244604316546762,0.04327380952380952,0.06267241379310344,0.004151219512195122,0.0,0.0,0.0,0.6,0.9740000000000001,0.0016095238095238094,0.0,0.056100000000000004,0.0,0.009644970414201183,0.0,0.024597701149425288,0.007725118483412324,0.015504322766570605,0.015685131195335277,0.004289473684210526,0.006711822660098524,0.054366543665436654,0.006464379947229553,0.0529960053262317,0.006748166259168705,0.054368932038834944,0.006786570743405275,0.05425531914893617,0.977,0.996,0.006888519134775374,0.022400000000000003,0.022251655629139073,0.0042592592592592595,0.0,0.0,0.0,0.2,0.8420000000000001
1110,26,1.0,9.361702127659574e-06,0.0,2.9238754325259515e-06,2.4473684210526314e-06,1.28125e-05,2.2816901408450707e-06,1.1811594202898553e-05,0.978,0.752,3.7561576354679805e-06,2.2132564841498556e-05,2.8126801152737746e-05,4.938271604938271e-06,0.75,0.937,8.133484162895928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426056338028169e-06,1.1384439359267733e-06,0.0,0.0318,1.1885714285714285e-05,0.0,0.0,-0.15715715715715714,-1.0,-0.5235235235235235,9.004739336492891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.19899999999999998,1.4143884892086331e-05,0.00010714285714285714,0.0001646551724137931,6.878048780487805e-06,0.625,0.7859999999999999,0.0026000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893364928909954e-05,0.00015706051873198845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.594,4.3760399334442597e-05,0.00023933333333333331,0.00026225165562913905,4.094650205761317e-05,0.625,0.773,0.006097560975609756,0.0,0.0
1111,1202,1.0,6.595744680851063e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.13699999999999998,0.0247,6.896551724137932e-06,1.5302593659942362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.435272045028142e-06,1.3037037037037036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5458786936236393e-06,8.521126760563379e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716716716716715,0.0937937937937938,-0.6186186186186186,3.4834123222748817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.417266187050359e-06,4.1369047619047624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684834123222749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.410981697171381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,948,1.0,7.446808510638298e-07,1.867572156196944e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4697406340057637e-06,5.617283950617283e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.296296296296295e-07,1.722326454033771e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176056338028169e-06,3.512585812356979e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437299035369775e-05,8.937381404174573e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8448275862068963e-05,1.1219512195121949e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605187319884726e-05,4.285714285714286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.211920529801324e-06,0.0,0.0,0.0,0.0,0.0,0.0
1113,894,0.0,0.16436170212765952,0.04091680814940577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07623152709359607,0.1780979827089337,0.17752161383285303,0.038086419753086416,0.0,0.0,0.0,0.0,0.0,0.024152542372881357,0.0,0.002570605187319885,0.0,4.56221198156682e-11,0.0,0.05330935251798561,1.0,0.0,0.0009619205298013246,0.0,0.024160839160839158,0.0,0.018844984802431613,0.0,0.03763213530655392,0.04373716632443532,0.04510204081632653,0.03395872420262664,0.06629629629629627,0.06555555555555553,0.03358348968105065,0.03674321503131524,0.07927927927927927,0.03816155988857938,0.0825301204819277,0.03785166240409207,0.08076923076923075,0.03735224586288416,0.08010204081632653,1.0,0.998,0.033748055987558326,0.07605633802816901,0.07570422535211267,0.02471395881006865,0.0,0.0,0.0,0.7,0.995,0.30730730730730726,0.18618618618618618,-0.1291291291291291,0.7393364928909953,1.0,0.05844402277039848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16546762589928057,0.6904761904761905,1.0,0.05609756097560975,0.0,0.0,0.0,0.0,0.0,0.023523809523809523,0.0,0.11200000000000002,0.0,0.0005029585798816568,0.0,0.025747126436781613,0.40521327014218017,1.0,1.0,0.22302631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24792013311148087,1.0,1.0,0.15329218106995884,0.0,0.0,0.0,0.0,0.0
1114,1338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03283302063789869,0.0611111111111111,0.060370370370370366,0.03264540337711069,0.029853862212943633,0.06306306306306306,0.030362116991643456,0.0644578313253012,0.03043478260869565,0.06373626373626373,0.030023640661938533,0.06326530612244899,1.0,1.0,0.02737169517884915,0.060915492957746474,0.060211267605633806,0.019908466819221964,1.0,1.0,1.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,577,0.0,0.0,0.0,3.737024221453287e-06,3.1165413533834583e-06,0.0,2.908450704225352e-06,0.0,0.7979999999999999,0.517,4.778325123152709e-06,0.0,9.94236311239193e-06,1.0555555555555555e-06,0.0,0.43200000000000005,0.0002364253393665158,0.0,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6971830985915493e-06,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5517241379310344e-05,0.0,0.625,0.75,0.0049882352941176475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7677725118483425e-05,9.999999999999999e-05,0.0,0.0,4.716748768472907e-05,0.00044526445264452647,4.828496042216359e-05,0.00045938748335552613,4.706601466992665e-05,0.0004405339805825242,4.6762589928057546e-05,0.00043498817966903077,0.688,0.39,3.960066555740433e-05,0.00014933333333333332,0.00010463576158940397,1.1008230452674896e-05,0.0,0.496,0.002576219512195122,0.0,0.49700000000000005
1116,1610,1.0,0.0036755319148936167,0.0011188455008488965,0.001833910034602076,0.0018909774436090228,0.0038046875000000003,0.0018908450704225354,0.003768115942028986,0.841,0.6890000000000001,0.0017610837438423647,0.004005763688760806,0.004005763688760806,0.0008827160493827161,0.0,0.0,0.0,0.0,0.0585,0.0003271186440677966,0.0,0.003285302593659942,0.0,0.00391705069124424,0.0,0.006237410071942446,0.275,0.0,0.013526490066225165,0.0,0.0006958041958041957,0.0,0.011458966565349544,0.0,0.001120507399577167,0.0012032854209445584,0.0011346938775510203,0.0010881801125703563,0.0021185185185185183,0.0021185185185185183,0.0010881801125703563,0.0012421711899791232,0.002603603603603603,0.0012506963788300835,0.0026265060240963857,0.0012455242966751918,0.002604395604395604,0.0012458628841607565,0.0026122448979591832,0.948,0.9520000000000001,0.0012161741835147745,0.002679577464788732,0.002679577464788732,0.0008947368421052632,0.0,0.0,0.0,0.0,0.0932,0.4984984984984984,0.7687687687687687,0.4384384384384383,0.015545023696682468,0.02109324758842444,0.0013111954459203035,0.003913294797687861,0.015779376498800957,0.003891428571428571,0.015724465558194775,0.003900584795321637,0.015829268292682927,0.0039058823529411766,0.015872235872235872,0.5379999999999999,0.7170000000000001,0.0037841726618705043,0.015238095238095236,0.022068965517241378,0.0012829268292682927,0.0,0.0,0.0,0.0,0.22399999999999998,0.001180952380952381,0.0,0.13899999999999998,0.0,0.025266272189349112,0.0,0.01767816091954023,0.002156398104265403,0.005216138328530259,0.005276967930029155,0.0011973684210526316,0.0016871921182266012,0.016359163591635917,0.0016226912928759896,0.015845539280958724,0.0016748166259168704,0.016140776699029125,0.0016786570743405273,0.015957446808510637,0.9420000000000001,0.9209999999999999,0.001747088186356073,0.006799999999999999,0.006754966887417217,0.0010802469135802468,0.0,0.0,0.0,0.1,0.565
1117,814,0.0,0.0,0.00012512733446519526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007896253602305474,0.00017098765432098763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017629629629629628,8.930581613508443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025915492957746475,8.398169336384439e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005112540192926045,0.0003055028462998102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005474137931034483,0.0003126829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036734693877551023,0.0008486842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004801324503311258,0.0007551440329218107,0.0,0.0,0.0,0.0,0.0
1118,36,1.0,0.00010531914893617021,0.0,4.325259515570935e-05,3.703007518796992e-05,7.8125e-05,3.4788732394366196e-05,7.318840579710145e-05,0.963,0.9079999999999999,5.652709359605912e-05,0.0001345821325648415,0.00015763688760806916,3.32716049382716e-05,0.0,0.39299999999999996,0.0002771493212669683,0.0,0.244,0.00036610169491525427,0.0,0.0009711815561959655,0.0,2.5115207373271887e-10,0.0,0.014388489208633094,0.0209,0.0,4.635761589403974e-10,0.0,1.076923076923077e-05,0.0,0.008601823708206687,0.0,1.0274841437632134e-05,1.455852156057495e-05,1.5959183673469386e-05,7.636022514071295e-06,1.418518518518518e-05,0.0,0.0,9.54070981210856e-06,2.054054054054054e-05,9.860724233983286e-06,2.132530120481928e-05,9.718670076726342e-06,2.082417582417582e-05,9.645390070921986e-06,2.0765306122448983e-05,0.996,0.95,9.642301710730948e-06,2.1760563380281688e-05,2.954225352112676e-05,9.610983981693363e-06,0.375,0.5710000000000001,7.657142857142857e-05,0.0,0.47100000000000003,-0.12412412412412412,-0.49649649649649646,-0.39639639639639634,0.0004644549763033177,0.0,0.0,0.00011502890173410404,0.0004748201438848921,0.00011714285714285715,0.0004845605700712589,0.0001152046783625731,0.000478048780487805,0.00011529411764705884,0.0004766584766584766,0.912,0.682,0.00011654676258992806,0.00047976190476190476,0.0007198275862068966,4.1121951219512196e-05,0.0,0.0139,0.000947058823529412,0.1,0.664,2.0190476190476192e-05,0.0,0.219,0.0,5.621301775147929e-09,0.0,0.009885057471264367,0.00039218009478672995,0.0009596541786743514,0.0,0.0,0.0003756157635467981,0.0037392373923739236,0.0003786279683377309,0.003808255659121173,0.0003765281173594132,0.003725728155339805,0.00037649880095923255,0.003699763593380615,0.975,0.866,0.00030948419301164725,0.00124,0.0014900662251655628,0.00023045267489711936,0.0,0.0892,0.00899390243902439,0.0,0.376
1119,800,1.0,0.0,8.96434634974533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001419753086419753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0337711069418384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.661327231121281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015332068311195446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001648780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014605263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012551440329218108,0.0,0.0,0.0,0.0,0.0
1120,1210,1.0,0.20478723404255317,0.09592529711375211,0.12179930795847752,0.1018796992481203,0.0,0.09507042253521127,0.0,1.0,1.0,0.16133004926108377,0.0,0.0,0.0808641975308642,0.0,0.0,0.0,0.2,0.748,0.01949152542372881,0.0,0.003371757925072046,0.0,2.649769585253456e-11,0.0,1.0,0.207,0.0,1.9205298013245032e-09,0.0,0.023671328671328668,0.0,1.0,0.0,0.08054968287526428,0.059137577002053396,0.08612244897959184,0.08874296435272044,3.2592592592592586e-05,3.2592592592592586e-05,0.08874296435272044,0.07473903966597076,1.0225225225225224e-05,0.0766016713091922,1.0542168674698796e-05,0.07570332480818413,1.0329670329670329e-05,0.07517730496453902,1.0306122448979593e-05,0.9309999999999999,0.973,0.07776049766718508,1.0880281690140844e-05,1.0880281690140844e-05,0.05720823798627002,0.0,0.0,0.0,0.0,0.037000000000000005,0.5215215215215215,0.17417417417417413,-0.38238238238238237,0.0,0.0,0.07305502846299809,0.22023121387283237,0.0,0.22342857142857142,0.0,0.22105263157894733,0.0,0.22058823529411764,0.0,0.706,0.878,0.22589928057553957,0.0,0.0,0.07658536585365854,0.0,0.0,0.0,0.0,0.00859,0.03638095238095239,0.0,0.0953,0.0,6.834319526627219e-11,0.0,1.0,0.6931279620853082,0.0,0.0,0.3848684210526316,0.7056650246305421,0.0,0.7150395778364115,0.0,0.7066014669926651,0.0,0.7038369304556354,0.0,0.99,0.997,0.5856905158069884,0.0,0.0,0.36213991769547327,0.0,0.0,0.0,0.0,0.41200000000000003
