index_compiled,index,class,hea_class,B_M_FLUX_AP,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_APEC,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_APEC_AP90,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_APEC_AP,B_M_FLUX_APEC_AP90,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_APEC_AP,B_S_FLUX_APEC_AP90,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB
689,338,0.0,0.9467455621301775,3.585106382978723e-05,0.0,1.8062283737024223e-05,1.5150375939849621e-05,2.578125e-05,1.4119718309859156e-05,2.3840579710144928e-05,0.978,0.996,2.327586206896552e-05,4.46685878962536e-05,3.688760806916426e-05,1.8965517241379314e-05,0.625,0.905,7.59049773755656e-05,0.6,0.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474671669793621e-06,2.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8615863141524104e-06,4.788732394366197e-06,0.0,1.92846034214619e-06,0.625,0.738,5.885714285714286e-05,0.0,0.0,-0.14514514514514512,-0.6606606606606606,-0.5575575575575575,0.0001644230769230769,0.0,0.0,3.751445086705202e-05,0.0,3.8e-05,0.0,3.760233918128655e-05,0.0,3.752941176470588e-05,0.0,0.9620000000000001,0.9840000000000001,3.798561151079137e-05,0.0,0.0,3.0320699708454813e-05,0.5,0.603,0.0022922636103151865,0.0,0.49200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017298578199052137,0.0003458213256484149,0.0,0.0,0.00017980295566502467,0.0014760147601476014,0.00018469656992084436,0.0015312916111850869,0.00017970660146699268,0.0014684466019417473,0.00017865707434052756,0.001442080378250591,0.763,0.872,0.00015091514143094844,0.0004966666666666666,0.0003847682119205298,0.00013015873015873015,0.375,0.49700000000000005,0.004749999999999999,0.6,0.987
690,163,0.0,0.9467455621301775,7.925531914893616e-05,5.730129390018484e-05,2.9377162629757788e-05,2.5601503759398495e-05,4.640625e-05,2.4190140845070423e-05,4.340579710144928e-05,1.0,1.0,3.8669950738916256e-05,7.896253602305475e-05,0.0003717579250720461,0.00016133004926108377,0.625,0.825,0.00033936651583710406,0.2,0.8190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.185741088180111e-06,1.3148148148148146e-05,6.48148148148148e-05,3.320825515947467e-05,9.561586638830897e-06,1.828828828828829e-05,9.944289693593314e-06,1.9096385542168674e-05,9.769820971867009e-06,1.8626373626373625e-05,9.66903073286052e-06,1.8520408163265304e-05,1.0,1.0,9.393468118195957e-06,1.862676056338028e-05,9.647887323943662e-05,4.230171073094868e-05,0.0,0.0837,6.571428571428571e-06,0.0,0.0,0.047547547547547545,-0.2792792792792792,-0.3203203203203203,0.00042307692307692304,0.0018745980707395497,0.00032074468085106376,8.15028901734104e-05,0.001008130081300813,8.342857142857143e-05,0.001024,8.187134502923976e-05,0.0010082644628099172,8.11764705882353e-05,0.0009999999999999998,1.0,1.0,8.071942446043166e-05,0.000431896551724138,0.002103448275862069,0.0003644314868804665,0.75,0.96,0.03896848137535817,0.2,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002381516587677726,0.0004927953890489913,0.0019504373177842568,0.0008779576587795767,0.00021674876847290646,0.0019311193111931119,0.00021503957783641163,0.0019440745672436757,0.00021882640586797067,0.0019296116504854367,0.00021942446043165468,0.001926713947990544,1.0,1.0,0.00017803660565723792,0.0006360000000000001,0.0026357615894039735,0.0007336860670194002,0.0,0.109,0.002692307692307692,0.0,0.0
691,19,0.0,0.9467455621301775,4.99468085106383e-06,8.55822550831793e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6502463054187193e-06,4.005763688760807e-06,1.0028818443804035e-05,4.261083743842365e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0450281425891182e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73943661971831e-07,3.048211508553655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.360128617363344e-05,1.2606382978723403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43884892086331e-06,0.0,9.56896551724138e-05,1.501457725947522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.737609329446066e-05,3.885429638854297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012847682119205298,3.156966490299823e-05,0.0,0.0,0.0,0.0,0.0
692,121,1.0,0.8284023668639053,0.0,0.0,3.3944636678200692e-06,3.086466165413534e-06,5.8671875e-06,2.9507042253521132e-06,5.55072463768116e-06,0.843,0.862,4.285714285714286e-06,9.164265129682998e-06,6.224783861671469e-06,3.6699507389162565e-06,0.0,0.129,2.6357466063348415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.354596622889305e-07,5.074074074074074e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2286158631415242e-06,9.788732394366195e-07,9.119718309859153e-07,1.2161741835147745e-06,0.0,0.371,4.639999999999999e-06,0.0,0.0,-0.0012512512512512512,-0.18418418418418417,-0.17917917917917917,0.0,0.0,0.0,1.1271676300578034e-05,0.00012845528455284554,1.1371428571428571e-05,0.0001288,1.134502923976608e-05,0.00012892561983471074,1.1352941176470588e-05,0.00012892561983471074,0.573,0.7440000000000001,1.1640287769784173e-05,5.603448275862069e-05,3.293103448275862e-05,9.35860058309038e-06,0.0,0.0369,0.0014813753581661893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.216748768472907e-05,0.00023370233702337022,2.137203166226913e-05,0.00022769640479360857,2.2371638141809296e-05,0.00023543689320388347,2.2781774580335728e-05,0.0002375886524822695,0.47200000000000003,0.36700000000000005,1.8136439267886856e-05,7.666666666666667e-05,6.887417218543047e-05,1.8871252204585533e-05,0.625,0.679,0.004211538461538461,0.0,0.0
693,195,0.0,0.9467455621301775,0.00022234042553191487,0.0,8.78892733564014e-05,7.368421052631579e-05,0.0001515625,6.866197183098591e-05,0.00013985507246376812,1.0,0.9990000000000001,0.00011330049261083745,0.00026224783861671466,0.000717579250720461,0.00030788177339901484,0.625,0.885,0.0003608597285067873,0.1,0.5660000000000001,0.0001889830508474576,0.0,0.08633217993079584,0.0,9.821428571428572e-10,0.0,0.018705035971223024,0.036699999999999997,0.0,0.003319502074688797,0.0,2.1398601398601394e-05,0.0,0.01595744680851064,0.0,2.6849894291754758e-05,3.6344969199178646e-05,3.714285714285714e-05,2.0637898686679174e-05,3.9999999999999996e-05,0.0,0.0,2.985386221294363e-05,6.216216216216216e-05,3.064066852367688e-05,6.3855421686747e-05,3.043478260869565e-05,6.263736263736263e-05,3.0260047281323877e-05,6.275510204081633e-05,0.9990000000000001,1.0,3.0482115085536547e-05,6.654929577464789e-05,0.000248943661971831,0.00010917573872472784,0.75,0.968,6.228571428571429e-06,0.1,0.578,0.06756756756756757,-0.19719719719719717,-0.26126126126126126,0.0013237179487179487,0.0,0.0,0.000246242774566474,0.0034227642276422766,0.00024971428571428573,0.0034559999999999994,0.00024678362573099413,0.0034462809917355374,0.0002464705882352941,0.003421487603305785,1.0,0.965,0.0002489208633093525,0.0014741379310344827,0.004336206896551724,0.0007376093294460641,0.0,0.335,0.008796561604584528,0.0,0.35600000000000004,5.8285714285714284e-05,0.0,0.2249466950959488,0.0,0.007916666666666666,0.0,0.024597701149425288,0.0005604265402843603,0.0013141210374639767,0.0,0.0,0.0005849753694581282,0.005694956949569496,0.0005976253298153034,0.005885486018641813,0.0005831295843520784,0.005643203883495145,0.000579136690647482,0.0055673758865248234,1.0,1.0,0.0004891846921797005,0.0019133333333333333,0.0038940397350993375,0.0010652557319223985,0.5,0.621,0.016307692307692304,0.1,0.504
694,806,0.0,0.9526627218934911,0.0,1.5378927911275416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011412103746397695,4.938423645320197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0518518518518515e-05,1.4671669793621012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2253521126760556e-05,1.8506998444790047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006591639871382638,0.00011010638297872339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007137931034482758,0.00012157434402332363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039941690962099125,0.00017559153175591535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006278145695364237,0.00016790123456790124,0.0,0.0,0.0,0.0,0.0
695,620,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97536945812808e-07,4.236311239193084e-06,3.0547550432276656e-06,5.049261083743842e-07,0.0,0.33799999999999997,0.00019570135746606332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306376360808709e-07,0.0,1.4894366197183097e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.5115115115115114,-0.7877877877877877,-0.4684684684684684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.467625899280576e-06,2.9224137931034483e-05,2.198275862068965e-05,2.3906705539358597e-06,0.0,0.0007019999999999999,0.002343839541547278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036605657237937e-05,4.4733333333333334e-05,3.602649006622517e-05,8.41269841269841e-06,0.0,0.244,0.01673076923076923,0.0,0.0
696,214,0.0,0.9467455621301775,4.803191489361702e-06,1.4195933456561922e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1133004926108375e-06,9.077809798270893e-06,1.2824207492795387e-05,5.480295566502463e-06,0.0,0.161,7.2398190045248864e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.121951219512195e-07,9.740740740740738e-07,1.1555555555555554e-06,6.435272045028143e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.720062208398133e-07,2.1408450704225353e-06,2.2464788732394367e-06,1.0979782270606533e-06,0.0,0.18600000000000003,1.1314285714285712e-06,0.0,0.0,0.36736736736736736,-0.3543543543543543,-0.6156156156156155,3.153846153846154e-05,0.00010289389067524117,1.7925531914893616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805755395683454e-06,3.46551724137931e-05,9.827586206896552e-05,1.705539358600583e-05,0.375,0.608,0.0013323782234957024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.511848341232228e-05,4.9567723342939476e-05,7.376093294460641e-05,3.7484433374844334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3294509151414312e-05,7.6e-05,0.00011059602649006623,3.492063492063492e-05,0.0,0.441,0.0016076923076923074,0.0,0.0
697,493,0.0,0.9467455621301775,5.904255319148935e-05,0.0,2.788927335640138e-05,2.357142857142857e-05,5.015625e-05,2.2077464788732396e-05,4.644927536231884e-05,0.877,0.982,3.6206896551724136e-05,8.645533141210375e-05,8.587896253602305e-05,3.571428571428572e-05,0.5,0.588,0.0004479638009049774,0.0,0.0,9.576271186440677e-05,0.0,0.07266435986159168,0.0,1.255952380952381e-09,0.0,0.024388489208633093,0.0683,0.0,1.1327800829875518e-09,0.0,5.034965034965034e-06,0.0,0.027811550151975686,0.0,6.723044397463002e-06,1.1806981519507187e-05,1.2326530612244896e-05,1.2682926829268291e-05,2.5888888888888886e-05,0.0,0.0,1.0939457202505218e-05,2.4099099099099096e-05,1.1253481894150418e-05,2.4879518072289157e-05,1.1099744245524294e-05,2.439560439560439e-05,1.104018912529551e-05,2.4336734693877556e-05,0.8240000000000001,0.9229999999999999,1.110419906687403e-05,2.5739436619718308e-05,2.2394366197183098e-05,9.782270606531883e-06,0.625,0.787,2.0971428571428572e-05,0.0,0.0,0.24724724724724723,-0.18518518518518517,-0.4114114114114114,0.00034615384615384613,0.0,0.0,6.242774566473988e-05,0.0008373983739837399,6.342857142857142e-05,0.0008479999999999998,6.257309941520466e-05,0.0008429752066115702,6.294117647058823e-05,0.0008347107438016529,0.995,0.938,6.302158273381295e-05,0.00036293103448275865,0.00042155172413793103,7.317784256559768e-05,0.375,0.496,0.004985673352435531,0.0,0.0,1.038095238095238e-05,0.0,0.17270788912579957,0.0,1.2175925925925926e-09,0.0,0.03793103448275862,0.00021090047393364933,0.0005331412103746397,0.0,0.0,0.00021059113300492618,0.0021648216482164826,0.0002137203166226913,0.002210386151797604,0.00021026894865525673,0.002148058252427184,0.00020863309352517982,0.002115839243498818,0.977,0.991,0.00017138103161397673,0.00072,0.0006887417218543046,0.00017636684303350968,0.625,0.71,0.025576923076923073,0.0,0.0
698,359,0.0,0.9467455621301775,0.00022287234042553188,0.0,6.747404844290657e-05,5.6390977443609016e-05,0.0001171875,5.28169014084507e-05,0.00010869565217391305,1.0,1.0,8.694581280788178e-05,0.0002031700288184438,0.00033429394812680113,0.0001416256157635468,0.0,0.131,4.785067873303167e-05,1.0,1.0,0.0006008474576271187,0.0,0.05830449826989619,0.0,9.464285714285716e-05,0.0,0.009136690647482015,0.007090000000000001,0.0,0.01066390041493776,0.0,7.622377622377622e-05,0.0,0.02188449848024316,0.0,1.678646934460888e-05,1.5749486652977415e-05,1.6489795918367347e-05,4.2964352720450275e-06,0.0,0.0,0.0,5.24008350730689e-06,0.0,5.376044568245126e-06,0.0,5.294117647058823e-06,0.0,5.271867612293145e-06,0.0,0.88,0.965,5.334370139968896e-06,0.0,1.415492957746479e-05,6.236391912908243e-06,0.375,0.5760000000000001,1.3257142857142856e-06,0.0,0.44299999999999995,0.0,-0.7717717717717716,0.0,0.0013846153846153845,0.0,0.0,0.0,0.0036829268292682925,0.0,0.0037199999999999998,0.0,0.0037107438016528924,0.0,0.00368595041322314,1.0,1.0,0.0,0.0015948275862068967,0.0,0.000282798833819242,0.0,0.244,0.006991404011461318,0.2,0.767,0.00016857142857142857,0.0,0.4840085287846482,0.0,0.025648148148148146,0.0,0.03885057471264368,0.0005165876777251185,0.0012190201729106627,0.0,0.0,0.0005258620689655174,0.005092250922509226,0.0005369393139841689,0.005259653794940081,0.0005232273838630807,0.005048543689320387,0.0005203836930455635,0.0049763593380614665,1.0,1.0,0.0004392678868552413,0.0017066666666666667,0.003596026490066225,0.0009682539682539682,0.0,0.00462,0.00011596153846153846,1.0,1.0
699,205,0.0,0.9467455621301775,0.005638297872340425,0.0,0.00286159169550173,0.0023947368421052633,0.004921875,0.0022359154929577464,0.0045507246376811595,0.244,0.537,0.003682266009852217,0.008530259365994235,0.008587896253602305,0.003706896551724138,0.0,0.0,0.0,0.0,0.0637,0.07838983050847456,0.0,0.044290657439446365,0.0,1.0535714285714287e-10,0.0,0.024532374100719425,0.00815,0.0,0.00208298755186722,0.0,0.001636363636363636,0.0,0.02142857142857143,0.0,0.0007272727272727271,0.0007967145790554414,0.0007795918367346937,0.00012607879924953093,0.0002648148148148148,0.0,0.0,0.00024008350730688933,0.0005495495495495496,0.0002456824512534819,0.0005650602409638555,0.00024271099744245522,0.0005549450549450548,0.00024113475177304963,0.0005561224489795918,0.0113,0.0615,0.0002441679626749611,0.0005880281690140844,0.0,0.0,0.0,0.0,0.0,0.0,0.386,-0.4834834834834834,-0.8048048048048048,-0.5255255255255254,0.03397435897435897,0.0,0.0,0.006416184971098266,0.0902439024390244,0.006514285714285715,0.0912,0.006432748538011695,0.0909090909090909,0.006411764705882353,0.09008264462809917,0.684,0.32899999999999996,0.006489208633093525,0.03879310344827586,0.03862068965517241,0.006530612244897959,0.0,0.0,0.0,0.0,0.111,0.0037428571428571433,0.0,0.4498933901918976,0.0,0.013842592592592592,0.0,0.050114942528735634,0.0283175355450237,0.06743515850144093,0.0,0.0,0.028817733990147792,0.2816728167281673,0.029419525065963063,0.2916111850865513,0.02872860635696822,0.27912621359223294,0.028537170263788974,0.2754137115839244,0.158,0.38,0.024126455906821966,0.09466666666666665,0.09735099337748343,0.026278659611992942,0.0,0.0,0.0,0.0,0.0887
700,269,0.0,0.9467455621301775,5.372340425531915e-05,6.894639556377079e-06,1.394463667820069e-05,1.169172932330827e-05,2.5078125e-05,1.0915492957746478e-05,2.318840579710145e-05,0.95,0.857,1.9211822660098524e-05,4.755043227665706e-05,5.936599423631124e-05,2.4137931034482758e-05,0.0,0.2,7.918552036199095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1144465290806755e-06,5.592592592592591e-06,7.629629629629629e-06,3.2082551594746717e-06,4.112734864300626e-06,7.927927927927929e-06,4.233983286908078e-06,8.132530120481928e-06,4.168797953964194e-06,7.967032967032966e-06,4.160756501182034e-06,8.010204081632652e-06,0.616,0.441,4.292379471228617e-06,8.521126760563379e-06,1.3133802816901407e-05,4.432348367029549e-06,0.0,0.23199999999999998,7.199999999999999e-06,0.0,0.0,-0.13613613613613612,-0.3013013013013013,-0.17117117117117117,0.0003365384615384615,0.0005241157556270097,8.244680851063828e-05,4.867052023121387e-05,0.0007414634146341462,4.9314285714285716e-05,0.000748,4.87719298245614e-05,0.000746280991735537,4.8705882352941175e-05,0.0007413223140495867,0.9590000000000001,0.747,5.1942446043165475e-05,0.00033620689655172416,0.0005655172413793103,9.110787172011663e-05,0.0,0.40399999999999997,0.003954154727793697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.786729857819907e-05,0.00024092219020172906,0.00031486880466472303,0.00013449564134495644,8.953201970443352e-05,0.0008880688806888069,9.155672823218998e-05,0.0009174434087882824,8.924205378973106e-05,0.0008798543689320388,8.860911270983213e-05,0.0008676122931442082,0.945,0.833,8.552412645590682e-05,0.0003353333333333333,0.0004364238410596027,0.0001111111111111111,0.0,0.0612,0.0023269230769230767,0.0,0.0
701,625,0.0,0.9467455621301775,0.0,0.0,1.3875432525951558e-05,1.1616541353383457e-05,2.421875e-05,1.0845070422535212e-05,2.2318840579710145e-05,0.873,0.976,1.7733990147783254e-05,4.178674351585015e-05,4.005763688760807e-05,1.6995073891625616e-05,0.625,0.871,5.814479638009049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078799249530957e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.331259720062208e-07,0.0,0.0,0.0,0.0,0.0445,1.177142857142857e-06,0.0,0.0,0.0,-0.8438438438438437,0.0,0.0,0.0,0.0,0.0,0.0004910569105691057,0.0,0.0004959999999999999,0.0,0.0004942148760330578,0.0,0.0004909090909090909,0.795,0.922,0.0,0.00021120689655172413,0.0,0.0,0.5,0.5760000000000001,0.004412607449856734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001481042654028436,0.0003573487031700288,0.0,0.0,0.00014408866995073894,0.0014637146371463715,0.00014775725593667546,0.0015046604527296941,0.0001430317848410758,0.0014441747572815531,0.00014268585131894484,0.0014302600472813239,0.8420000000000001,0.9390000000000001,0.0001204658901830283,0.00049,0.0004662251655629139,0.00012345679012345677,0.625,0.7170000000000001,0.005634615384615384,0.0,0.0
702,812,0.0,0.9526627218934911,0.0,3.567467652495379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207492795389049,8.879310344827587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.670370370370369e-05,1.8086303939962475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5633802816901405e-05,2.4416796267496114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001266881028938907,0.0002148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014137931034482758,0.00024489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010087463556851313,0.00043337484433374847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00147682119205298,0.00039153439153439147,0.0,0.0,0.0,0.0,0.0
703,865,0.0,0.9467455621301775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,311,0.0,0.9467455621301775,2.212765957446808e-05,6.820702402957486e-07,4.463667820069205e-06,3.7406015037593984e-06,6.109375e-06,3.4894366197183097e-06,5.6449275362318845e-06,0.28600000000000003,0.11699999999999999,5.751231527093597e-06,1.0576368876080692e-05,9.654178674351586e-06,4.778325123152709e-06,0.375,0.49700000000000005,1.1877828054298642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.922222222222222e-07,1.5666041275797372e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274647887323944e-07,5.457746478873239e-07,2.286158631415241e-07,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.05505505505505505,8.621794871794872e-05,0.0002967845659163987,5.5851063829787224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446043165467626e-05,9.741379310344828e-05,0.00034827586206896547,6.384839650145773e-05,0.0,0.384,0.0011346704871060174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8672985781990524e-05,7.809798270893371e-05,8.221574344023324e-05,3.063511830635119e-05,2.9433497536945817e-05,0.00033579335793357934,3.0079155672823215e-05,0.00034620505992010657,2.93398533007335e-05,0.0003325242718446602,2.9136690647482015e-05,0.0003274231678486998,0.111,0.156,2.4625623960066556e-05,0.00011266666666666666,0.00012119205298013245,2.7336860670194e-05,0.0,0.147,0.00028269230769230764,0.0,0.0
