#name,ra,dec,usrid,separation,probability,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w
 2CXO J134332.6-000203, 13 43 32.69,-00 02 03.41,  49490,     0.43,     0.07,     0.80,     0.76,    123.3,    10.08,                TRUE,FALSE,FALSE,FALSE,7.492e-14,6.744e-14,8.194e-14,         ,         ,         
 2CXO J134344.2+000509, 13 43 44.29,+00 05 09.06,  51036,     0.92,     0.16,     1.93,     1.38,     41.8,     3.76,                TRUE,FALSE,FALSE,FALSE,2.203e-14,1.599e-14,2.771e-14,         ,         ,         
 2CXO J134352.7-003452, 13 43 52.71,-00 34 52.19,  42262,     0.24,     0.34,     4.23,     2.23,    159.2,     3.53,                TRUE,FALSE,FALSE,FALSE,1.340e-14,8.760e-15,1.778e-14,         ,         ,         
 2CXO J134412.8-003005, 13 44 12.89,-00 30 05.62,  29564,     0.67,     0.06,     0.77,     0.73,    126.5,     6.09,                TRUE,FALSE,FALSE,FALSE,3.327e-14,2.773e-14,3.881e-14,         ,         ,         
 2CXO J134414.0-002950, 13 44 14.08,-00 29 50.28,  29558,     0.57,     0.06,     0.74,     0.72,    124.0,     7.35,                TRUE,FALSE,FALSE,FALSE,3.596e-14,3.104e-14,4.088e-14,         ,         ,         
 2CXO J134420.9+000227, 13 44 20.91,+00 02 27.35,  50458,     0.47,     0.16,     2.01,     1.17,     24.5,     3.03,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,2.855e-14,         ,         ,         
 2CXO J134423.9-002846, 13 44 23.97,-00 28 46.46,  43569,     0.81,     0.11,     1.31,     0.84,     93.2,     3.78,                TRUE,FALSE,FALSE,FALSE,1.951e-14,1.409e-14,2.493e-14,         ,         ,         
 2CXO J134424.5-000617, 13 44 24.58,-00 06 17.49,  48615,     0.55,     0.11,     1.35,     0.85,    134.2,     6.32,                TRUE,FALSE,FALSE,FALSE,3.043e-14,2.530e-14,3.557e-14,         ,         ,         
 2CXO J134425.9-000056, 13 44 25.96,-00 00 56.34,  49745,     0.96,     0.06,     0.73,     0.73,     53.4,     4.13,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,5.654e-14,         ,         ,         
 2CXO J134440.2+555648, 13 44 40.22,+55 56 48.22,  20947,     0.23,     0.06,     0.71,     0.71,    163.5,    18.85,                TRUE,FALSE,FALSE,FALSE,5.900e-14,5.568e-14,6.212e-14,         ,         ,         
 2CXO J134442.0+555312, 13 44 42.07,+55 53 12.83,  35965,     0.18,     0.06,     0.71,     0.71,     59.1,    28.44,                TRUE, TRUE,FALSE,FALSE,4.561e-13,4.401e-13,4.721e-13,         ,         ,         
2CXO J134442.1+555312X, 13 44 42.12,+55 53 12.95,  35965,     0.25,     0.12,     1.52,     1.52,      0.0,    21.19,                TRUE,     ,     ,FALSE,         ,         ,         ,         ,         ,         
 2CXO J134443.7+550300, 13 44 43.74,+55 03 00.54,   8201,     0.72,     0.06,     0.72,     0.71,     89.7,     9.83,                TRUE,FALSE,FALSE,FALSE,2.084e-13,1.870e-13,2.297e-13,         ,         ,         
 2CXO J134447.4+555411, 13 44 47.45,+55 54 11.43,  35968,     0.49,     0.06,     0.71,     0.71,      2.9,    29.83,                TRUE,FALSE,FALSE,FALSE,1.658e-13,1.602e-13,1.714e-13,         ,         ,         
 2CXO J134450.6+555531, 13 44 50.61,+55 55 31.83,  20951,     0.37,     0.06,     0.72,     0.72,     18.6,     9.12,                TRUE,FALSE,FALSE,FALSE,2.164e-14,1.925e-14,2.403e-14,         ,         ,         
 2CXO J134608.1+293810, 13 46 08.12,+29 38 10.44,  27008,     0.61,     0.06,     0.71,     0.71,    171.5,    20.01,                TRUE,FALSE,FALSE, TRUE,1.564e-12,1.487e-12,1.636e-12,         ,         ,         
 2CXO J134652.7+392411, 13 46 52.74,+39 24 11.62, 133636,     0.60,     0.06,     0.74,     0.73,    102.6,     4.11,                TRUE,FALSE,FALSE,FALSE,2.787e-14,2.079e-14,3.495e-14,         ,         ,         
 2CXO J134733.3+121724, 13 47 33.36,+12 17 24.23,  34041,     0.76,     0.06,     0.71,     0.71,    176.1,    28.32,                TRUE,FALSE,FALSE, TRUE,7.925e-13,7.646e-13,8.203e-13,         ,         ,         
 2CXO J134738.2+474301, 13 47 38.23,+47 43 01.92,  22232,     0.79,     0.06,     0.71,     0.71,     25.1,    10.79,                TRUE,FALSE,FALSE,FALSE,4.521e-13,4.095e-13,4.947e-13,         ,         ,         
 2CXO J134741.7-112216, 13 47 41.79,-11 22 16.70,   3900,     0.76,     0.09,     1.05,     0.90,     61.4,    14.83,                TRUE,FALSE,FALSE,FALSE,6.316e-13,5.896e-13,6.735e-13,         ,         ,         
 2CXO J134743.2+495621, 13 47 43.29,+49 56 21.27, 149771,     0.92,     0.06,     0.73,     0.73,    124.7,     4.83,                TRUE,FALSE,FALSE,FALSE,2.667e-14,2.115e-14,3.219e-14,         ,         ,         
 2CXO J134804.3+284025, 13 48 04.35,+28 40 25.65, 114383,     0.89,     0.06,     0.73,     0.72,     69.0,     6.71,                TRUE,FALSE,FALSE,FALSE,2.342e-13,1.990e-13,2.694e-13,         ,         ,         
 2CXO J134831.7-302122, 13 48 31.74,-30 21 22.58, 126921,     0.95,     0.27,     3.40,     2.35,    146.4,     2.34,                TRUE,FALSE,FALSE,FALSE,2.775e-14,1.625e-14,3.926e-14,         ,         ,         
 2CXO J134834.9+263110, 13 48 34.94,+26 31 10.03,  27837,     0.67,     0.06,     0.71,     0.71,      0.0,    78.22,                TRUE,FALSE,FALSE,FALSE,1.211e-12,1.178e-12,1.244e-12,         ,         ,         
 2CXO J134844.7-302944, 13 48 44.73,-30 29 44.35,  24982,     0.58,     0.09,     1.13,     0.84,     12.7,    11.28,                TRUE,FALSE,FALSE,FALSE,1.415e-12,1.286e-12,1.537e-12,         ,         ,         
 2CXO J134848.2+262219, 13 48 48.26,+26 22 19.08, 110202,     0.92,     0.06,     0.74,     0.72,     76.0,    19.30,                TRUE,FALSE,FALSE,FALSE,1.972e-13,1.869e-13,2.074e-13,         ,         ,         
 2CXO J134850.2+262504, 13 48 50.29,+26 25 04.81, 110284,     0.74,     0.09,     1.06,     0.87,    169.7,     5.09,                TRUE,FALSE,FALSE,FALSE,1.801e-14,1.454e-14,2.127e-14,         ,         ,         
 2CXO J134915.2+601125, 13 49 15.28,+60 11 25.60,  10541,     0.57,     0.06,     0.74,     0.74,      0.0,     5.49,                TRUE,FALSE,FALSE, TRUE,2.546e-14,2.096e-14,2.995e-14,         ,         ,         
 2CXO J134949.8+263347, 13 49 49.85,+26 33 47.43, 110550,     0.71,     0.06,     0.74,     0.72,     39.2,    13.84,                TRUE,FALSE,FALSE,FALSE,5.444e-14,4.896e-14,5.993e-14,         ,         ,         
 2CXO J134952.7+050458, 13 49 52.78,+05 04 58.58,  72386,     0.59,     0.49,     6.45,     3.84,     53.6,     3.29,                TRUE,FALSE,FALSE,FALSE,3.870e-14,2.199e-14,5.453e-14,         ,         ,         
 2CXO J135019.7+291003, 13 50 19.75,+29 10 03.26,  27162,     0.68,     0.06,     0.71,     0.71,     61.5,    12.87,                TRUE,FALSE,FALSE,FALSE,7.730e-13,7.127e-13,8.296e-13,         ,         ,         
 2CXO J135022.1+094011, 13 50 22.13,+09 40 11.02,  33990,     0.38,     0.06,     0.75,     0.74,    179.6,     4.22,                TRUE,FALSE,FALSE,FALSE,2.485e-14,2.010e-14,2.959e-14,         ,         ,         
 2CXO J135022.3+240612, 13 50 22.31,+24 06 12.61, 106280,     0.76,     0.07,     0.89,     0.79,    160.3,     4.42,                TRUE,FALSE,FALSE,FALSE,8.245e-15,6.276e-15,1.021e-14,         ,         ,         
 2CXO J135025.6+350141, 13 50 25.69,+35 01 41.87,  25478,     0.74,     0.06,     0.74,     0.72,     75.7,    11.44,                TRUE,FALSE,FALSE,FALSE,9.767e-14,8.904e-14,1.058e-13,         ,         ,         
 2CXO J135026.2+241155, 13 50 26.24,+24 11 55.17, 106455,     0.41,     0.09,     1.16,     1.09,      5.1,    14.09,                TRUE,FALSE,FALSE,FALSE,1.595e-13,1.474e-13,1.716e-13,         ,         ,         
 2CXO J135134.7+595920, 13 51 34.71,+59 59 20.96, 162119,     0.16,     0.09,     1.14,     0.90,    176.1,     9.84,                TRUE,FALSE,FALSE,FALSE,3.063e-14,2.729e-14,3.397e-14,         ,         ,         
 2CXO J135317.7+332927, 13 53 17.79,+33 29 27.17,  34719,     0.39,     0.06,     0.71,     0.71,     90.1,    17.50,                TRUE,FALSE,FALSE,FALSE,1.794e-13,1.688e-13,1.894e-13,         ,         ,         
 2CXO J135326.7+401659, 13 53 26.70,+40 16 59.17,  10172,     0.12,     0.09,     1.09,     1.01,    151.3,     2.81,            MARGINAL,FALSE,FALSE,FALSE,2.151e-14,1.350e-14,2.910e-14,         ,         ,         
 2CXO J135340.8+334224, 13 53 40.89,+33 42 24.31, 123593,     0.23,     0.15,     1.88,     1.22,     55.1,     3.14,                TRUE, TRUE,FALSE,FALSE,2.271e-14,1.538e-14,2.967e-14,         ,         ,         
 2CXO J135353.1-021557, 13 53 53.20,-02 15 57.84,  43064,     0.17,     0.13,     1.54,     1.04,    104.5,    10.68,                TRUE,FALSE,FALSE,FALSE,5.068e-14,4.540e-14,5.595e-14,         ,         ,         
 2CXO J135409.0+334115, 13 54 09.08,+33 41 15.83,   8688,     0.31,     0.06,     0.72,     0.72,     50.2,     4.32,                TRUE,FALSE,FALSE,FALSE,4.024e-14,3.083e-14,4.913e-14,         ,         ,         
 2CXO J135415.7+161051, 13 54 15.75,+16 10 51.98,  92979,     0.62,     0.11,     1.38,     1.06,     84.5,     7.87,                TRUE,FALSE,FALSE,FALSE,7.833e-14,6.790e-14,8.877e-14,         ,         ,         
 2CXO J135417.9+334859, 13 54 17.92,+33 49 00.00, 123807,     0.97,     0.11,     1.41,     1.03,    171.0,     4.00,                TRUE,FALSE,FALSE,FALSE,4.724e-14,3.464e-14,5.921e-14,         ,         ,         
 2CXO J135543.4-225723, 13 55 43.44,-22 57 23.12,  78207,     0.95,     0.06,     0.71,     0.71,    100.1,    36.40,                TRUE, TRUE,FALSE,FALSE,4.308e-13,4.189e-13,4.419e-13,         ,         ,         
 2CXO J135544.4+402536, 13 55 44.49,+40 25 36.70, 135457,     0.58,     0.06,     0.78,     0.73,    168.1,     3.65,                TRUE,FALSE,FALSE,FALSE,1.749e-14,1.261e-14,2.236e-14,         ,         ,         
 2CXO J135547.6+181957, 13 55 47.69,+18 19 57.84,  96425,     0.25,     0.10,     1.23,     0.89,     81.8,     3.22,                TRUE,FALSE,FALSE,FALSE,2.141e-15,1.355e-15,2.928e-15,         ,         ,         
 2CXO J135601.2+182451, 13 56 01.21,+18 24 51.63,  96565,     0.52,     0.07,     0.86,     0.76,    141.0,     4.59,                TRUE,FALSE,FALSE,FALSE,1.171e-14,9.288e-15,1.413e-14,         ,         ,         
2CXO J135602.5+182217X, 13 56 02.54,+18 22 17.29,  34319,     0.84,     0.24,     2.94,     2.94,      0.0,    16.89,                TRUE,     ,     ,FALSE,         ,         ,         ,         ,         ,         
 2CXO J135602.6+182217, 13 56 02.61,+18 22 17.80,  34319,     0.79,     0.06,     0.71,     0.71,    178.5,    14.48,                TRUE,FALSE,FALSE,FALSE,1.146e-13,1.069e-13,1.223e-13,         ,         ,         
 2CXO J135605.7+180502, 13 56 05.77,+18 05 02.18,   7325,     0.61,     0.52,     6.91,     4.80,      8.8,     2.72,                TRUE,FALSE,FALSE,FALSE,1.259e-13,7.705e-14,1.747e-13,         ,         ,         
 2CXO J135607.3+413615, 13 56 07.37,+41 36 15.28, 137520,     0.29,     0.07,     0.85,     0.73,     76.2,    11.57,                TRUE,FALSE,FALSE,FALSE,7.959e-13,7.249e-13,8.627e-13,         ,         ,         
 2CXO J135609.4+413717, 13 56 09.49,+41 37 17.99, 137542,     0.18,     0.17,     2.08,     1.04,     56.9,     2.20,                TRUE,FALSE,FALSE,FALSE,2.225e-14,1.203e-14,3.247e-14,         ,         ,         
 2CXO J135641.5+415310, 13 56 41.58,+41 53 10.65,  23601,     0.71,     0.18,     2.18,     1.64,     50.5,     3.31,                TRUE,FALSE,FALSE,FALSE,2.057e-14,1.396e-14,2.681e-14,         ,         ,         
 2CXO J135646.0+102608, 13 56 46.09,+10 26 08.99,  34006,     0.16,     0.06,     0.73,     0.73,      0.0,     7.35,                TRUE,FALSE,FALSE,FALSE,3.500e-14,3.025e-14,3.975e-14,         ,         ,         
 2CXO J135714.6+052331, 13 57 14.61,+05 23 31.71,  72925,     0.30,     0.08,     0.99,     0.83,    134.4,    25.46,                TRUE,FALSE,FALSE,FALSE,2.926e-13,2.806e-13,3.046e-13,         ,         ,         
 2CXO J135724.5+652505, 13 57 24.53,+65 25 05.87,  17836,     0.73,     0.06,     0.71,     0.71,      5.4,    27.16,                TRUE,FALSE,FALSE, TRUE,1.164e-12,1.121e-12,1.206e-12,         ,         ,         
 2CXO J135741.5+052548, 13 57 41.58,+05 25 48.35,  14294,     0.74,     0.32,     3.97,     3.51,    148.4,     6.97,                TRUE, TRUE,FALSE,FALSE,7.351e-14,6.067e-14,8.635e-14,         ,         ,         
 2CXO J135837.9+372528, 13 58 37.97,+37 25 28.27,  34890,     0.52,     0.06,     0.72,     0.71,      9.4,     6.89,                TRUE,FALSE,FALSE,FALSE,4.065e-14,3.460e-14,4.637e-14,         ,         ,         
 2CXO J135854.4+623913, 13 58 54.45,+62 39 13.44,  59623,     0.62,     0.08,     0.97,     0.90,     28.8,    24.36,                TRUE,FALSE,FALSE,FALSE,1.568e-13,1.494e-13,1.641e-13,         ,         ,         
 2CXO J135932.2+623546, 13 59 32.29,+62 35 46.73,  58794,     0.77,     0.08,     0.96,     0.85,    117.0,     8.77,                TRUE,FALSE,FALSE,FALSE,1.598e-13,1.417e-13,1.778e-13,         ,         ,         
 2CXO J140016.6-010822, 14 00 16.66,-01 08 22.19,  18985,     0.70,     0.06,     0.72,     0.72,     43.9,     9.02,                TRUE,FALSE,FALSE,FALSE,3.157e-13,2.785e-13,3.507e-13,         ,         ,         
 2CXO J140033.3+025812, 14 00 33.37,+02 58 12.36,  14981,     0.95,     0.08,     1.05,     0.92,    108.7,    12.58,                TRUE, TRUE,FALSE,FALSE,3.107e-14,2.830e-14,3.383e-14,         ,         ,         
 2CXO J140034.7+004733, 14 00 34.71,+00 47 33.59,  16694,     0.60,     0.06,     0.71,     0.71,    153.7,     9.91,                TRUE,FALSE,FALSE,FALSE,2.969e-13,2.666e-13,3.253e-13,         ,         ,         
 2CXO J140037.0+622132, 14 00 37.08,+62 21 32.47,   1428,     0.46,     0.07,     0.84,     0.80,    101.6,    44.18,                TRUE,FALSE,FALSE,FALSE,4.528e-13,4.424e-13,4.633e-13,         ,         ,         
 2CXO J140040.5-015518, 14 00 40.55,-01 55 18.10,  31496,     0.89,     0.18,     2.18,     1.47,    109.6,    10.70,                TRUE,FALSE,FALSE,FALSE,5.572e-14,4.948e-14,6.197e-14,         ,         ,         
 2CXO J140052.5-014511, 14 00 52.58,-01 45 11.11,  19072,     0.98,     0.06,     0.71,     0.71,     78.3,    36.25,                TRUE,FALSE,FALSE,FALSE,2.183e-13,2.122e-13,2.245e-13,         ,         ,         
 2CXO J140055.4-014234, 14 00 55.50,-01 42 34.40, 164650,     0.54,     0.06,     0.78,     0.74,     48.1,     4.59,                TRUE,FALSE,FALSE,FALSE,5.093e-15,3.927e-15,6.197e-15,         ,         ,         
 2CXO J140108.7+025649, 14 01 08.75,+02 56 49.81,  14989,     0.79,     0.06,     0.74,     0.73,    106.7,     8.44,                TRUE,FALSE,FALSE,FALSE,1.024e-14,8.863e-15,1.162e-14,         ,         ,         
 2CXO J140109.8+024338, 14 01 09.87,+02 43 38.50,  15128,     0.66,     0.06,     0.78,     0.74,     19.0,    17.28,                TRUE,FALSE,FALSE,FALSE,3.019e-14,2.815e-14,3.222e-14,         ,         ,         
 2CXO J140117.5+024349, 14 01 17.51,+02 43 49.78,  15126,     0.44,     0.06,     0.74,     0.72,     27.5,    36.90,                TRUE,FALSE,FALSE,FALSE,2.094e-13,2.036e-13,2.151e-13,         ,         ,         
 2CXO J140127.7+025606, 14 01 27.71,+02 56 06.54,  14994,     0.56,     0.06,     0.72,     0.72,     16.0,    33.41,                TRUE,FALSE,FALSE,FALSE,5.143e-13,4.980e-13,5.305e-13,         ,         ,         
 2CXO J140251.2+263117, 14 02 51.21,+26 31 17.71,   3309,     0.71,     0.06,     0.71,     0.71,      6.1,    16.16,                TRUE,FALSE,FALSE,FALSE,1.881e-12,1.761e-12,1.994e-12,         ,         ,         
 2CXO J140354.5+543246, 14 03 54.58,+54 32 46.71, 155234,     0.76,     0.14,     1.78,     1.39,     23.3,     8.58,                TRUE,FALSE,FALSE,FALSE,3.334e-15,0.000e+00,6.668e-15,         ,         ,         
 2CXO J140438.8+432707, 14 04 38.80,+43 27 07.56,  30272,     0.37,     0.07,     0.87,     0.87,      0.0,     2.00,                TRUE,FALSE,FALSE,FALSE,1.248e-14,5.894e-15,1.872e-14,         ,         ,         
 2CXO J140515.6+542458, 14 05 15.65,+54 24 58.09,  21164,     0.42,     0.07,     0.81,     0.77,    151.4,    30.12,                TRUE, TRUE,FALSE,FALSE,3.047e-13,2.752e-13,3.342e-13,         ,         ,         
 2CXO J140621.8+222346, 14 06 21.90,+22 23 46.35,  28769,     0.44,     0.06,     0.76,     0.73,     25.6,    19.58,                TRUE,FALSE,FALSE,FALSE,1.116e-12,1.059e-12,1.172e-12,         ,         ,         
 2CXO J140644.9-001007, 14 06 44.99,-00 10 07.28,  47717,     0.79,     0.30,     3.73,     2.29,     13.7,     2.32,                TRUE,FALSE,FALSE,FALSE,1.724e-14,8.399e-15,2.564e-14,         ,         ,         
 2CXO J140706.3-000833, 14 07 06.39,-00 08 33.24,  48081,     0.91,     0.11,     1.40,     1.38,    103.4,     3.31,                TRUE,FALSE,FALSE,FALSE,6.347e-14,4.343e-14,8.240e-14,         ,         ,         
 2CXO J140708.9+341231, 14 07 08.91,+34 12 31.87, 124465,     0.22,     0.07,     0.84,     0.81,    113.8,     8.01,                TRUE,FALSE,FALSE,FALSE,3.319e-14,2.888e-14,3.725e-14,         ,         ,         
 2CXO J140714.2+023601, 14 07 14.22,+02 36 01.69,  67529,     0.62,     0.06,     0.78,     0.75,     34.4,     4.06,                TRUE,FALSE,FALSE,FALSE,2.203e-14,1.596e-14,2.810e-14,         ,         ,         
 2CXO J140720.6+023553, 14 07 20.70,+02 35 53.25,  15219,     0.25,     0.06,     0.71,     0.71,    177.4,    31.12,                TRUE,FALSE,FALSE,FALSE,1.869e-12,1.811e-12,1.923e-12,         ,         ,         
 2CXO J140747.2+645419, 14 07 47.22,+64 54 19.81, 123567,     0.37,     0.06,     0.73,     0.73,     15.5,     5.98,                TRUE,FALSE,FALSE,FALSE,9.054e-14,7.552e-14,1.056e-13,         ,         ,         
 2CXO J140829.2+562823, 14 08 29.25,+56 28 23.30,  20852,     0.33,     0.06,     0.71,     0.71,    153.6,    24.81,                TRUE,FALSE,FALSE,FALSE,3.891e-13,3.717e-13,4.055e-13,         ,         ,         
 2CXO J140837.2+020757, 14 08 37.27,+02 07 57.76,  66220,     0.47,     0.15,     1.88,     1.88,      0.0,     3.47,                TRUE,FALSE,FALSE,FALSE,2.641e-14,1.880e-14,3.402e-14,         ,         ,         
 2CXO J140854.8+021424, 14 08 54.86,+02 14 24.18,  66483,     0.48,     0.31,     3.94,     3.17,     15.2,     3.70,                TRUE,FALSE,FALSE,FALSE,2.710e-14,1.772e-14,3.596e-14,         ,         ,         
 2CXO J141043.8+140801, 14 10 43.84,+14 08 01.58,  88486,     0.89,     0.28,     3.57,     3.30,     15.4,     4.72,                TRUE,FALSE,FALSE,FALSE,6.142e-14,4.630e-14,7.654e-14,         ,         ,         
 2CXO J141104.1+521755, 14 11 04.15,+52 17 55.46, 152628,     0.72,     0.07,     0.80,     0.74,    149.7,    13.78,                TRUE,FALSE,FALSE,FALSE,3.002e-14,2.771e-14,3.232e-14,         ,         ,         
 2CXO J141105.4+294211, 14 11 05.46,+29 42 11.68,  26980,     0.70,     0.06,     0.71,     0.71,     84.6,    14.33,                TRUE,FALSE,FALSE,FALSE,9.942e-13,9.239e-13,1.060e-12,         ,         ,         
 2CXO J141111.2+121737, 14 11 11.30,+12 17 37.52,  84709,     0.57,     0.06,     0.75,     0.73,     96.2,     3.24,                TRUE,FALSE,FALSE,FALSE,5.383e-15,3.622e-15,7.047e-15,         ,         ,         
 2CXO J141114.3+520629, 14 11 14.38,+52 06 29.25,  21550,     0.18,     0.06,     0.77,     0.74,     37.6,    13.37,                TRUE,FALSE,FALSE,FALSE,2.515e-14,2.321e-14,2.710e-14,         ,         ,         
 2CXO J141120.5+521209, 14 11 20.55,+52 12 09.81,  35714,     0.88,     0.06,     0.71,     0.71,     77.0,    22.92,                TRUE, TRUE,FALSE,FALSE,1.618e-13,1.554e-13,1.682e-13,         ,         ,         
 2CXO J141123.4+521331, 14 11 23.44,+52 13 31.72,  21527,     0.72,     0.06,     0.71,     0.71,    177.5,    27.45,                TRUE,FALSE,FALSE,FALSE,1.054e-13,1.016e-13,1.089e-13,         ,         ,         
 2CXO J141141.9+140233, 14 11 41.96,+14 02 33.80,  88292,     0.96,     0.06,     0.73,     0.73,    100.9,     6.66,                TRUE,FALSE,FALSE,FALSE,1.018e-13,8.652e-14,1.171e-13,         ,         ,         
 2CXO J141154.0+520023, 14 11 54.02,+52 00 23.23, 152279,     0.75,     0.11,     1.39,     0.99,     59.8,    21.17,                TRUE,FALSE,FALSE,FALSE,7.599e-14,6.852e-14,8.347e-14,         ,         ,         
 2CXO J141309.1+092011, 14 13 09.15,+09 20 11.24,  79652,     0.84,     0.06,     0.79,     0.75,    145.6,     6.82,                TRUE,FALSE,FALSE,FALSE,3.160e-13,2.697e-13,3.623e-13,         ,         ,         
 2CXO J141315.3+000032, 14 13 15.37,+00 00 32.52,  50057,     0.75,     0.06,     0.73,     0.73,    175.8,     4.06,                TRUE,FALSE,FALSE,FALSE,1.418e-14,1.069e-14,1.767e-14,         ,         ,         
 2CXO J141334.3+421201, 14 13 34.39,+42 12 01.86, 138518,     0.79,     0.06,     0.72,     0.72,     77.4,     5.98,                TRUE,FALSE,FALSE,FALSE,5.880e-14,4.893e-14,6.868e-14,         ,         ,         
 2CXO J141420.0-024105, 14 14 20.10,-02 41 05.15,  48439,     0.31,     0.25,     3.15,     2.34,     97.4,     3.09,                TRUE,FALSE,FALSE,FALSE,8.625e-14,6.052e-14,1.120e-13,         ,         ,         
 2CXO J141429.9-002309, 14 14 29.96,-00 23 09.99,  18535,     0.78,     0.06,     0.71,     0.71,    120.3,    40.31,                TRUE,FALSE,FALSE,FALSE,3.785e-13,3.609e-13,3.950e-13,         ,         ,         
 2CXO J141430.2-001358, 14 14 30.28,-00 13 58.67,  46893,     0.61,     0.20,     2.50,     1.83,     72.3,     5.73,                TRUE,FALSE,FALSE,FALSE,2.165e-14,1.703e-14,2.627e-14,         ,         ,         
 2CXO J141434.5+293428, 14 14 34.53,+29 34 28.43,  27030,     0.62,     0.06,     0.74,     0.73,    164.6,     7.11,                TRUE,FALSE,FALSE,FALSE,1.888e-13,1.622e-13,2.154e-13,         ,         ,         
 2CXO J141449.5+361240, 14 14 49.57,+36 12 40.07,  25141,     0.48,     0.06,     0.71,     0.71,     85.2,    72.21,                TRUE,FALSE,FALSE,FALSE,1.625e-13,1.582e-13,1.666e-13,         ,         ,         
 2CXO J141500.4+520658, 14 15 00.40,+52 06 58.46, 152423,     0.50,     0.06,     0.71,     0.71,     60.8,    43.57,                TRUE,FALSE,FALSE,FALSE,1.633e-13,1.567e-13,1.698e-13,         ,         ,         
 2CXO J141508.2-002549, 14 15 08.27,-00 25 49.33,  44231,     0.64,     0.06,     0.72,     0.71,     62.5,    25.28,                TRUE,FALSE,FALSE,FALSE,7.557e-14,7.228e-14,7.866e-14,         ,         ,         
 2CXO J141519.5-003021, 14 15 19.52,-00 30 21.53,  29570,     0.67,     0.06,     0.71,     0.71,     89.2,    80.02,                TRUE,FALSE,FALSE,FALSE,5.099e-13,4.970e-13,5.220e-13,         ,         ,         
 2CXO J141530.6+520439, 14 15 30.68,+52 04 39.54,   1420,     0.90,     0.06,     0.72,     0.71,    178.9,    21.30,                TRUE,FALSE,FALSE,FALSE,2.949e-14,2.754e-14,3.144e-14,         ,         ,         
 2CXO J141531.0+112712, 14 15 31.06,+11 27 12.86,  83240,     0.60,     0.06,     0.80,     0.75,    141.0,    11.61,                TRUE,FALSE,FALSE,FALSE,3.965e-14,3.620e-14,4.309e-14,         ,         ,         
 2CXO J141531.4+113157, 14 15 31.46,+11 31 57.32,  12569,     0.52,     0.06,     0.71,     0.71,    159.3,    45.17,                TRUE,FALSE,FALSE,FALSE,2.324e-13,2.267e-13,2.380e-13,         ,         ,         
 2CXO J141533.9+520557, 14 15 33.91,+52 05 57.92, 152408,     0.79,     0.06,     0.71,     0.71,    173.5,    30.24,                TRUE,FALSE,FALSE,FALSE,5.652e-14,5.387e-14,5.917e-14,         ,         ,         
 2CXO J141540.0+112406, 14 15 40.02,+11 24 06.86,  83166,     0.21,     0.07,     0.80,     0.72,     96.8,    28.20,                TRUE,FALSE,FALSE,FALSE,9.400e-14,9.058e-14,9.742e-14,         ,         ,         
 2CXO J141541.8-003045, 14 15 41.88,-00 30 45.90,  43121,     0.96,     0.15,     1.84,     1.15,     87.0,     6.28,                TRUE,FALSE,FALSE,FALSE,7.956e-15,3.141e-15,1.277e-14,         ,         ,         
 2CXO J141546.2+112943, 14 15 46.24,+11 29 43.77,  83315,     0.92,     0.06,     0.71,     0.71,      0.0,    28.84,                TRUE,FALSE,FALSE,FALSE,6.314e-14,6.031e-14,6.580e-14,         ,         ,         
 2CXO J141558.8+132023, 14 15 58.82,+13 20 23.87, 166854,     0.38,     0.06,     0.71,     0.71,     90.7,    22.21,                TRUE,FALSE,FALSE,FALSE,4.640e-13,4.415e-13,4.851e-13,         ,         ,         
 2CXO J141600.5-003719, 14 16 00.57,-00 37 19.29,  29697,     0.77,     0.45,     5.87,     4.90,     87.1,     5.43,                TRUE,FALSE,FALSE,FALSE,3.028e-14,1.514e-14,4.479e-14,         ,         ,         
 2CXO J141615.9+113108, 14 16 15.90,+11 31 08.55,  83357,     0.61,     0.08,     0.97,     0.83,     63.8,    15.11,                TRUE,FALSE,FALSE,FALSE,2.767e-14,2.555e-14,2.978e-14,         ,         ,         
 2CXO J141623.5+112440, 14 16 23.53,+11 24 40.12,  83186,     0.47,     0.22,     2.78,     1.88,     41.4,     8.80,                TRUE,FALSE,FALSE,FALSE,3.231e-14,2.778e-14,3.685e-14,         ,         ,         
 2CXO J141624.6+231614, 14 16 24.67,+23 16 14.50, 104866,     0.54,     0.06,     0.72,     0.71,    127.8,    12.39,                TRUE,FALSE,FALSE,FALSE,6.979e-14,6.406e-14,7.517e-14,         ,         ,         
 2CXO J141627.3+231522, 14 16 27.38,+23 15 22.39, 167336,     0.72,     0.06,     0.76,     0.76,      0.0,     6.01,                TRUE,FALSE,FALSE,FALSE,2.612e-14,2.181e-14,3.043e-14,         ,         ,         
 2CXO J141642.4+521812, 14 16 42.45,+52 18 12.74, 152635,     0.93,     0.06,     0.71,     0.71,    144.4,    25.66,                TRUE,FALSE,FALSE,FALSE,5.022e-14,4.706e-14,5.338e-14,         ,         ,         
