,A_NAME,A_RA,A_DEC,A_COUNT_RATE,A_COUNT_RATE_ERROR,A_FLUX,A_DATABASE_TABLE,A_OBSERVATORY,B_NAME,B_RA,B_DEC,B_SIGNIFICANCE,B_B_FLUX_AP,B_B_FLUX_AP_HI,B_B_FLUX_AP_LO,B_M_FLUX_AP,B_M_FLUX_AP_HI,B_M_FLUX_AP_LO,XOFFSET_
473,[HPH2013] 274          ,10.781,41.30138,0.003545,0.0003316,1.1e-13,M31CFCXO        ,CHANDRA      ,2CXO J004307.4+411804 ,10.781062,41.301366,9.418,0.0,              ,              ,0.0,              ,              ,0.003
474,2XMM J004414.4+412204  ,11.06001,41.36784,0.0,0.0,1.38e-13,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J004414.4+412204 ,11.060336,41.368015,6.528,0.0,              ,              ,0.0,              ,              ,0.018
475,2XMM J020052.2-092431  ,30.21758,-9.40881,0.0,0.0,1.3e-13,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J020052.2-092431 ,30.217678,-9.408798,13.56,9.35e-14,1.00E-13      ,8.62E-14      ,1.51e-14,1.71E-14      ,1.30E-14      ,0.006
476,2XMM J025608.1+192634  ,44.03385,19.44291,0.0,0.0,2.12e-11,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J025608.1+192634 ,44.034105,19.442842,154.6,7.54e-12,7.61E-12      ,7.47E-12      ,6.35e-14,6.62E-14      ,6.08E-14      ,0.015
477,XMMSL2 J033112.3+435412,52.801643,43.90339,5.22,1.141,1.649e-11,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J033111.9+435415 ,52.799982,43.904258,104.6,3.1e-12,3.13E-12      ,3.07E-12      ,1.26e-13,1.29E-13      ,1.23E-13      ,0.089
478,GK PER                 ,52.799167,43.904722,0.0,0.0,0.0,INTREFCAT       ,INTEGRAL     ,2CXO J033111.9+435415 ,52.799982,43.904258,104.6,3.1e-12,3.13E-12      ,3.07E-12      ,1.26e-13,1.29E-13      ,1.23E-13      ,0.045
479,GK PER                 ,52.799,43.905,0.0,0.0,1.665e-11,IBISCAT         ,INTEGRAL     ,2CXO J033111.9+435415 ,52.799982,43.904258,104.6,3.1e-12,3.13E-12      ,3.07E-12      ,1.26e-13,1.29E-13      ,1.23E-13      ,0.062
480,6DFGS J0543203-410154  ,85.834417,-41.03175,0.232,0.0194,7.66e-12,RASS6DFGS       ,ROSAT        ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.021
481,V* TX COL              ,85.834417,-41.03175,0.2103,0.0194,0.0,RASSUSNOID      ,ROSAT        ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.021
482,XMMSL2 J054320.3-410153,85.835086,-41.031644,7.147,1.455,2.258e-11,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.021
483,XMMSL2 J054320.3-410153,85.835099,-41.031572,3.754,0.7091,1.186e-11,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.025
484,XMMSL2 J054320.3-410153,85.8346,-41.031515,5.816,0.8115,1.837e-11,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.027
485,XMMSL2 J054320.3-410153,85.833613,-41.031404,3.314,1.007,1.047e-11,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.063
486,XMMSL2 J054320.3-410153,85.835207,-41.031214,3.296,0.7106,1.041e-11,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.047
487,XMMSL2 J054320.3-410153,85.832967,-41.031104,3.022,0.6897,9.547e-12,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.097
488,XMMSL2 J054320.3-410153,85.834781,-41.032986,2.109,0.6295,6.663e-12,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,145.8,8.85e-12,8.91E-12      ,8.79E-12      ,8.52e-13,8.63E-13      ,8.41E-13      ,0.063
489,1RXS J054748.5+283512  ,86.952083,28.586667,0.13,0.02,0.0,RASS2MASS       ,ROSAT        ,2CXO J054748.3+283511 ,86.951467,28.586439,52.99,0.0,              ,              ,4.73e-13,4.84E-13      ,4.63E-13      ,0.035
490,2XMM J080622.9+152730  ,121.59569,15.4586,0.0,0.0,7.22e-13,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J080622.9+152731 ,121.595685,15.458634,54.61,3e-13,3.09E-13      ,2.91E-13      ,8.29e-15,9.71E-15      ,6.79E-15      ,0.002
491,1WGA J0836.7+5328      ,129.179583,53.477889,0.2,0.0083,3e-12,WGACAT          ,ROSAT        ,2CXO J083642.7+532838 ,129.177966,53.477267,65.57,2.37e-12,2.41E-12      ,2.34E-12      ,4.64e-13,4.77E-13      ,4.51E-13      ,0.069
492,EI UMA                 ,129.59,48.63333,0.56,0.0,0.0,RBS             ,ROSAT        ,2CXO J083821.9+483803 ,129.591626,48.634192,198.4,2.43e-11,2.45E-11      ,2.42E-11      ,3.09e-12,3.12E-12      ,3.05E-12      ,0.083
493,1RXS J083821.6+483800  ,129.59,48.633333,0.56,0.04,0.0,RASS2MASS       ,ROSAT        ,2CXO J083821.9+483803 ,129.591626,48.634192,198.4,2.43e-11,2.45E-11      ,2.42E-11      ,3.09e-12,3.12E-12      ,3.05E-12      ,0.083
494,XMMSL2 J083822.0+483802,129.591703,48.633908,7.773,1.313,2.456e-11,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J083821.9+483803 ,129.591626,48.634192,198.4,2.43e-11,2.45E-11      ,2.42E-11      ,3.09e-12,3.12E-12      ,3.05E-12      ,0.017
495,2XMM J083822.0+483802  ,129.59172,48.63401,0.0,0.0,3.67e-11,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J083821.9+483803 ,129.591626,48.634192,198.4,2.43e-11,2.45E-11      ,2.42E-11      ,3.09e-12,3.12E-12      ,3.05E-12      ,0.012
496,XSS J12270-4859        ,186.994583,-48.895278,0.0,0.0,0.0,INTREFCAT       ,INTEGRAL     ,2CXO J122758.7-485343 ,186.994816,-48.89537,27.61,3.54e-13,3.66E-13      ,3.40E-13      ,5.02e-14,5.32E-14      ,4.70E-14      ,0.011
497,1RXS J122758.8-485343  ,186.995,-48.895278,0.34,0.03,0.0,RASS2MASS       ,ROSAT        ,2CXO J122758.7-485343 ,186.994816,-48.89537,27.61,3.54e-13,3.66E-13      ,3.40E-13      ,5.02e-14,5.32E-14      ,4.70E-14      ,0.009
498,[DSH2013] 24           ,204.083083,-29.852333,0.0101,0.0016,0.0,M83XMM          ,XMM-NEWTON   ,2CXO J133620.0-295106 ,204.083487,-29.85171,9.814,1.26e-14,1.45E-14      ,1.07E-14      ,3.31e-15,3.79E-15      ,2.83E-15      ,0.043
499,1RXS J134210.2+282250  ,205.5425,28.380556,0.57,0.04,0.0,RASS2MASS       ,ROSAT        ,2CXO J134209.7+282247 ,205.540723,28.379944,21.74,4.7e-13,4.91E-13      ,4.48E-13      ,8.09e-14,8.75E-14      ,7.43E-14      ,0.101
500,1RXS J134210.2+282250  ,205.5425,28.380556,0.0,0.0,0.0,RASSCNDINS      ,ROSAT        ,2CXO J134209.7+282247 ,205.540723,28.379944,21.74,4.7e-13,4.91E-13      ,4.48E-13      ,8.09e-14,8.75E-14      ,7.43E-14      ,0.101
501,IGR J15529-5029        ,238.195,-50.498,0.0,0.0,3.028e-12,IBISCAT         ,INTEGRAL     ,2CXO J155246.9-502953 ,238.195492,-50.498168,14.12,1.01e-12,1.08E-12      ,9.36E-13      ,7.14e-14,8.16E-14      ,6.12E-14      ,0.021
502,1RXS J161637.2-495847  ,244.155,-49.979722,0.12,0.02,0.0,RASS2MASS       ,ROSAT        ,2CXO J161637.7-495844 ,244.157295,-49.979056,23.93,3.04e-12,3.17E-12      ,2.90E-12      ,1.9e-13,2.07E-13      ,1.73E-13      ,0.097
503,IGR J16167-4957        ,244.157,-49.979,0.0,0.0,1.59e-11,IBISCAT         ,INTEGRAL     ,2CXO J161637.7-495844 ,244.157295,-49.979056,23.93,3.04e-12,3.17E-12      ,2.90E-12      ,1.9e-13,2.07E-13      ,1.73E-13      ,0.012
504,IGR J16167-4957        ,244.157083,-49.978889,0.0,0.0,0.0,INTREFCAT       ,INTEGRAL     ,2CXO J161637.7-495844 ,244.157295,-49.979056,23.93,3.04e-12,3.17E-12      ,2.90E-12      ,1.9e-13,2.07E-13      ,1.73E-13      ,0.013
505,1WGA J1617.0-2258      ,244.25875,-22.971722,0.00344,0.00076,5.16e-14,WGACAT          ,ROSAT        ,2CXO J161701.7-225816 ,244.257109,-22.971307,8.015,1.65e-14,1.86E-14      ,1.45E-14      ,2.68e-15,3.23E-15      ,2.13E-15      ,0.094
506,1WGA J1617.0-2258      ,244.25875,-22.971722,0.00344,0.00076,5.16e-14,WGACAT          ,ROSAT        ,2CXO J161702.1-225821 ,244.258799,-22.972552,2.541,9.47e-16,1.33E-15      ,5.64E-16      ,3.74e-16,5.88E-16      ,1.50E-16      ,0.05
507,CHI J162011-5002_1     ,245.027875,-50.033056,0.03464,0.004902,0.0,CHICAGOCXO      ,CHANDRA      ,2CXO J162006.7-500159 ,245.027924,-50.033097,5.786,7.14e-13,8.35E-13      ,5.85E-13      ,1.11e-14,1.78E-14      ,4.02E-15      ,0.003
508,IGR J16500-3307        ,252.483,-33.117,0.0,0.0,1.287e-11,IBISCAT         ,INTEGRAL     ,2CXO J164955.6-330702 ,252.481929,-33.117333,11.98,0.0,              ,              ,0.0,              ,              ,0.057
509,XMMSL2 J164955.5-330659,252.482047,-33.116455,2.826,0.7615,8.927e-12,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J164955.6-330702 ,252.481929,-33.117333,11.98,0.0,              ,              ,0.0,              ,              ,0.053
510,IGR J16500-3307        ,252.481667,-33.117222,0.0,0.0,0.0,INTREFCAT       ,INTEGRAL     ,2CXO J164955.6-330702 ,252.481929,-33.117333,11.98,0.0,              ,              ,0.0,              ,              ,0.015
511,1RXS J170053.7+400354  ,255.22375,40.065,0.07,0.01,0.0,RASS2MASS       ,ROSAT        ,2CXO J170053.4+400358 ,255.222586,40.066165,10.66,6.97e-13,7.64E-13      ,6.31E-13      ,6.07e-14,7.21E-14      ,4.87E-14      ,0.088
512,1RXS J171935.6-410054  ,259.898333,-41.015,0.42,0.04,0.0,RASS2MASS       ,ROSAT        ,2CXO J171935.8-410053 ,259.89956,-41.014923,20.27,2.35e-12,2.46E-12      ,2.23E-12      ,1.67e-13,1.84E-13      ,1.51E-13      ,0.056
513,IGR J17195-4100        ,259.899583,-41.015,0.0,0.0,0.0,INTREFCAT       ,INTEGRAL     ,2CXO J171935.8-410053 ,259.89956,-41.014923,20.27,2.35e-12,2.46E-12      ,2.23E-12      ,1.67e-13,1.84E-13      ,1.51E-13      ,0.005
514,IGR J17195-4100        ,259.9,-41.015,0.0,0.0,2.044e-11,IBISCAT         ,INTEGRAL     ,2CXO J171935.8-410053 ,259.89956,-41.014923,20.27,2.35e-12,2.46E-12      ,2.23E-12      ,1.67e-13,1.84E-13      ,1.51E-13      ,0.02
515,IGR J17195-4100        ,259.8995,-41.014889,0.0,0.0,1.812e-11,INTVARCAT       ,INTEGRAL     ,2CXO J171935.8-410053 ,259.89956,-41.014923,20.27,2.35e-12,2.46E-12      ,2.23E-12      ,1.67e-13,1.84E-13      ,1.51E-13      ,0.003
516,1RXS J171935.6-410054  ,259.898333,-41.015,0.42,0.04,0.0,RASS2MASS       ,ROSAT        ,2CXO J171935.9-410054X,259.899755,-41.015097,13.68,0.0,              ,              ,0.0,              ,              ,0.065
517,IGR J17195-4100        ,259.899583,-41.015,0.0,0.0,0.0,INTREFCAT       ,INTEGRAL     ,2CXO J171935.9-410054X,259.899755,-41.015097,13.68,0.0,              ,              ,0.0,              ,              ,0.01
518,IGR J17195-4100        ,259.9,-41.015,0.0,0.0,2.044e-11,IBISCAT         ,INTEGRAL     ,2CXO J171935.9-410054X,259.899755,-41.015097,13.68,0.0,              ,              ,0.0,              ,              ,0.013
519,IGR J17195-4100        ,259.8995,-41.014889,0.0,0.0,1.812e-11,INTVARCAT       ,INTEGRAL     ,2CXO J171935.9-410054X,259.899755,-41.015097,13.68,0.0,              ,              ,0.0,              ,              ,0.017
520,CHI J172550-3533_2     ,261.493875,-35.542028,0.008178,0.001394,0.0,CHICAGOCXO      ,CHANDRA      ,2CXO J172558.5-353231 ,261.493864,-35.542003,10.41,4.58e-14,5.38E-14      ,3.78E-14      ,1.29e-14,1.65E-14      ,9.37E-15      ,0.002
521,1WGA J1740.6-5340      ,265.1725,-53.668361,0.0251,0.0036,3.765e-13,WGACAT          ,ROSAT        ,2CXO J174041.4-534004 ,265.172853,-53.667935,64.73,7.74e-14,7.91E-14      ,7.56E-14      ,1.36e-14,1.43E-14      ,1.29E-14      ,0.028
522,2XMM J174816.9-280750  ,267.07065,-28.13075,0.0,0.0,9.7e-13,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J174817.0-280749 ,267.070958,-28.130413,4.0,0.0,              ,              ,0.0,              ,              ,0.026
523,2XMM J175013.1-064227  ,267.55487,-6.70781,0.0,0.0,4.38e-10,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J175013.1-064228 ,267.554839,-6.707869,83.51,1.26e-13,1.29E-13      ,1.23E-13      ,1.93e-14,2.01E-14      ,1.84E-14      ,0.004
524,IGR J18048-1455        ,271.162,-14.946,0.0,0.0,6.813e-12,IBISCAT         ,INTEGRAL     ,2CXO J180438.9-145647 ,271.162331,-14.946391,5.656,0.0,              ,              ,0.0,              ,              ,0.03
525,2XMM J180507.1-274308  ,271.27969,-27.71903,0.0,0.0,1.69e-13,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J180507.0-274309 ,271.279501,-27.719175,5.412,1.76e-14,2.08E-14      ,1.43E-14      ,3.93e-15,5.37E-15      ,2.48E-15      ,0.013
526,IGR J18308-1232        ,277.708,-12.539,0.0,0.0,5.299e-12,IBISCAT         ,INTEGRAL     ,2CXO J183049.9-123219 ,277.708107,-12.538639,18.5,1.96e-12,2.06E-12      ,1.85E-12      ,1.16e-13,1.29E-13      ,1.03E-13      ,0.023
527,IGR J18308-1232        ,277.707917,-12.538611,0.0,0.0,0.0,INTREFCAT       ,INTEGRAL     ,2CXO J183049.9-123219 ,277.708107,-12.538639,18.5,1.96e-12,2.06E-12      ,1.85E-12      ,1.16e-13,1.29E-13      ,1.03E-13      ,0.011
528,2XMM J190109.3-220003  ,285.28867,-22.00112,0.0,0.0,4.73e-10,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J190109.3-220005 ,285.288993,-22.001639,31.89,1.5e-12,1.55E-12      ,1.45E-12      ,3.62e-13,3.82E-13      ,3.41E-13      ,0.036
529,CXOU J192035.7+374452  ,290.148996,37.747852,0.0,0.0,2.601e-14,NGC6791CXO      ,CHANDRA      ,2CXO J192035.7+374452 ,290.148921,37.747795,10.9,3.31e-14,3.61E-14      ,2.99E-14      ,5.38e-15,6.19E-15      ,4.52E-15      ,0.005
530,CXOU J192056.3+374613  ,290.234628,37.770331,0.0,0.0,1.707e-14,NGC6791CXO      ,CHANDRA      ,2CXO J192056.2+374613 ,290.234581,37.770285,10.63,1.81e-14,2.00E-14      ,1.63E-14      ,3.97e-15,4.63E-15      ,3.31E-15      ,0.004
531,CXOU J192105.4+374457  ,290.272575,37.749358,0.0,0.0,2.92e-15,NGC6791CXO      ,CHANDRA      ,2CXO J192105.4+374457 ,290.272655,37.749443,4.062,4.99e-15,6.30E-15      ,3.60E-15      ,6.54e-16,9.43E-16      ,3.65E-16      ,0.006
532,CXOU J192107.4+374756  ,290.280916,37.799056,0.0,0.0,3.18e-15,NGC6791CXO      ,CHANDRA      ,2CXO J192107.4+374756 ,290.280849,37.798997,4.4,5.05e-15,6.35E-15      ,3.74E-15      ,8.92e-16,1.21E-15      ,5.60E-16      ,0.005
533,IGR J19267+1325        ,291.612,13.368,0.0,0.0,4.542e-12,IBISCAT         ,INTEGRAL     ,2CXO J192626.9+132205 ,291.612433,13.36808,32.5,5.29e-12,5.45E-12      ,5.12E-12      ,4.81e-13,5.09E-13      ,4.53E-13      ,0.026
534,IGR J19267+1325        ,291.6125,13.368056,0.0,0.0,0.0,INTREFCAT       ,INTEGRAL     ,2CXO J192626.9+132205 ,291.612433,13.36808,32.5,5.29e-12,5.45E-12      ,5.12E-12      ,4.81e-13,5.09E-13      ,4.53E-13      ,0.004
535,XMMSL2 J193839.8+303027,294.66662,30.507608,1.205,0.4378,3.806e-12,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J193840.1+303028 ,294.667085,30.507841,83.34,2.47e-12,2.52E-12      ,2.42E-12      ,1.45e-13,1.51E-13      ,1.38E-13      ,0.028
536,XMMSL2 J193839.8+303027,294.668083,30.508196,0.7215,0.3261,2.279e-12,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J193840.1+303028 ,294.667085,30.507841,83.34,2.47e-12,2.52E-12      ,2.42E-12      ,1.45e-13,1.51E-13      ,1.38E-13      ,0.056
537,1RXS J193840.0+303035  ,294.666667,30.509722,0.08,0.01,0.0,RASS2MASS       ,ROSAT        ,2CXO J193840.1+303028 ,294.667085,30.507841,83.34,2.47e-12,2.52E-12      ,2.42E-12      ,1.45e-13,1.51E-13      ,1.38E-13      ,0.115
538,CHI J194939+2631_1     ,297.409917,26.530278,0.06628,0.006686,0.0,CHICAGOCXO      ,CHANDRA      ,2CXO J194938.3+263149 ,297.409922,26.530282,13.07,1e-12,1.08E-12      ,9.26E-13      ,5.62e-14,6.57E-14      ,4.67E-14      ,0.0
539,2XMM J231519.0-591029  ,348.82925,-59.17477,0.0,0.0,3.78e-13,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J231518.9-591028 ,348.828827,-59.174549,10.04,2.53e-14,2.85E-14      ,2.22E-14      ,6.52e-15,7.52E-15      ,5.52E-15      ,0.019
