obs_id,true_class,level_a_prob,level_a_class,level_b_prob,level_b_class,th_class,truth,is_ok,class,src_n,src_id,significance
NS_OBS_341,NS,0.9373688669651873,['XRB'],0.9795530008804673,NS,NS,1,1,NS,J1748-2446          ,NS0057,18.31
CV_OBS_392,CV,0.9680978960525809,['CV'],0.9911604144337263,CV,CV,1,1,CV,CXOGLB J002402.5-72051,CV0070,22.52
PULSAR_OBS_185,PULSAR,0.8631036947283103,['PULSAR'],0.8512365327260522,PULSAR,PULSAR,1,1,PULSAR,PSR J1635-4735,PL0065,15.74
PULSAR_OBS_314,PULSAR,0.873667534953687,['PULSAR'],0.8830858899960681,PULSAR,PULSAR,1,1,PULSAR,PSR J1824-2452,PL0094,5.53
CV_OBS_572,CV,0.9440950391581552,['CV'],0.9939052565897094,CV,CV,1,1,CV,CXOGLB J002408.2-72043,CV0086,12.82
NS_OBS_125,NS,0.7715410221082278,['XRB'],0.9721363932550032,NS,NS,1,1,NS,H 1658-298          ,NS0024,31.12
CV_OBS_226,CV,0.9699063690341994,['CV'],0.9854977009361988,CV,CV,1,1,CV,[HPH2013] 192         ,CV0019,52.93
CV_OBS_304,CV,0.997137176339454,['CV'],1.0,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
NS_OBS_9,NS,0.9867513611868942,['XRB'],0.9967250673854449,NS,NS,1,1,NS,1A 1742-289         ,NS0001,167.36
NS_OBS_88,NS,0.9617719204019209,['XRB'],0.9044565816708527,NS,NS,1,1,NS,EXO 1745-248        ,NS0020,23.47
CV_OBS_194,CV,0.9986802030456853,['CV'],0.9973604060913707,CV,CV,1,1,CV,[HPH2013] 176         ,CV0018,11.31
CV_OBS_383,CV,0.9420395406354101,['CV'],0.9573705281362728,CV,CV,1,1,CV,CXOGLB J002402.1-72054,CV0069,46.73
BH_OBS_155,BH,0.9767141842379652,['XRB'],0.9964711948458583,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
CV_OBS_513,CV,0.974289025849749,['CV'],0.9779521031767032,CV,CV,1,1,CV,CXOGLB J002406.0-72045,CV0081,25.99
BH_OBS_189,BH,0.9629214527795747,['XRB'],0.9961902420608094,BH,BH,1,1,BH,SAXWFC J1819.4-2524.,BH0030,2.24
CV_OBS_386,CV,0.9571737673916503,['CV'],0.9639513754912467,CV,CV,1,1,CV,CXOGLB J002402.1-72054,CV0069,46.73
BH_OBS_102,BH,0.94380127524156,['XRB'],0.9831131580174843,BH,BH,1,1,BH,CXOU J100516.5-07420,BH0021,16.75
NS_OBS_163,NS,0.8960661141754866,['XRB'],0.8818554404699545,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_57,PULSAR,0.9563344886673965,['PULSAR'],0.6546433131534417,PULSAR,PULSAR,1,1,PULSAR,PSR J0437-4715,PL0012,113.03
NS_OBS_236,NS,0.9425144780013557,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
BH_OBS_169,BH,0.9845366566711746,['XRB'],0.7844134719741072,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
NS_OBS_373,NS,0.9687188479706172,['XRB'],0.9877403324168553,NS,NS,1,1,NS,SAXWFC J1744.9-2921.,NS0068,9.04
NS_OBS_218,NS,0.9407384207958421,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_624,CV,0.9269997609625036,['CV'],0.9516180338250523,CV,CV,1,1,CV,CXOGLB J002410.6-72051,CV0090,6.98
CV_OBS_307,CV,0.979135436221156,['CV'],0.9863441913965525,CV,CV,1,1,CV,[HPH2013] 81          ,CV0039,7.81
NS_OBS_179,NS,0.9531717050104279,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_294,PULSAR,0.8724502486066705,['PULSAR'],0.9030481045630738,PULSAR,PULSAR,1,1,PULSAR,PSR J1810+1744,PL0088,6.27
CV_OBS_670,CV,0.9778960333621388,['CV'],0.9714186471025748,CV,CV,1,1,CV,CXOGLB J002416.9-72042,CV0094,38.28
PULSAR_OBS_177,PULSAR,0.7392216480813254,['PULSAR'],0.9891181921870542,PULSAR,PULSAR,1,1,PULSAR,PSR J1614-2230,PL0061,9.04
NS_OBS_363,NS,0.9909835221370755,['XRB'],0.7212129380053909,NS,NS,1,1,NS,SAXWFC J1734.2-2605.,NS0066,2.56
PULSAR_OBS_233,PULSAR,0.48560999287053,['PULSAR'],0.9325835760910605,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_71,CV,0.9973604060913704,['CV'],0.9973604060913707,CV,CV,1,1,CV,[HPH2013] 123         ,CV0006,23.44
PULSAR_OBS_54,PULSAR,0.9893904566338564,['PULSAR'],0.9946173367550611,PULSAR,PULSAR,1,1,PULSAR,PSR J0437-4715,PL0012,113.03
NS_OBS_42,NS,0.9957401582022622,['XRB'],0.9950876010781671,NS,NS,1,1,NS,1A 1742-289         ,NS0001,167.36
BH_OBS_82,BH,0.9655372380498228,['XRB'],0.987246014896946,BH,BH,1,1,BH,CXOU J100516.2-07423,BH0020,16.78
CV_OBS_380,CV,0.7246509463707156,['CV'],0.8648536536999889,CV,CV,1,1,CV,CXOGLB J002402.1-72054,CV0069,46.73
CV_OBS_339,CV,0.7957985453324008,['CV'],0.8242008729569812,CV,CV,1,1,CV,2XMM J175013.1-064227 ,CV0059,83.51
NS_OBS_282,NS,0.9789042831287925,['XRB'],0.9905952335938725,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
BH_OBS_76,BH,0.9470622421222652,['XRB'],0.9930997304582209,BH,BH,1,1,BH,CXOU J100515.4-07425,BH0019,17.39
NS_OBS_186,NS,0.9849983794528397,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
BH_OBS_120,BH,0.9088406570278584,['XRB'],0.9829333464333336,BH,BH,1,1,BH,J1047+1234          ,BH0024,56.53
CV_OBS_782,CV,1.0,['CV'],0.9860406091370559,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
BH_OBS_163,BH,0.9905248955340251,['XRB'],0.997854901177017,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
CV_OBS_346,CV,0.6683841293852483,['PULSAR'],0.6568264821707931,PULSAR,PULSAR,0,0,CV,CHI J162011-5002 1    ,CV0063,5.79
PULSAR_OBS_207,PULSAR,0.9530919652467225,['PULSAR'],0.9492229726864782,PULSAR,PULSAR,1,1,PULSAR,PSR J1730-3350,PL0076,2.34
CV_OBS_695,CV,0.969808114569851,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_269,PULSAR,1.0,['PULSAR'],0.9964761904761904,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
PULSAR_OBS_395,PULSAR,0.9982247706422018,['PULSAR'],0.9970467032967033,PULSAR,PULSAR,1,1,PULSAR,PSR J1907+060,PL0109,5.09
NS_OBS_105,NS,0.9896017533208539,['XRB'],0.9967250673854449,NS,NS,1,1,NS,GRS 1741.9-2853     ,NS0021,376.06
PULSAR_OBS_134,PULSAR,0.9365735872787019,['PULSAR'],0.9728733556053909,PULSAR,PULSAR,1,1,PULSAR,PSR J1057-5226,PL0035,35.28
CV_OBS_215,CV,0.9962252136371162,['CV'],0.9969111111111111,CV,CV,1,1,CV,[HPH2013] 192         ,CV0019,52.93
CV_OBS_595,CV,0.9865981697863253,['CV'],0.9858554174689306,CV,CV,1,1,CV,CXOGLB J002408.4-72050,CV0087,18.4
NS_OBS_309,NS,0.9906701660005284,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
BH_OBS_48,BH,0.9857708047020091,['XRB'],0.9136071378469909,BH,BH,1,1,BH,CXOU J100506.7-07443,BH0014,11.41
CV_OBS_644,CV,0.7926243278529945,['CV'],0.9501863058723097,CV,CV,1,1,CV,CXOGLB J002410.7-72042,CV0091,23.78
CV_OBS_449,CV,0.9626952942562067,['CV'],0.978848654900841,CV,CV,1,1,CV,CXOGLB J002403.8-72062,CV0075,15.95
PULSAR_OBS_202,PULSAR,0.9265169133076206,['PULSAR'],0.9691582144591122,PULSAR,PULSAR,1,1,PULSAR,PSR J1709-4429,PL0072,50.09
NS_OBS_92,NS,0.9912706255364542,['XRB'],0.9886164062323088,NS,NS,1,1,NS,EXO 1745-248        ,NS0020,23.47
CV_OBS_579,CV,0.9813150803213381,['CV'],0.9929277087344655,CV,CV,1,1,CV,CXOGLB J002408.2-72043,CV0086,12.82
CV_OBS_55,CV,0.9625201071941707,['CV'],0.9753780379655187,CV,CV,1,1,CV,[HPH2013] 108         ,CV0005,14.3
CV_OBS_403,CV,0.4619018398300352,['CV'],0.9582170185966261,CV,CV,1,1,CV,CXOGLB J002402.5-72051,CV0070,22.52
NS_OBS_48,NS,0.9984551495016611,['XRB'],0.9983625336927224,NS,NS,1,1,NS,1A 1742-289         ,NS0001,167.36
CV_OBS_514,CV,0.8720777342645855,['CV'],0.8786776704003387,CV,CV,1,1,CV,CXOGLB J002406.0-72045,CV0081,25.99
PULSAR_OBS_63,PULSAR,0.9346873028751588,['PULSAR'],0.9566576807774406,PULSAR,PULSAR,1,1,PULSAR,PSR J0537-6910,PL0015,519.42
CV_OBS_427,CV,0.9505760636580927,['CV'],0.965323903692284,CV,CV,1,1,CV,CXOGLB J002403.6-72045,CV0073,12.38
NS_OBS_113,NS,0.8393707495779609,['XRB'],0.9885377358490567,NS,NS,1,1,NS,GRS 1741.9-2853     ,NS0021,376.06
CV_OBS_433,CV,0.9382361749430065,['CV'],0.9769972132904604,CV,CV,1,1,CV,CXOGLB J002403.7-72042,CV0074,16.15
CV_OBS_309,CV,0.52887595733687,['XRB'],0.9629919650526015,CV,CV,1,1,CV,[HPH2013] 81          ,CV0039,7.81
BH_OBS_100,BH,0.8566087936646212,['XRB'],0.9982749326145551,BH,BH,1,1,BH,CXOU J100516.5-07420,BH0021,16.75
NS_OBS_330,NS,0.9181964983019841,['XRB'],0.9870576103082834,NS,NS,1,1,NS,J1748-2021#2        ,NS0056,6.25
NS_OBS_316,NS,0.9972749464559759,['XRB'],0.9983625336927224,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
CV_OBS_135,CV,0.9218586662784961,['CV'],0.8972760405975062,CV,CV,1,1,CV,[HPH2013] 146         ,CV0013,12.98
NS_OBS_7,NS,0.9925715029792767,['XRB'],0.9787916083886431,NS,NS,1,1,NS,1A 1742-289         ,NS0001,167.36
BH_OBS_193,BH,0.9573560048968173,['XRB'],0.9923200758523818,BH,BH,1,1,BH,SAXWFC J1819.4-2524.,BH0030,2.24
NS_OBS_378,NS,0.9948990729309445,['XRB'],0.9983625336927224,NS,NS,1,1,NS,SAXWFC J1747.0-2853.,NS0070,4.44
NS_OBS_357,NS,0.6722814516529629,['XRB'],0.9833626462561901,NS,NS,1,1,NS,J1824-2452          ,NS0062,92.0
BH_OBS_109,BH,0.9855106411539496,['XRB'],0.9821312210098485,BH,BH,1,1,BH,CXOU J100517.1-07421,BH0022,11.12
CV_OBS_103,CV,1.0,['CV'],0.995144057412918,CV,CV,1,1,CV,[HPH2013] 143         ,CV0011,10.38
CV_OBS_283,CV,0.9918579885221949,['CV'],0.9973604060913707,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
NS_OBS_320,NS,0.7477954656217314,['CV'],0.800205435757929,CV,CV,0,0,NS,XMMU J004414.0+41220,NS0047,6.53
BH_OBS_96,BH,0.9408888821415263,['XRB'],0.989150893866541,BH,BH,1,1,BH,CXOU J100516.5-07420,BH0021,16.75
CV_OBS_611,CV,0.8936658444938219,['CV'],0.6700133780295782,BH,BH,0,0,CV,CXOGLB J002410.0-72044,CV0089,8.28
NS_OBS_200,NS,0.9809344554769219,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_332,CV,0.7072034611145481,['CV'],0.6699304312624486,CV,CV,1,1,CV,2XMM J004414.4+412204 ,CV0054,6.53
PULSAR_OBS_423,PULSAR,0.9254184972463857,['PULSAR'],0.9471805250502848,PULSAR,PULSAR,1,1,PULSAR,PSR J2032+4127,PL0125,8.11
CV_OBS_456,CV,0.9984569732937686,['CV'],0.9969111111111111,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
CV_OBS_425,CV,0.964068903611351,['CV'],0.9671634094415431,CV,CV,1,1,CV,CXOGLB J002403.6-72045,CV0073,12.38
BH_OBS_29,BH,0.8092023066025663,['XRB'],0.8206842433649086,BH,BH,1,1,BH,SAX J1819.3-2525    ,BH0009,26.51
NS_OBS_209,NS,0.9150583855837467,['XRB'],0.9090231226740513,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
BH_OBS_18,BH,0.9226580802669322,['XRB'],0.9898336159751131,BH,BH,1,1,BH,IGR J17464-3213     ,BH0008,6.9
CV_OBS_488,CV,0.9633741320187238,['CV'],0.9648351297646625,CV,CV,1,1,CV,CXOGLB J002405.3-72042,CV0079,10.2
NS_OBS_310,NS,0.9823325913059122,['XRB'],0.9987825651302606,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
CV_OBS_750,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_759,CV,0.9980917431192661,['CV'],0.9984555555555557,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_770,CV,0.9971565454208432,['CV'],0.9864251875276586,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
BH_OBS_31,BH,0.5650069936641003,['CV'],0.9874258264810963,BH,BH,1,1,BH,SAX J1819.3-2525    ,BH0009,26.51
NS_OBS_396,NS,0.9861493095212953,['XRB'],0.9581605889813288,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0072,19.47
NS_OBS_150,NS,0.963065056152405,['XRB'],0.9690454809282296,NS,NS,1,1,NS,XB 1732-304         ,NS0043,4.89
NS_OBS_145,NS,0.7925709398976852,['XRB'],0.9198948121886239,NS,NS,1,1,NS,SAX J1810.8-2609    ,NS0038,9.29
CV_OBS_493,CV,0.9955305247320303,['CV'],0.9959905478732715,CV,CV,1,1,CV,CXOGLB J002405.3-72042,CV0079,10.2
NS_OBS_315,NS,0.9914425912496978,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
NS_OBS_106,NS,0.9771775720692617,['XRB'],1.0,NS,NS,1,1,NS,GRS 1741.9-2853     ,NS0021,376.06
NS_OBS_245,NS,0.9440667128886666,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
CV_OBS_658,CV,0.9073918323440189,['CV'],0.9209638836868731,CV,CV,1,1,CV,CXOGLB J002415.8-72043,CV0093,21.99
PULSAR_OBS_172,PULSAR,0.8601363802081095,['PULSAR'],0.9537027335290803,PULSAR,PULSAR,1,1,PULSAR,PSR J1531-5610,PL0059,3.31
NS_OBS_242,NS,0.9582094369488949,['XRB'],0.9967250673854449,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_229,PULSAR,1.0,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
PULSAR_OBS_228,PULSAR,0.9985472972972973,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
BH_OBS_160,BH,0.9805093089743644,['XRB'],0.9741099358079438,BH,BH,1,1,BH,J1745-2900          ,BH0027,337.0
PULSAR_OBS_189,PULSAR,0.9943537211291701,['PULSAR'],0.9912822925577416,PULSAR,PULSAR,1,1,PULSAR,PSR J1635-4735,PL0065,15.74
NS_OBS_417,NS,0.9706263079049728,['XRB'],0.9711816490562978,NS,NS,1,1,NS,1WGA J0748.5-6745   ,NS0076,6.77
PULSAR_OBS_226,PULSAR,0.9942372398061019,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
BH_OBS_72,BH,0.9583584954001962,['XRB'],0.9720435073682135,BH,BH,1,1,BH,CXOU J100515.4-07425,BH0019,17.39
NS_OBS_420,NS,0.962477586901323,['XRB'],0.970226904857592,NS,NS,1,1,NS,1WGA J0748.5-6745   ,NS0076,6.77
CV_OBS_709,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
NS_OBS_222,NS,0.9491683753739731,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_414,PULSAR,0.9982247706422018,['PULSAR'],0.9994093406593407,PULSAR,PULSAR,1,1,PULSAR,PSR J2021+3651,PL0121,33.6
PULSAR_OBS_147,PULSAR,0.988776563797241,['PULSAR'],0.9994093406593407,PULSAR,PULSAR,1,1,PULSAR,PSR J1124-591,PL0042,144.29
NS_OBS_158,NS,0.6495559781574397,['XRB'],0.9593038503321648,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
BH_OBS_40,BH,0.98072116894906,['XRB'],0.9994788273615635,BH,BH,1,1,BH,XTE J1859+226       ,BH0012,2.11
CV_OBS_366,CV,0.9890338465689665,['CV'],0.9925044635042886,CV,CV,1,1,CV,CXOGLB J002401.4-72044,CV0067,5.63
BH_OBS_1,BH,0.769727523884734,['PULSAR'],0.8397980391348564,PULSAR,PULSAR,0,0,BH,1A 0620-00          ,BH0001,23.63
CV_OBS_150,CV,0.9784883949362866,['CV'],0.9982068965517241,CV,CV,1,1,CV,[HPH2013] 150         ,CV0014,16.28
CV_OBS_538,CV,0.9081747008822728,['CV'],0.9858367988567341,CV,CV,1,1,CV,CXOGLB J002407.1-72054,CV0083,18.17
PULSAR_OBS_159,PULSAR,0.9362156191265686,['PULSAR'],0.7575912985014271,PULSAR,PULSAR,1,1,PULSAR,PSR J1357-6429,PL0048,18.02
PULSAR_OBS_248,PULSAR,0.9989761904761905,['PULSAR'],0.9975234877734878,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
BH_OBS_68,BH,0.9503972652567759,['XRB'],0.9982749326145551,BH,BH,1,1,BH,CXOU J100514.2-07423,BH0018,16.29
CV_OBS_781,CV,0.9986802030456852,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_452,CV,0.9604322367457528,['CV'],0.981522842639594,CV,CV,1,1,CV,CXOGLB J002404.2-72045,CV0076,120.12
CV_OBS_291,CV,0.9982724252491694,['CV'],0.9986802030456852,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
CV_OBS_50,CV,0.9731114417938163,['CV'],0.9541889079112568,CV,CV,1,1,CV,[HPH2013] 108         ,CV0005,14.3
PULSAR_OBS_246,PULSAR,0.9589709546341593,['PULSAR'],0.9952610493299116,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_329,CV,0.970381538067479,['CV'],0.9716340875273346,CV,CV,1,1,CV,1WGA J1910.8-5958     ,CV0052,14.0
PULSAR_OBS_444,PULSAR,0.8975499041739777,['PULSAR'],0.9428878651962477,PULSAR,PULSAR,1,1,PULSAR,PSR J2339-0533,PL0138,16.48
CV_OBS_388,CV,0.961937370024192,['CV'],0.9780485667414703,CV,CV,1,1,CV,CXOGLB J002402.1-72054,CV0069,46.73
PULSAR_OBS_252,PULSAR,0.9990430267062314,['PULSAR'],0.9903822595589475,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_342,CV,0.8643201715034864,['CV'],0.91835604768579,CV,CV,1,1,CV,2XMM J180507.1-274308 ,CV0060,5.41
NS_OBS_184,NS,0.9653925938944299,['XRB'],0.9827674126623177,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
PULSAR_OBS_26,PULSAR,0.9822384924449307,['PULSAR'],0.978729038235791,PULSAR,PULSAR,1,1,PULSAR,PSR J0357+3205,PL0008,20.23
CV_OBS_5,CV,0.9943130343862253,['CV'],0.9986802030456853,CV,CV,1,1,CV,[HPH2013] 100         ,CV0002,37.03
PULSAR_OBS_255,PULSAR,0.9975234877734878,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
PULSAR_OBS_113,PULSAR,0.77711019672836,['PULSAR'],0.8286523285475361,PULSAR,PULSAR,1,1,PULSAR,PSR J0633+1746,PL0020,29.9
CV_OBS_556,CV,0.9944782698048962,['CV'],0.9953666666666666,CV,CV,1,1,CV,CXOGLB J002407.7-72052,CV0084,8.88
CV_OBS_511,CV,0.9737121109868337,['CV'],0.9925044635042886,CV,CV,1,1,CV,CXOGLB J002406.0-72045,CV0081,25.99
CV_OBS_741,CV,0.9922047827496597,['CV'],0.9901052359751713,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_576,CV,0.9843818211078726,['CV'],0.9920966857077727,CV,CV,1,1,CV,CXOGLB J002408.2-72043,CV0086,12.82
NS_OBS_254,NS,0.9904384242962628,['XRB'],0.9760288051541417,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
BH_OBS_66,BH,0.9113849351569221,['XRB'],0.984474393530997,BH,BH,1,1,BH,CXOU J100514.2-07423,BH0018,16.29
CV_OBS_661,CV,0.9742693878371024,['CV'],0.975840339760275,CV,CV,1,1,CV,CXOGLB J002415.8-72043,CV0093,21.99
PULSAR_OBS_406,PULSAR,0.8758518016247394,['PULSAR'],0.6237981182447423,CV,CV,0,0,PULSAR,PSR J1958+284,PL0116,3.09
PULSAR_OBS_14,PULSAR,0.9511872745563897,['PULSAR'],0.9720636198645178,PULSAR,PULSAR,1,1,PULSAR,PSR J0100-7211,PL0003,65.51
CV_OBS_568,CV,0.9922967011860329,['CV'],0.9907768887534577,CV,CV,1,1,CV,CXOGLB J002407.9-72045,CV0085,16.47
NS_OBS_348,NS,0.9859581044820495,['XRB'],0.9861028661095775,NS,NS,1,1,NS,J1748-2446          ,NS0057,18.31
NS_OBS_439,NS,0.9336186274780887,['XRB'],0.9842387200716436,NS,NS,1,1,NS,GRO J1744-28        ,NS0084,5.5
CV_OBS_295,CV,0.9986802030456853,['CV'],1.0,CV,CV,1,1,CV,[HPH2013] 50          ,CV0037,9.94
PULSAR_OBS_34,PULSAR,0.9866973787103991,['PULSAR'],0.9942372398061019,PULSAR,PULSAR,1,1,PULSAR,PSR J0358+5413,PL0009,19.44
NS_OBS_401,NS,0.9943647962683496,['XRB'],0.9779581940160643,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0072,19.47
PULSAR_OBS_204,PULSAR,0.8386116057451247,['PULSAR'],0.8937543696390988,PULSAR,PULSAR,1,1,PULSAR,PSR J1714-3830,PL0074,2.65
CV_OBS_628,CV,0.9870214150165023,['CV'],0.9925044635042886,CV,CV,1,1,CV,CXOGLB J002410.6-72051,CV0090,6.98
CV_OBS_520,CV,0.9541848565319109,['CV'],0.9758630144596377,CV,CV,1,1,CV,CXOGLB J002406.3-72044,CV0082,53.28
BH_OBS_97,BH,0.9934383498884148,['XRB'],0.9991374663072776,BH,BH,1,1,BH,CXOU J100516.5-07420,BH0021,16.75
CV_OBS_40,CV,1.0,['CV'],0.9986802030456852,CV,CV,1,1,CV,[HPH2013] 108         ,CV0005,14.3
BH_OBS_37,BH,0.9364934765644332,['XRB'],0.9848157545852829,BH,BH,1,1,BH,XTE J1550-564       ,BH0010,29.24
CV_OBS_657,CV,0.931137200425511,['CV'],0.9771056127163494,CV,CV,1,1,CV,CXOGLB J002415.8-72043,CV0093,21.99
PULSAR_OBS_214,PULSAR,0.9990430267062314,['PULSAR'],1.0,PULSAR,PULSAR,1,1,PULSAR,PSR J1741-205,PL0079,98.07
CV_OBS_476,CV,0.9310663929108727,['CV'],0.9642808271395948,CV,CV,1,1,CV,CXOGLB J002404.9-72045,CV0077,19.64
NS_OBS_121,NS,0.9604201260682107,['XRB'],0.9983625336927224,NS,NS,1,1,NS,GRS 1741.9-2853     ,NS0021,376.06
CV_OBS_622,CV,0.9747315629834254,['CV'],0.9836891300542624,CV,CV,1,1,CV,CXOGLB J002410.6-72051,CV0090,6.98
CV_OBS_29,CV,0.990976904231718,['CV'],0.9867519691930687,CV,CV,1,1,CV,[HPH2013] 100         ,CV0002,37.03
PULSAR_OBS_215,PULSAR,0.9907439926349102,['PULSAR'],0.9914392084692729,PULSAR,PULSAR,1,1,PULSAR,PSR J1741-205,PL0079,98.07
NS_OBS_52,NS,0.9745727018230265,['XRB'],0.9579672372744474,NS,NS,1,1,NS,1H 1715-321         ,NS0006,2.32
CV_OBS_202,CV,0.9731820911976427,['CV'],0.984601149212061,CV,CV,1,1,CV,[HPH2013] 176         ,CV0018,11.31
BH_OBS_88,BH,0.9157220459716895,['XRB'],0.9981962622313031,BH,BH,1,1,BH,CXOU J100516.2-07423,BH0020,16.78
BH_OBS_16,BH,0.9784650778083845,['XRB'],0.965428399315114,BH,BH,1,1,BH,GX 339-4            ,BH0006,39.86
CV_OBS_437,CV,0.9947208686382024,['CV'],0.9955673026430947,CV,CV,1,1,CV,CXOGLB J002403.7-72042,CV0074,16.15
PULSAR_OBS_213,PULSAR,0.9758664051766245,['PULSAR'],0.9984537851037851,PULSAR,PULSAR,1,1,PULSAR,PSR J1741-205,PL0079,98.07
PULSAR_OBS_392,PULSAR,0.9273439797401353,['PULSAR'],0.7111293340080169,BH,BH,0,0,PULSAR,PSR J1856+0113,PL0108,15.97
PULSAR_OBS_407,PULSAR,0.9507005705192896,['PULSAR'],0.9574958162059457,PULSAR,PULSAR,1,1,PULSAR,PSR J1959+2048,PL0117,34.31
NS_OBS_385,NS,0.9908674160019337,['XRB'],0.9983625336927224,NS,NS,1,1,NS,SAXWFC J1748.1-2446.,NS0071,2.75
CV_OBS_768,CV,1.0,['CV'],1.0,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
CV_OBS_552,CV,0.9583554070251692,['CV'],0.9713840532724514,CV,CV,1,1,CV,CXOGLB J002407.7-72052,CV0084,8.88
BH_OBS_104,BH,0.9785566806795094,['XRB'],0.998196262231303,BH,BH,1,1,BH,CXOU J100517.1-07421,BH0022,11.12
CV_OBS_418,CV,0.9916347587702782,['CV'],0.9986802030456852,CV,CV,1,1,CV,CXOGLB J002403.6-72045,CV0073,12.38
NS_OBS_177,NS,0.8955947065138858,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0044,49.26
NS_OBS_261,NS,0.9921463564767187,['XRB'],1.0,NS,NS,1,1,NS,XMMU J004245.2+41172,NS0046,4.71
CV_OBS_729,CV,0.9907034834420125,['CV'],0.996911111111111,CV,CV,1,1,CV,XMMSL2 J004231.9+41162,CV0110,174.76
PULSAR_OBS_41,PULSAR,0.9736654476258191,['PULSAR'],0.9814698663965552,PULSAR,PULSAR,1,1,PULSAR,PSR J0359+5414,PL0010,9.65
PULSAR_OBS_234,PULSAR,1.0,['PULSAR'],0.9989761904761905,PULSAR,PULSAR,1,1,PULSAR,PSR J1745-2900,PL0081,107.91
CV_OBS_525,CV,0.9883873923093016,['CV'],0.9889878726311201,CV,CV,1,1,CV,CXOGLB J002406.3-72044,CV0082,53.28
CV_OBS_411,CV,0.7939498251253404,['CV'],0.9801529844214949,CV,CV,1,1,CV,CXOGLB J002403.1-72044,CV0072,6.22
NS_OBS_371,NS,0.919618595936021,['XRB'],0.9281154717487868,NS,NS,1,1,NS,SAXWFC J1744.9-2921.,NS0068,9.04
