obs_id,src_n,src_id,significance,clf_type,true_class,th_class,is_ok,truth,pred_class,pred_prob,BH_prob,NS_prob,bb_nh_lolim,powlaw_nh_hilim,powlaw_nh,bb_nh_hilim,bb_nh,powlaw_nh_lolim,photflux_aper_u,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_lolim_s,photflux_aper_m,bb_kt_lolim,photflux_aper_hilim_s,bb_kt,flux_aper_lolim_m,photflux_aper,powlaw_gamma_hilim,flux_aper_hilim_s,photflux_aper_lolim_m,flux_aper_hilim_h,photflux_aper_hilim,photflux_aper_lolim,photflux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_m,flux_aper_lolim,kp_prob,photflux_aper_hilim_b,hard_ms_hilim,flux_aper_hilim_b,hard_ms_lolim,var_prob,hard_ms,powlaw_gamma,powlaw_gamma_lolim,flux_aper_hilim,flux_aper,hard_hm_hilim,ks_prob,var_max,photflux_aper_s,flux_bb_lolim,var_min,flux_aper_lolim_s,photflux_aper_lolim_u,hard_hs_lolim,flux_aper_b,hard_hm,var_sigma,var_mean,bb_ampl_hilim,bb_ampl,bb_stat,flux_aper_s,flux_aper_h,flux_powlaw,flux_aper_m,flux_brems_hilim,hard_hm_lolim,powlaw_ampl_hilim,hard_hs_hilim,photflux_aper_h,photflux_aper_lolim_b,flux_aper_lolim_b,flux_brems,hard_hs,flux_brems_lolim,brems_stat,flux_powlaw_hilim,flux_powlaw_lolim,photflux_aper_b,powlaw_ampl,powlaw_ampl_lolim,photflux_aper_lolim_h,flux_bb,var_index,flux_bb_hilim,flux_aper_lolim_h,powlaw_stat,bb_ampl_lolim,flux_aper_u,flux_aper_lolim_u
NS_OBS_318,XMMU J004414.0+41220,NS0047,6.53,train,NS,NS,1,1,NS,0.9983855760335871,0.0016144239664128658,0.9983855760335871,41.0,104.0,83.0,42.0,29.0,68.0,-4.700057099977234,-4.527682453683158,-13.421475394725007,-5.0,-5.0,0.0,-5.573488738635424,0.0,-14.0,-5.370896349822863,3.0,-14.283162276700475,-5.0,-12.947690900352676,-5.089759907641372,-5.711393109609031,-5.6048484084954575,-14.675923420260515,-5.989700043360188,-14.156667538770346,0.0,-5.317313521750231,-0.2442,-13.007313960837871,-1.0,0.0,-0.9994,2.0,2.0,-13.290155318572085,-13.534572531547425,1.0,0.0,0.0,-5.874518734299405,-12.0,0.0,-14.0,-5.012423105273013,-0.7976,-13.229147988357857,0.9994,0.0,0.0,0.0,0.0,1.0,-14.584192272364454,-13.222065951162223,-12.0,-14.0,-12.0,0.0806,0.0,0.3916,-5.0,-5.0,-13.706195640080665,-12.0,-0.0725,-12.0,1.0,-12.0,-12.0,-5.0,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.318939756368186,1.0,0.0,-13.611898798429484,-13.983384452442822
NS_OBS_186,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9066244046770617,0.09337559532293911,0.9066244046770617,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-4.0,-13.0,-7.341797746612985,-5.0,0.0,-6.466736483221285,0.0,-14.0,-6.757707095017069,3.0,-15.292089334286894,-5.0,-13.0,-6.496209316942817,-7.575722877727599,-5.0,-14.0,-5.0,-16.614304374589437,0.0,-6.5278288533076365,0.0,-15.560825260156536,0.0,0.0,0.0,2.0,2.0,-15.40599439821166,-15.854648183441535,0.0,0.0,0.0,-6.704872914747809,-12.0,0.0,-16.313274378925456,-5.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,-15.553618187777555,-13.0,-12.0,-14.0,-12.0,0.0,0.0,0.0,-5.0,-8.118843678924438,-13.0,-12.0,0.0,-12.0,1.0,-12.0,-12.0,-6.817870785947004,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
BH_OBS_79,CXOU J100515.4-07425,BH0019,17.39,train,BH,BH,1,1,BH,0.9988792428662917,0.9988792428662917,0.0011207571337081051,117.0,314.0,240.0,181.0,130.0,186.0,-6.235823867609669,-5.945386945443113,-15.675511766692345,-6.199076818186783,-6.4846561069116175,0.0,-6.028956208163973,0.0,-15.232473100591614,-6.150396341917553,3.0,-14.744004273277598,-6.609594843519919,-14.82390874094432,-6.033576654056307,-6.314174097014848,-6.522734004575148,-15.010639186223752,-6.393188853081036,-14.981657400924174,0.44,-5.7318902701915215,-0.2879,-14.424581208785641,-0.5403,0.485,-0.4197,2.0,2.0,-14.782416047966475,-14.877017817745545,0.0244,0.34750000000000003,0.000461875,-6.1033635694704165,-12.0,0.00025847,-14.913996294381619,-7.557990840859048,-0.6977,-14.485585079419632,-0.1811,2.5827e-05,0.0002726000000000001,0.0,0.0,1.0,-14.818442226137213,-14.971428747307465,-12.0,-15.107515820635312,-12.0,-0.3879,0.0,-0.4179,-6.656197666838344,-5.8591778198906885,-14.556737012541303,-12.0,-0.5646,-12.0,1.0,-12.0,-12.0,-5.790753151246626,0.0,0.0,-6.863913902615902,-12.0,0.5,-12.0,-15.196406335228655,1.0,0.0,-13.0,-14.0
BH_OBS_161,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.9973149360735547,0.9973149360735547,0.0026850639264450853,117.0,314.0,240.0,181.0,130.0,186.0,-5.0,-4.97183558057553,-14.222863287495828,-6.0,-6.891096872332687,0.0,-6.7447274948966935,0.0,-16.835349784065702,-5.858456165779347,3.0,-15.592269271973665,-8.095338542084475,-13.751536282448967,-5.3985723672957455,-6.028072363702298,-5.43937612545007,-15.222718208328983,-6.603975103391408,-14.583239371108446,0.0,-5.281000362121282,1.0,-13.756218083906205,-0.0943,0.0,0.5871,2.0,2.0,-14.074785919501489,-14.306331078102145,0.9825,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.8763,-13.914709421769937,0.9194,0.0,0.0,0.0,0.0,1.0,-14.0,-13.912928794093466,-12.0,-15.513286224017515,-12.0,0.8264,0.0,1.0,-5.553773598221837,-5.557206774060232,-14.182302445236974,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.397505931192719,0.0,0.0,-5.719649306953994,-12.0,0.0,-12.0,-14.189297139052885,1.0,0.0,-13.0,-14.0
NS_OBS_372,SAXWFC J1744.9-2921.,NS0068,9.04,train,NS,NS,1,1,NS,0.7631252409509611,0.23687475904904245,0.7631252409509611,136.2,1771.0,725.8,1211.0,506.4,123.8,-4.565271458220242,-4.3628105778512385,-11.19852768647853,-6.0,-6.742801573860655,1.3119999999999998,-6.916139199133427,2.62,-15.699839463048649,-5.053097952429722,2.5540000000000003,-15.930701987884474,-7.101768615486902,-13.104411724333735,-4.902286070694166,-5.298430115449499,-5.141944281949637,-15.123493495734115,-6.548981547844544,-12.442825058181862,0.7490000000000001,-4.9344202852715515,1.0,-13.053940939614876,0.193,0.0405,0.9282,0.495,-1.141,-11.886135509367811,-12.074517102404208,0.9738,0.6759999999999999,0.0051660000000000005,-5.0,-14.886390848926975,0.0051445,-14.0,-4.991399828238082,0.9625,-13.09919606518963,0.9457,8.9345e-06,0.0051530000000000005,4.23e-06,4.208e-07,0.823,-14.0,-13.157390760389438,-14.644740094472622,-15.322301818525489,-13.212823007529444,0.9126,0.0001785,1.0,-5.194839098400567,-5.0308637664032885,-13.149721447481966,-13.336393291875481,0.9994,-13.462055040708512,0.833,-13.477686204843332,-16.740167300936516,-4.980053318321159,4.356e-06,2.335e-07,-5.25515960321462,-13.556893543262731,0.0,-13.332547047110046,-13.217670731003166,0.828,2.845e-10,-11.391260080931213,-11.776763726897002
NS_OBS_315,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,1.0,0.0,1.0,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-3.6013656754616084,-12.852632892206213,-5.0,-5.0,0.0,-5.642255674819625,0.0,-14.0,-6.4463596637686456,3.0,-14.508218224415836,-5.0,-14.004496429734994,-4.285658502724681,-7.701539930538548,-5.8623294627632445,-14.491604966866946,-5.80271944187438,-16.628193541492585,0.0,-5.471083299722345,0.198,-14.410832609453953,-1.0,0.0,-0.9994,2.0,2.0,-13.493476026815806,-15.397940008672034,0.2892,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,-1.0,-14.698970004336019,-0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-13.0,-12.0,-14.0,-12.0,-1.0,0.0,0.1218,-5.0,-7.002569926202527,-15.929223537156565,-12.0,-0.9994,-12.0,1.0,-12.0,-12.0,-5.7473896594326295,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
NS_OBS_195,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9994618586778623,0.0005381413221376219,0.9994618586778623,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-4.379551615288291,-13.630784142589855,-4.7775436633207535,-4.7559704109699785,0.0,-4.567993312730402,0.0,-13.43297363384094,-4.499928269874537,3.0,-13.326518302926653,-4.854182285508172,-12.666955970176511,-4.348198821282852,-4.574889847456318,-4.4988037579729125,-13.25476901547186,-4.6759234202605136,-13.05363617499441,0.29725,-3.9884295564027217,0.0231,-12.533428927613645,-0.2742,0.2265,-0.1299,2.0,2.0,-12.896695833916915,-12.976599370371591,0.3454,0.43075,0.013451,-4.656985502849231,-12.0,0.0107855,-13.53595779456119,-5.0,-0.0531,-12.581864501574767,0.2186,0.00065035,0.011371,0.0,0.0,1.0,-13.415442639474325,-12.742081549685945,-12.0,-13.334794371565401,-12.0,0.0868,0.0,0.2392,-4.573976984310124,-4.091246980815466,-12.636388020107855,-12.0,0.0924,-12.0,1.0,-12.0,-12.0,-4.036684488613888,0.0,0.0,-4.670805584911549,-12.0,0.0,-12.0,-12.838931614528825,1.0,0.0,-13.0,-14.0
NS_OBS_124,H 1658-298          ,NS0024,31.12,train,NS,NS,1,1,NS,0.999060976073517,0.0009390239264830568,0.999060976073517,12.03,78.63,73.32,18.99,15.39,68.39,-5.2003149090909,-5.091997798827446,-14.323946875348128,-4.284163724835007,-4.5230235342404725,0.2619,-4.240709966975696,0.2755,-13.17992996568767,-4.329123578749818,5.607,-13.047837425785534,-4.5503673495299255,-13.56719099496683,-4.306645965913574,-4.353359094164064,-5.1919917000895985,-13.126970187938955,-4.497299824689439,-13.166536688887305,0.8956,-3.8446639625349377,-0.258,-12.730720610228099,-0.3279,0.7116,-0.2923,5.356,5.127999999999999,-13.116960078849585,-13.14069954832008,-0.6427,0.741,0.024624600000000003,-4.261219441515631,-12.850165303284216,0.00781682,-13.091246980815466,-5.345053773415656,-0.8488,-12.746661994673893,-0.6933,0.004137880000000001,0.01841302,0.006324000000000001,0.004633,0.775,-13.068338760315518,-13.639595945270061,-12.791289980093598,-13.152612448972606,-12.690795820329592,-0.7402,0.0007131,-0.7889,-5.264002115908206,-3.8777841217271733,-12.763966852882366,-12.796695083861515,-0.8195,-12.922995673206652,0.6970000000000001,-12.774949303861954,-12.808828544271442,-3.8607507824283935,0.0006093,0.0005245,-5.350373113159471,-12.811071516239144,4.2,-12.791289980093598,-13.726535727378652,0.8809999999999999,0.0034630000000000004,-14.432385557269154,-14.577082019232336
NS_OBS_86,EXO 1745-248        ,NS0020,23.47,train,NS,NS,1,1,NS,0.9989237173557246,0.0010762826442752439,0.9989237173557246,41.0,103.0,83.0,42.0,28.0,68.0,-4.0,-5.472112434047295,-14.744968836654445,-6.939302159646387,-5.758702612890008,0.0,-6.112382699664264,0.0,-14.544241796895866,-5.836898284956025,3.0,-14.964570261815453,-5.921905849593589,-14.09653017149283,-5.580143341402729,-6.019278703518872,-5.8395314688809625,-14.264960294966281,-5.640354207325458,-14.632353403999483,0.284,-5.2784366816425194,0.8039,-13.922632094715846,0.3267,0.484,0.5934,2.0,2.0,-14.247582750673521,-14.416139516351821,0.0094,0.161,0.001619333333333333,-6.353106375832255,-12.0,0.0008685,-15.910801633194847,-5.0,-0.0006,-14.024200690320592,-0.2761,0.00013277333333333333,0.0009479666666666666,0.0,0.0,1.0,-15.21169018789295,-14.307417437725091,-12.0,-14.378823718224965,-12.0,-0.5528,0.0,0.7214,-6.04503426894158,-5.506541949004811,-14.165515714665196,-12.0,0.4022,-12.0,1.0,-12.0,-12.0,-5.377682339166156,0.0,0.0,-6.4486720119961545,-12.0,0.3333333333333333,-12.0,-14.733298033115911,1.0,0.0,-13.0,-14.0
NS_OBS_283,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,0.9956098140207261,0.004390185979273839,0.9956098140207261,42.0,105.0,84.0,43.0,29.0,66.0,-4.0,-5.782516055786092,-15.476643793345207,-5.0,-7.06981534770138,0.0,-6.9931062920521,0.0,-16.64359167296102,-6.887294478969108,3.0,-15.742321425130816,-8.047546603576968,-14.562566556202027,-6.245896406184388,-7.416024047123476,-6.3919020536747215,-15.331893762067267,-6.7923656326110375,-15.61963678181406,0.0,-6.28408018256642,1.0,-14.600153287287078,-0.0306,0.0,0.5422,2.0,2.0,-14.904523785804903,-15.157028999034154,0.8463,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.4304,-14.801617869991706,0.5472,0.0,0.0,0.0,0.0,1.0,-14.0,-14.781464494783473,-12.0,-15.602233743873553,-12.0,0.1505,0.0,1.0,-6.59074334796109,-7.078001568691728,-15.216525212417753,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-6.513711239039433,0.0,0.0,-7.0029632891174725,-12.0,0.0,-12.0,-15.243896628414895,1.0,0.0,-13.0,-14.0
NS_OBS_224,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9994618586778623,0.0005381413221376219,0.9994618586778623,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-3.6595558851598815,-12.910801633194847,-5.324771746406936,-5.057942316158605,0.0,-4.776504059037605,0.0,-14.288024145648244,-4.937749032923459,3.0,-13.727926212499993,-5.317584138322641,-13.604324214730065,-4.221731505933429,-5.166024628720094,-5.023145853423782,-13.874518734299405,-4.904133546521457,-14.095641555864013,0.4256666666666665,-4.372634143407267,0.1593,-13.343518484209502,-0.4678,0.313,-0.1774,2.0,2.0,-13.346652393399193,-13.84589265682842,0.17800000000000002,0.2866666666666667,0.012479333333333334,-4.9694002780340485,-12.0,0.004329,-14.276052023568356,-5.0,-0.644,-13.460547508450539,-0.1574,0.0020399666666666666,0.00639,0.0,0.0,1.0,-13.920818753952375,-13.8153085691824,-12.0,-14.028353117935692,-12.0,-0.4903,0.0,0.0244,-5.233959139618611,-4.6501399178076674,-13.62105730138656,-12.0,-0.3385,-12.0,1.0,-12.0,-12.0,-4.489589051989823,0.0,0.0,-5.659952682338608,-12.0,0.0,-12.0,-14.241163775253042,1.0,0.0,-13.0,-14.0
NS_OBS_254,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,0.9969084107849664,0.003091589215033544,0.9969084107849664,41.0,104.0,83.0,42.0,29.0,68.0,-4.0,-4.47134035476501,-13.64685345378602,-5.0,-5.0,0.0,-5.648203693102976,0.0,-14.0,-6.069050968832477,3.0,-14.514136670402666,-5.0,-14.060580596670682,-5.039671949469857,-7.583692412940117,-5.428291168191311,-14.472756883611913,-5.881735273910521,-15.714938024064839,0.0,-5.340654364253823,0.1018,-14.089322245257295,-1.0,0.0,-0.9994,2.0,2.0,-14.0379433552334,-14.749482414389515,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,-0.0019,-14.366834646316097,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-14.336770365467133,-12.0,-14.0,-12.0,0.2655,0.0,1.0,-5.717151397165357,-6.884722408604097,-15.344573412254086,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.6294869104014085,0.0,0.0,-5.0,-12.0,0.0,-12.0,-15.291069464193384,1.0,0.0,-13.0,-14.0
BH_OBS_84,CXOU J100516.2-07423,BH0020,16.78,train,BH,BH,1,1,BH,0.9953331812795985,0.9953331812795985,0.004666818720401279,117.0,315.0,240.0,181.0,130.0,186.0,-6.158452834743446,-5.888065723667317,-15.356744774975224,-6.5730010412434625,-6.561774192395473,0.0,-6.283495836226783,0.0,-15.356744774975224,-6.27211729730065,3.0,-15.03810452633215,-6.7340036295049215,-14.935916564036406,-6.116656596179071,-6.516649525829378,-6.510604078272871,-15.061630402548193,-6.438898616350943,-15.264385133886426,0.435,-5.874518734299405,0.0269,-14.621238824683626,-0.4041,0.5396666666666666,-0.1961,2.0,2.0,-14.937455618653535,-15.092674646648593,0.173,0.326,0.00040560000000000016,-6.404614019190857,-12.0,0.0002169666666666667,-15.327532686931914,-7.023787622882622,-0.534,-14.708409174341998,-0.0937,2.2164666666666668e-05,0.0002261333333333333,0.0,0.0,1.0,-15.159141445958117,-15.13353543402826,-12.0,-15.18462151503408,-12.0,-0.3691,0.0,-0.0356,-6.68277265082358,-6.0611801749737895,-14.824488186636552,-12.0,-0.2923,-12.0,1.0,-12.0,-12.0,-5.9578184054842325,0.0,0.0,-6.9722427953094455,-12.0,0.6666666666666666,-12.0,-15.505984625242856,1.0,0.0,-13.0,-14.0
NS_OBS_310,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,0.942118033354368,0.05788196664563248,0.942118033354368,41.0,104.0,83.0,42.0,29.0,68.0,-4.0,-4.0,-13.0,-5.0,-5.0,0.0,-5.0,0.0,-14.0,-5.0,3.0,-14.0,-5.0,-13.0,-6.730487055782085,-6.0,-5.0,-14.0,-5.0,-15.856985199745905,0.0,-6.730487055782085,0.0,-14.545307550760525,0.0,0.0,0.0,2.0,2.0,-14.545307550760525,-14.81559251458768,0.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.0,-14.81559251458768,0.0,0.0,0.0,0.0,0.0,1.0,-14.0,-13.0,-12.0,-14.0,-12.0,0.0,0.0,0.0,-5.0,-5.0,-15.856985199745905,-12.0,0.0,-12.0,1.0,-12.0,-12.0,-5.0,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
BH_OBS_185,KV UMA              ,BH0028,12.97,train,BH,BH,1,1,BH,0.9708816443907217,0.9708816443907217,0.029118355609277825,71.0,220.0,169.0,122.0,32.0,71.0,-4.0,-5.818728228440539,-14.479123618311654,-6.026502691267938,-6.285335007137463,0.0,-5.660548558693559,0.0,-15.344381416458775,-5.976467706134748,3.0,-14.459670525209127,-6.749092300299144,-13.0,-5.741932893419808,-6.19873352951038,-6.598944274228157,-14.686765708305275,-6.074533199308464,-14.978862405731823,0.08900000000000001,-5.370488465799546,-0.2442,-14.303468880030394,-0.7539,0.42,-0.5259,2.0,2.0,-14.461646233736888,-14.64642033830471,-0.3666,0.0705,0.0022385,-5.801893001126598,-12.0,0.0008789,-14.827689031478045,-5.0,-1.0,-14.441771578196676,-0.9994,0.00013759999999999998,0.00093615,0.0,0.0,1.0,-14.605723473232178,-13.0,-12.0,-14.894489815230026,-12.0,-1.0,0.0,-0.7314,-5.0,-5.689306687656639,-14.645891560852599,-12.0,-0.9994,-12.0,1.0,-12.0,-12.0,-5.497299824689439,0.0,0.0,-5.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-14.780153613975642,-14.0
BH_OBS_1,1A 0620-00          ,BH0001,23.63,train,BH,BH,1,1,BH,0.9710506766141657,0.9710506766141657,0.028949323385833326,58.0,29.79,23.29,1.035,1.986e-06,17.38,-5.679645967182328,-5.4997635251743615,-14.840432806766383,-5.17063189201118,-5.266321344322912,0.4332,-5.088789106862447,0.4657,-13.953895212753961,-5.06971335275448,2.6860000000000004,-13.89928491342692,-5.3128278954052,-13.569119053547109,-5.026631964816117,-5.119072134732916,-5.324680016660707,-13.865185629679539,-5.224316750973956,-13.763468784416244,0.4264,-4.601886308269497,-0.0956,-13.297138829427073,-0.228,0.1838,-0.1624,2.451,2.239,-13.6773094413256,-13.717297243156693,-0.0468,0.4672000000000001,0.00335796,-5.127785436602414,-13.537302591898287,0.0032610800000000004,-13.98171569157347,-5.991825815993574,-0.3691,-13.324130044681047,-0.1324,3.4747e-05,0.00330598,9.334e-05,7.262e-05,1.936,-13.938547520912804,-13.626904012921276,-13.369267107182806,-13.9072793553159,-13.353400248279627,-0.2217,2.405e-05,-0.2105,-5.384365531122584,-4.659754238432068,-13.354774288464586,-13.385313657717989,-0.2898,-13.433798281145089,0.8590000000000001,-13.331334584545507,-13.406935568341286,-4.628932137728264,1.971e-05,1.625e-05,-5.457921853664375,-13.489186989487505,0.0,-13.450751443145945,-13.698102282804792,0.836,6.822e-05,-15.023283295636618,-15.367745223315284
BH_OBS_64,CXOU J100514.2-07423,BH0018,16.29,train,BH,BH,1,1,BH,0.9927797042231034,0.9927797042231034,0.00722029577689683,111.0,297.0,228.0,170.0,122.0,177.0,-5.8198741248359465,-5.592099459857365,-13.213603538627696,-6.40837896178668,-6.804100347590767,0.0,-6.155398580373652,0.0,-15.681936665037238,-6.183586342511573,3.0,-14.870954940112044,-7.072937756507,-15.169603823516535,-6.014798141635429,-6.466454169098526,-6.738023808602188,-15.248259126189101,-6.6392173101267185,-14.500754032687507,0.3023333333333333,-5.934420285271552,-0.3704,-14.660548558693561,-0.7289,0.4846666666666666,-0.5646,2.0,2.0,-13.87993765303951,-14.081301950719864,0.2217,0.48,0.0003104333333333333,-6.263762901095271,-12.0,0.00019207,-15.123839915174372,-6.328086987558413,-0.8389,-14.755970410969978,-0.1287,1.2158333333333334e-05,0.00019592666666666666,0.0,0.0,1.0,-14.979224511806445,-15.43842163169904,-12.0,-15.413075291855181,-12.0,-0.4866,0.0,-0.4528,-6.9657727392294495,-6.136855653747332,-14.87876854485038,-12.0,-0.6633,-12.0,1.0,-12.0,-12.0,-6.021226215669878,0.0,0.0,-7.474048658751987,-12.0,0.6666666666666666,-12.0,-16.283495836226784,1.0,0.0,-13.421246215573564,-13.871277715661574
NS_OBS_23,1A 1742-289         ,NS0001,167.36,train,NS,NS,1,1,NS,0.9959802804075145,0.0040197195924854745,0.9959802804075145,41.0,103.0,83.0,42.0,28.0,65.0,-4.0,-4.0,-13.0,-5.0,-5.0,0.0,-5.0,0.0,-14.0,-6.090979145788844,3.0,-14.0,-5.0,-13.438779321066056,-5.758187977064452,-7.413300198375951,-5.698102282804793,-14.848323769152953,-6.257117828562727,-14.640607255828993,0.0,-5.57218942732401,0.0,-13.447940465812115,0.0,0.0,0.0,2.0,2.0,-13.61096392800022,-13.88096417380349,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.0,-13.709520186669328,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-13.700274846024366,-12.0,-14.0,-12.0,0.3779,0.0,0.0,-5.988429556402723,-7.174314291978241,-14.469160221383481,-12.0,0.0,-12.0,1.0,-12.0,-12.0,-5.852014679316195,0.0,0.0,-7.310779962736166,-12.0,0.0,-12.0,-14.459920911195828,1.0,0.0,-13.0,-14.0
