#name,ra,dec,pileup_flag,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_s,photflux_aper_avg_b,photflux_aper_avg_h,photflux_aper_avg_m,photflux_aper_avg_s,flux_aper_avg_b,flux_aper_avg_h,flux_aper_avg_m,flux_aper_avg_s,flux_powlaw_aper_b,flux_powlaw_aper_h,flux_powlaw_aper_m,flux_powlaw_aper_s,flux_bb_aper_b,flux_bb_aper_h,flux_bb_aper_m,flux_bb_aper_s,flux_brems_aper_b,flux_brems_aper_h,flux_brems_aper_m,flux_brems_aper_s,flux_apec_aper_b,flux_apec_aper_h,flux_apec_aper_m,flux_apec_aper_s,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_norm,brems_stat,hard_hm,var_inter_hard_prob_hs,var_inter_hard_sigma_hs,hard_ms,var_inter_hard_prob_ms,var_inter_hard_sigma_ms,ks_intra_prob_b,ks_intra_prob_h,ks_intra_prob_m,ks_intra_prob_s
 2CXO J123424.9+475456, 12 34 24.96,+47 54 56.39,FALSE,1.481E-05,2.276E-06,1.904E-06,6.464E-06,2.237E-14,1.191E-14,3.541E-15,8.371E-15,1.481E-05,2.276E-06,1.904E-06,6.464E-06,2.237E-14,1.191E-14,3.541E-15,8.371E-15,2.405E-14,         ,3.756E-15,8.689E-15,3.24E-14,         ,3.925E-15,8.201E-15,2.433E-14,         ,3.783E-15,8.587E-15,3.046E-14,         ,3.818E-15,8.56E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1462,         ,         ,-0.5509,         ,         ,0.76,         ,0.992,0.102
 2CXO J123451.9+115720, 12 34 51.98,+11 57 20.41,FALSE,2.786E-05,5.289E-06,6.686E-06,1.064E-05,9.343E-14,5.706E-14,1.68E-14,2.477E-14,2.786E-05,5.289E-06,6.686E-06,1.064E-05,9.343E-14,5.706E-14,1.68E-14,2.477E-14,7.681E-14,         ,1.764E-14,2.269E-14,7.934E-14,         ,1.838E-14,1.662E-14,7.308E-14,         ,1.775E-14,2.112E-14,8.663E-14,         ,1.798E-14,2.007E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.0862,         ,         ,-0.2636,         ,         ,0.502,         ,0.188,0.096
 2CXO J123554.4+630728, 12 35 54.50,+63 07 28.40,FALSE,1.228E-05,2.319E-06,2.714E-06,5.381E-06,4.261E-14,2.998E-14,6.658E-15,8.668E-15,1.228E-05,2.319E-06,2.714E-06,5.381E-06,4.261E-14,2.998E-14,6.658E-15,8.668E-15,3.451E-14,1.641E-14,7.115E-15,1.147E-14,3.495E-14,1.434E-14,7.423E-15,8.249E-15,3.272E-14,1.536E-14,7.162E-15,1.063E-14,3.843E-14,1.832E-14,7.246E-15,1.008E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.06,         ,         ,-0.3585,         ,         ,0.405,0.136,0.608,0.781
 2CXO J123613.4+275150, 12 36 13.48,+27 51 50.61,FALSE,8.726E-06,3.022E-06,1.916E-06,1.496E-06,2.146E-14,1.442E-14,4.678E-15,2.544E-15,8.726E-06,3.022E-06,1.916E-06,1.496E-06,2.146E-14,1.442E-14,4.678E-15,2.544E-15,1.744E-14,         ,         ,         ,2.363E-14,         ,         ,         ,1.766E-14,         ,         ,         ,2.216E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.2973,         ,         ,0.1062,         ,         ,0.19,         ,         ,         
 2CXO J123627.9+102840, 12 36 27.95,+10 28 40.31,FALSE,3.939E-05,9.439E-06,6.204E-06,1.609E-05,8.199E-14,4.01E-14,1.295E-14,3.268E-14,3.939E-05,9.439E-06,6.204E-06,1.609E-05,8.199E-14,4.01E-14,1.295E-14,3.268E-14,7.741E-14,4.893E-14,1.266E-14,2.548E-14,8.406E-14,4.3E-14,1.331E-14,1.977E-14,7.455E-14,4.586E-14,1.276E-14,2.405E-14,8.89E-14,5.461E-14,1.29E-14,2.32E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.2199,         ,         ,-0.4585,         ,         ,0.686,0.406,0.697,0.108
 2CXO J123754.8+084106, 12 37 54.82,+08 41 06.81,FALSE,4.128E-05,9.682E-06,8.316E-06,1.126E-05,9.6E-14,6.153E-14,2.061E-14,1.735E-14,4.128E-05,9.682E-06,8.316E-06,1.126E-05,9.6E-14,6.153E-14,2.061E-14,1.735E-14,7.947E-14,6.253E-14,1.996E-14,1.789E-14,1.093E-13,5.403E-14,2.086E-14,1.725E-14,8.082E-14,5.809E-14,2.01E-14,1.777E-14,1.016E-13,7.019E-14,2.029E-14,1.778E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0874,         ,         ,-0.1587,         ,         ,0.486,0.183,0.754,0.756
 2CXO J124006.7+474003, 12 40 06.72,+47 40 03.23,FALSE,9.972E-05,2.395E-05,1.561E-05,3.262E-05,2.627E-13,1.77E-13,3.671E-14,5.238E-14,9.972E-05,2.395E-05,1.561E-05,3.262E-05,2.627E-13,1.77E-13,3.671E-14,5.238E-14,2E-13,1.55E-13,3.755E-14,5.353E-14,2.676E-13,1.339E-13,3.919E-14,5.043E-14,2.021E-13,1.44E-13,3.782E-14,5.289E-14,2.524E-13,1.74E-13,3.817E-14,5.27E-14,2.222E-13,1.498,3.814E-05,3.698E-05,1.006,9.643E-14,0.3798,4.474E-07,0.000542,4.858,2.143E-13,10.48,5.936E-06,5.184E-05,1.176,0.2174,         ,         ,-0.3548,         ,         ,0.938,0.96,0.708,0.833
 2CXO J124135.8+093931, 12 41 35.89,+09 39 31.51,FALSE,9.785E-06,3.81E-06,2.151E-06,1.607E-06,3.247E-14,2.584E-14,5.397E-15,2.508E-15,9.785E-06,3.81E-06,2.151E-06,1.607E-06,3.247E-14,2.584E-14,5.397E-15,2.508E-15,1.918E-14,2.463E-14,5.168E-15,2.583E-15,2.608E-14,2.128E-14,5.397E-15,2.47E-15,1.946E-14,2.288E-14,5.205E-15,2.56E-15,2.441E-14,2.764E-14,5.254E-15,2.557E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.3148,         ,         ,0.1137,         ,         ,0.81,0.391,0.416,0.388
 2CXO J124748.5+042627, 12 47 48.51,+04 26 27.55,FALSE,3.438E-05,7.923E-06,8.222E-06,9.544E-06,8.323E-14,5.376E-14,1.869E-14,1.486E-14,3.438E-05,7.923E-06,8.222E-06,9.544E-06,8.323E-14,5.376E-14,1.869E-14,1.486E-14,7.982E-14,4.996E-14,1.998E-14,1.786E-14,8.707E-14,4.384E-14,2.096E-14,1.39E-14,7.694E-14,4.681E-14,2.013E-14,1.687E-14,9.187E-14,5.575E-14,2.036E-14,1.627E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.0062,         ,         ,-0.1024,         ,         ,0.929,0.234,0.999,0.198
 2CXO J125320.1+270607, 12 53 20.11,+27 06 07.54,FALSE,3.025E-05,4.504E-06,5.638E-06,1.361E-05,2.797E-14,0,1.205E-14,2.633E-14,3.025E-05,4.504E-06,5.638E-06,1.361E-05,2.797E-14,0,1.205E-14,2.633E-14,6.526E-14,2.504E-14,1.274E-14,2.364E-14,6.937E-14,2.179E-14,1.321E-14,1.778E-14,6.25E-14,2.34E-14,1.281E-14,2.214E-14,7.427E-14,2.797E-14,1.298E-14,2.116E-14,5.56E-14,2.264,4.038E-05,1.568E-05,1.762,3.142E-14,0.3049,3.226E-06,0.0004244,3.095,4.708E-14,1.9,4.19E-06,2.215E-05,1.969,-0.1087,         ,         ,-0.416,         ,         ,0.042,0.365,0.607,0.683
 2CXO J125610.4+260103, 12 56 10.43,+26 01 03.57,FALSE,7.377E-05,1.665E-05,1.316E-05,2.289E-05,1.937E-13,1.15E-13,3.221E-14,4.787E-14,7.377E-05,1.665E-05,1.316E-05,2.289E-05,1.937E-13,1.15E-13,3.221E-14,4.787E-14,1.705E-13,1.107E-13,3.372E-14,4.433E-14,1.923E-13,9.753E-14,3.534E-14,3.539E-14,1.657E-13,1.04E-13,3.397E-14,4.214E-14,1.984E-13,1.23E-13,3.439E-14,4.081E-14,1.698E-13,1.743,2.822,3.508E-05,0.759,1.153E-13,0.5756,5.358E-07,0.0001078,3.376,1.636E-13,6.233,7.167E-06,4.155E-05,0.778,0.1174,         ,         ,-0.2698,         ,         ,0.126,0.734,0.205,0.518
 2CXO J125652.1+260708, 12 56 52.13,+26 07 08.28,FALSE,4.085E-05,5.191E-06,6.147E-06,1.655E-05,2.639E-14,0,1.381E-14,2.496E-14,4.085E-05,5.191E-06,6.147E-06,1.655E-05,2.639E-14,0,1.381E-14,2.496E-14,7.221E-14,2.871E-14,1.367E-14,2.499E-14,9.788E-14,2.422E-14,1.422E-14,2.325E-14,7.302E-14,2.636E-14,1.376E-14,2.466E-14,9.211E-14,3.265E-14,1.387E-14,2.455E-14,5.396E-14,2.642,11.51,2.321E-05,1.488,3.277E-14,0.2906,5.323E-06,0.0005669,2.13,4.981E-14,1.83,0.09137,2.459E-05,1.441,-0.0537,         ,         ,-0.4647,         ,         ,0.478,0.819,0.209,0.087
 2CXO J125708.4+271329, 12 57 08.45,+27 13 29.45,FALSE,2.079E-05,4.829E-06,3.55E-06,6.909E-06,5.043E-14,3.087E-14,9.076E-15,1.201E-14,2.079E-05,4.829E-06,3.55E-06,6.909E-06,5.043E-14,3.087E-14,9.076E-15,1.201E-14,4.344E-14,3.056E-14,8.62E-15,1.197E-14,5.67E-14,2.588E-14,8.992E-15,1.097E-14,4.354E-14,2.81E-14,8.68E-15,1.175E-14,5.451E-14,3.47E-14,8.76E-15,1.166E-14,4.553E-14,1.606,2.899E-07,8.211E-06,0.71,1.93E-14,0.3972,1.273E-06,9.652E-05,1.292,4.399E-14,6.82,1.49E-06,1.088E-05,0.761,0.1674,         ,         ,-0.3223,         ,         ,0.556,0.896,0.198,0.085
 2CXO J125751.0+273231, 12 57 51.01,+27 32 31.47,FALSE,1.045E-05,1.893E-06,2.493E-06,3.803E-06,2.541E-14,1.162E-14,6.237E-15,7.939E-15,1.045E-05,1.893E-06,2.493E-06,3.803E-06,2.541E-14,1.162E-14,6.237E-15,7.939E-15,2.624E-14,1.214E-14,5.9E-15,7.421E-15,2.681E-14,1.066E-14,6.154E-15,5.376E-15,2.494E-14,1.139E-14,5.938E-15,6.89E-15,2.924E-14,1.351E-14,6.01E-15,6.543E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1349,         ,         ,-0.2199,         ,         ,0.063,0.062,0.157,0.302
 2CXO J125900.1-015619, 12 59 00.18,-01 56 19.13,FALSE,1.049E-05,2.483E-06,2.291E-06,2.685E-06,4.087E-14,1.809E-14,5.501E-15,1.666E-14,1.049E-05,2.483E-06,2.291E-06,2.685E-06,4.087E-14,1.809E-14,5.501E-15,1.666E-14,2.81E-14,         ,6E-15,         ,2.933E-14,         ,6.291E-15,         ,2.684E-14,         ,6.044E-15,         ,3.164E-14,         ,6.114E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0712,         ,         ,-0.1824,         ,         ,0.123,         ,0.688,         
 2CXO J130128.7-005804, 13 01 28.77,-00 58 04.39,FALSE,1.218E-05,9.449E-06,4.065E-07,9.59E-07,7.819E-14,7.72E-14,1.229E-15,1.811E-15,1.218E-05,9.449E-06,4.065E-07,9.59E-07,7.819E-14,7.72E-14,1.229E-15,1.811E-15,2.693E-14,6.079E-14,         ,1.669E-15,3.373E-14,5.253E-14,         ,1.496E-15,2.68E-14,5.648E-14,         ,1.629E-15,3.308E-14,6.823E-14,         ,1.609E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.9207,         ,         ,-0.4497,         ,         ,0.155,0.282,         ,0.092
 2CXO J130158.0-014212, 13 01 58.04,-01 42 12.11,FALSE,0.0001091,1.855E-05,1.536E-05,4.688E-05,2.166E-13,1.055E-13,3.549E-14,7.509E-14,0.0001091,1.855E-05,1.536E-05,4.688E-05,2.166E-13,1.055E-13,3.549E-14,7.509E-14,2.243E-13,1.113E-13,3.487E-14,7.575E-14,2.846E-13,9.618E-14,3.628E-14,6.867E-14,2.24E-13,1.034E-13,3.51E-14,7.416E-14,2.771E-13,1.249E-13,3.542E-14,7.342E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1049,         ,         ,-0.5147,         ,         ,0.659,0.13,0.735,0.099
 2CXO J130200.1+274657, 13 02 00.14,+27 46 57.80,FALSE,6.4E-05,3.454E-06,7.649E-06,3.843E-05,1.092E-13,1.585E-14,1.843E-14,7.543E-14,6.4E-05,3.454E-06,7.649E-06,3.843E-05,1.092E-13,1.585E-14,1.843E-14,7.543E-14,1.463E-13,2.247E-14,1.856E-14,6.887E-14,1.8E-13,1.942E-14,1.928E-14,6.061E-14,1.451E-13,2.089E-14,1.868E-14,6.695E-14,1.782E-13,2.522E-14,1.884E-14,6.594E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.3673,         ,         ,-0.6696,         ,         ,1,0.959,1,1
 2CXO J130211.0+000004, 13 02 11.04,+00 00 04.62,FALSE,1.981E-05,4.661E-06,3.085E-06,7.756E-06,4.359E-14,2.729E-14,7.534E-15,1.187E-14,1.981E-05,4.661E-06,3.085E-06,7.756E-06,4.359E-14,2.729E-14,7.534E-15,1.187E-14,4.209E-14,3.007E-14,7.409E-15,1.311E-14,5.416E-14,2.599E-14,7.716E-15,1.201E-14,4.217E-14,2.794E-14,7.459E-15,1.287E-14,5.231E-14,3.375E-14,7.526E-15,1.276E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.2286,         ,         ,-0.4372,         ,         ,0.473,0.541,0.797,0.052
 2CXO J130722.4+460525, 13 07 22.44,+46 05 25.94,FALSE,1.822E-06,3.121E-07,5.468E-07,6.559E-07,8.697E-15,5.752E-15,1.249E-15,2.499E-15,1.822E-06,3.121E-07,5.468E-07,6.559E-07,8.697E-15,5.752E-15,1.249E-15,2.499E-15,4.803E-15,         ,1.342E-15,         ,5.407E-15,         ,1.387E-15,         ,4.665E-15,         ,1.35E-15,         ,5.633E-15,         ,1.361E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1974,         ,         ,-0.1549,         ,         ,0.853,         ,0.638,         
 2CXO J130724.0+460401, 13 07 24.06,+46 04 01.15,FALSE,4.82E-05,1.184E-05,9.391E-06,1.874E-05,1.334E-13,7.432E-14,2.271E-14,3.581E-14,4.82E-05,1.184E-05,9.391E-06,1.874E-05,1.334E-13,7.432E-14,2.271E-14,3.581E-14,1.261E-13,7.626E-14,2.271E-14,3.633E-14,1.415E-13,6.591E-14,2.347E-14,2.959E-14,1.224E-13,7.088E-14,2.284E-14,3.468E-14,1.477E-13,8.556E-14,2.304E-14,3.367E-14,1.202E-13,1.753,1.139E-05,2.438E-05,0.848,6.77E-14,0.4997,3.593E-06,0.0001209,4.012,1.107E-13,5.36,3.924E-06,2.983E-05,1.078,0.1174,         ,         ,-0.3323,         ,         ,0.558,0.85,0.612,0.46
 2CXO J131131.0-010331, 13 11 31.05,-01 03 31.47,FALSE,6.567E-06,2.87E-06,8.561E-07,1.329E-06,2.904E-14,2.494E-14,1.705E-15,3.316E-15,6.567E-06,2.87E-06,8.561E-07,1.329E-06,2.904E-14,2.494E-14,1.705E-15,3.316E-15,1.688E-14,1.939E-14,2.141E-15,         ,1.739E-14,1.688E-14,2.225E-15,         ,1.606E-14,1.814E-14,2.154E-15,         ,1.897E-14,2.167E-14,2.183E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.5484,         ,         ,-0.2986,         ,         ,0.517,0.547,0.63,         
 2CXO J131137.4-005734, 13 11 37.43,-00 57 34.66,FALSE,5.88E-05,1.642E-05,1.374E-05,1.25E-05,1.678E-13,1.08E-13,3.302E-14,2.948E-14,5.88E-05,1.642E-05,1.374E-05,1.25E-05,1.678E-13,1.08E-13,3.302E-14,2.948E-14,1.463E-13,1.06E-13,3.258E-14,2.404E-14,1.513E-13,9.274E-14,3.421E-14,1.77E-14,1.393E-13,9.924E-14,3.283E-14,2.241E-14,1.645E-13,1.185E-13,3.319E-14,2.138E-14,1.44E-13,1.858,29.29,4.348E-05,0.86,1.268E-13,0.7198,2.759E-06,4.838E-05,1.238,1.428E-13,5.867,20.03,4.527E-05,0.777,0.0937,         ,         ,0.0387,         ,         ,0.962,0.846,0.667,0.461
 2CXO J131156.5-010650, 13 11 56.57,-01 06 50.71,FALSE,1.467E-05,3.121E-06,3.027E-06,5.91E-06,2.935E-14,1.39E-14,6.158E-15,1.043E-14,1.467E-05,3.121E-06,3.027E-06,5.91E-06,2.935E-14,1.39E-14,6.158E-15,1.043E-14,3.373E-14,1.853E-14,6.645E-15,1.029E-14,3.473E-14,1.619E-14,6.891E-15,7.496E-15,3.21E-14,1.737E-14,6.681E-15,9.564E-15,3.784E-14,2.065E-14,6.775E-15,9.072E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0225,         ,         ,-0.3385,         ,         ,1,0.336,1,0.961
 2CXO J131208.6-010709, 13 12 08.69,-01 07 09.68,FALSE,2.285E-05,4.105E-06,6.371E-06,6.12E-06,5.136E-14,2.395E-14,1.63E-14,1.178E-14,2.285E-05,4.105E-06,6.371E-06,6.12E-06,5.136E-14,2.395E-14,1.63E-14,1.178E-14,5.853E-14,2.824E-14,1.606E-14,1.218E-14,6.137E-14,2.467E-14,1.671E-14,9.041E-15,5.592E-14,2.645E-14,1.616E-14,1.138E-14,6.619E-14,3.147E-14,1.638E-14,1.084E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.2074,         ,         ,0.0112,         ,         ,0.969,0.357,0.968,0.689
 2CXO J131455.4+514102, 13 14 55.50,+51 41 02.18,FALSE,4.842E-06,7.044E-07,1.312E-06,2.534E-06,9.497E-15,3.923E-15,2.98E-15,3.119E-15,4.842E-06,7.044E-07,1.312E-06,2.534E-06,9.497E-15,3.923E-15,2.98E-15,3.119E-15,1.315E-14,4.402E-15,3.083E-15,4.923E-15,1.268E-14,3.869E-15,3.196E-15,3.374E-15,1.236E-14,4.134E-15,3.1E-15,4.511E-15,1.429E-14,4.899E-15,3.135E-15,4.23E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.2786,         ,         ,-0.351,         ,         ,0.198,0.321,0.577,0.355
 2CXO J131654.2+291322, 13 16 54.28,+29 13 22.04,FALSE,9.922E-06,1.534E-06,2.031E-06,3.449E-06,2.21E-14,9.857E-15,4.932E-15,7.415E-15,9.922E-06,1.534E-06,2.031E-06,3.449E-06,2.21E-14,9.857E-15,4.932E-15,7.415E-15,2.319E-14,1.048E-14,5.144E-15,6.847E-15,2.586E-14,9.21E-15,5.429E-15,5.393E-15,2.246E-14,9.832E-15,5.187E-15,6.49E-15,2.687E-14,1.168E-14,5.25E-15,6.274E-15,2.037E-14,2.043,1.539,5.133E-06,1.344,1.149E-14,0.3602,1.976E-06,7.684E-05,3.584,1.824E-14,2.934,9.434E-06,6.374E-06,1.654,-0.1362,         ,         ,-0.2623,         ,         ,0.439,0.032,0.493,0.725
 2CXO J131706.1+290917, 13 17 06.14,+29 09 17.93,FALSE,2.209E-05,3.994E-06,3.909E-06,8.007E-06,5.461E-14,2.742E-14,9.921E-15,1.724E-14,2.209E-05,3.994E-06,3.909E-06,8.007E-06,5.461E-14,2.742E-14,9.921E-15,1.724E-14,5.122E-14,2.671E-14,9.81E-15,1.582E-14,5.762E-14,2.356E-14,1.042E-14,1.262E-14,4.974E-14,2.507E-14,9.904E-15,1.504E-14,5.954E-14,2.976E-14,1.001E-14,1.46E-14,4.579E-14,1.888,9.346E-06,1.019E-05,1.036,2.85E-14,0.4778,3.791E-07,5.746E-05,3.938,4.293E-14,3.845,4.838E-07,1.289E-05,1.237,0.0125,         ,         ,-0.346,         ,         ,0.061,0.656,0.577,0.387
 2CXO J131708.7+291118, 13 17 08.78,+29 11 18.55,FALSE,1.131E-06,5.691E-07,2.077E-07,0,2.09E-15,1.812E-15,3.446E-16,0,1.131E-06,5.691E-07,2.077E-07,0,2.09E-15,1.812E-15,3.446E-16,0,1.274E-15,1.849E-15,2.523E-16,         ,1.427E-15,1.634E-15,2.686E-16,         ,1.236E-15,1.737E-15,2.549E-16,         ,1.478E-15,2.061E-15,2.574E-16,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.4785,         ,         ,0.9994,         ,         ,0.953,0.498,0.932,         
 2CXO J131719.0+291112, 13 17 19.00,+29 11 12.50,FALSE,3.228E-06,7.747E-07,5.807E-07,9.423E-07,7.052E-15,4.247E-15,1.275E-15,1.636E-15,3.228E-06,7.747E-07,5.807E-07,9.423E-07,7.052E-15,4.247E-15,1.275E-15,1.636E-15,6.732E-15,4.67E-15,1.307E-15,1.672E-15,7.525E-15,4.122E-15,1.385E-15,1.323E-15,6.528E-15,4.388E-15,1.319E-15,1.587E-15,7.801E-15,5.198E-15,1.334E-15,1.537E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1487,         ,         ,-0.2548,         ,         ,0.666,0.933,0.837,0.869
 2CXO J131729.7+290732, 13 17 29.79,+29 07 32.05,FALSE,5.635E-06,1.534E-06,9.588E-07,1.763E-06,1.574E-14,1.056E-14,2.293E-15,3.085E-15,5.635E-06,1.534E-06,9.588E-07,1.763E-06,1.574E-14,1.056E-14,2.293E-15,3.085E-15,1.415E-14,1.05E-14,2.442E-15,3.617E-15,1.516E-14,9.233E-15,2.572E-15,2.753E-15,1.359E-14,9.853E-15,2.462E-15,3.4E-15,1.611E-14,1.171E-14,2.489E-15,3.266E-15,1.385E-14,1.662,5.246,2.869E-06,0.775,1.039E-14,0.678,3.639E-06,5.346E-06,2.84,1.422E-14,8.851,0.0001434,3.396E-06,0.776,0.2336,         ,         ,-0.3023,         ,         ,0.197,0.15,0.39,0.61
 2CXO J131730.8+291056, 13 17 30.84,+29 10 56.34,FALSE,3.246E-06,5.411E-07,6.711E-07,1.123E-06,7.371E-15,3.545E-15,1.474E-15,2.537E-15,3.246E-06,5.411E-07,6.711E-07,1.123E-06,7.371E-15,3.545E-15,1.474E-15,2.537E-15,7.182E-15,3.466E-15,1.596E-15,2.095E-15,7.98E-15,3.049E-15,1.682E-15,1.644E-15,6.952E-15,3.253E-15,1.609E-15,1.984E-15,8.307E-15,3.858E-15,1.628E-15,1.916E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.0999,         ,         ,-0.2611,         ,         ,0.443,0.18,0.868,0.656
 2CXO J131733.5+290811, 13 17 33.54,+29 08 11.45,FALSE,2.646E-06,8.24E-07,4.419E-07,6.942E-07,7.33E-15,4.777E-15,1.085E-15,1.612E-15,2.646E-06,8.24E-07,4.419E-07,6.942E-07,7.33E-15,4.777E-15,1.085E-15,1.612E-15,6.649E-15,5.709E-15,1.137E-15,1.429E-15,7.16E-15,5.017E-15,1.195E-15,1.091E-15,6.392E-15,5.357E-15,1.146E-15,1.344E-15,7.587E-15,6.362E-15,1.159E-15,1.291E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.3073,         ,         ,-0.2374,         ,         ,0.787,0.264,0.36,0.977
 2CXO J131746.1+290914, 13 17 46.14,+29 09 14.08,FALSE,6.843E-06,1.365E-06,1.265E-06,2.626E-06,1.988E-14,1.042E-14,3.253E-15,6.473E-15,6.843E-06,1.365E-06,1.265E-06,2.626E-06,1.988E-14,1.042E-14,3.253E-15,6.473E-15,1.784E-14,9.735E-15,3.323E-15,5.487E-15,1.893E-14,8.516E-15,3.469E-15,4.113E-15,1.709E-14,9.124E-15,3.345E-15,5.138E-15,2.025E-14,1.085E-14,3.39E-15,4.908E-15,1.706E-14,1.927,4.021E-05,3.976E-06,0.28,8.991E-15,0.4544,3.944E-07,2.522E-05,2.765,1.551E-14,3.573,3.416E-07,4.962E-06,0.48,0.0387,         ,         ,-0.3548,         ,         ,0.1,0.722,0.317,0.265
 2CXO J131800.2+325752, 13 18 00.22,+32 57 52.18,FALSE,0.0001716,4.266E-05,3.117E-05,5.264E-05,4.555E-13,2.866E-13,7.539E-14,9.846E-14,0.0001716,4.266E-05,3.117E-05,5.264E-05,4.555E-13,2.866E-13,7.539E-14,9.846E-14,4.212E-13,2.918E-13,7.904E-14,1.068E-13,4.557E-13,2.558E-13,8.334E-14,8.19E-14,4.052E-13,2.734E-13,7.97E-14,1.006E-13,4.822E-13,3.258E-13,8.06E-14,9.676E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1587,         ,         ,-0.2648,         ,         ,0.072,0.133,0.019,0.824
 2CXO J132037.8+341126, 13 20 37.89,+34 11 26.32,FALSE,0.0001895,5.084E-05,4.028E-05,4.341E-05,5.534E-13,3.717E-13,1.042E-13,8.052E-14,0.0001895,5.084E-05,4.028E-05,4.341E-05,5.534E-13,3.717E-13,1.042E-13,8.052E-14,4.675E-13,3.361E-13,1.033E-13,8.768E-14,5.084E-13,2.965E-13,1.089E-13,6.809E-14,4.506E-13,3.155E-13,1.042E-13,8.28E-14,5.355E-13,3.745E-13,1.052E-13,7.995E-14,4.78E-13,1.77,20.73,0.0001215,1.044,3.741E-13,0.6629,6.731E-07,0.0001957,2.257,4.719E-13,7.473,12.5,0.0001306,1.089,0.1174,         ,         ,-0.04,         ,         ,0.457,0.042,0.02,0.354
 2CXO J132105.9+511943, 13 21 05.92,+51 19 43.79,FALSE,0.0001564,3.602E-05,3.358E-05,5.301E-05,3.712E-13,2.169E-13,6.887E-14,8.57E-14,0.0001564,3.602E-05,3.358E-05,5.301E-05,3.712E-13,2.169E-13,6.887E-14,8.57E-14,3.165E-13,1.966E-13,7.05E-14,8.222E-14,3.754E-13,1.697E-13,7.314E-14,7.008E-14,3.11E-13,1.825E-13,7.093E-14,7.932E-14,3.796E-13,2.208E-13,7.156E-14,7.769E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0337,         ,         ,-0.2199,         ,         ,0.275,0.216,0.915,0.634
 2CXO J132117.1+341137, 13 21 17.18,+34 11 37.91,FALSE,1.705E-05,3.099E-06,3.958E-06,6.454E-06,3.081E-14,1.41E-14,8.425E-15,9.349E-15,1.705E-05,3.099E-06,3.958E-06,6.454E-06,3.081E-14,1.41E-14,8.425E-15,9.349E-15,4.062E-14,1.906E-14,9.055E-15,1.228E-14,4.239E-14,1.662E-14,9.577E-15,9.13E-15,3.875E-14,1.779E-14,9.138E-15,1.148E-14,4.589E-14,2.142E-14,9.222E-15,1.1E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.0987,         ,         ,-0.2523,         ,         ,0.751,0.407,0.627,0.423
