photflux_aper_u,photflux_aper_lolim_s,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_m,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_h,photflux_aper_lolim_u,photflux_aper_b,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_lolim_b,photflux_aper_lolim_m,photflux_aper_hilim_u,photflux_aper_lolim,photflux_aper_hilim,flux_aper_lolim,flux_aper_hilim,flux_aper_lolim_u,flux_aper_hilim_b,flux_aper_lolim_s,flux_aper_h,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_hilim_s,photflux_aper,flux_aper_hilim_u,flux_aper_m,flux_aper_hilim_h,flux_aper_lolim_b,flux_aper_u,flux_aper,flux_aper_s,flux_aper_b,flux_aper_hilim_m,var_index,var_inter_index,var_mean,var_prob,kp_prob,var_max,var_min,var_inter_sigma,var_inter_prob,var_sigma,ks_prob,hard_hm_hilim,hard_hm,hard_hs_hilim,hard_hs_lolim,hard_hm_lolim,hard_ms,hard_hs,hard_ms_lolim,hard_ms_hilim,class
-4.0,-7.343039817257152,-6.860120913598763,-8.17172688794793,-7.284581677404944,-6.344189505504748,-6.723308471154961,-7.130299026326123,-5.0,-6.5100415205751645,-6.930701987884471,-7.024890010313839,-6.781727146428553,-8.149844077577907,-6.500450374094851,-7.347742052172308,-6.623375601599778,-16.078990198502964,-15.293640722533144,-14.0,-14.99869906697958,-16.02974613040521,-15.428757149439775,-13.0,-16.708409174342002,-15.409938769196255,-6.956787097803447,-15.801893001126599,-15.843148098929989,-15.139302725947962,-15.517269299920056,-13.0,-15.549566124827434,-15.617622696531885,-15.184887341810189,-15.572838597074034,0.0,2.5,0.000121,0.48700000000000004,0.24,0.00018,0.0001195,1.677825e-07,0.4592500000000001,5.517000000000001e-06,0.078,0.7077,0.3048,0.2829,-0.5853,-0.20800000000000002,-0.4085,-0.1499,-0.7577,0.0144,CV
-4.0,-5.0,-5.694004117229196,-6.581367312645933,-5.0,-5.515700160653214,-6.557206774060232,-5.935167780261426,-5.0,-5.749824051916074,-5.0,-6.452717692036697,-6.29379445811803,-5.0,-5.185885643870876,-6.812140999659038,-5.611870367642795,-14.753107679846401,-13.997140485265,-14.0,-13.643591672961021,-14.0,-13.88706002391592,-14.438064236686218,-14.0,-15.363111093016201,-6.230622673923862,-14.376440609994562,-14.0,-13.652084813498305,-14.28558640771288,-13.0,-14.26889494878408,-14.0,-13.855425792390385,-15.158703112509718,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000481169,0.8301999999999999,0.0,0.0,1.0,0.9994,1.0,0.6227,0.5615,0.5809,0.9994,-0.233,1.0,XRB
-4.0,-4.904830648568245,-4.650916831220409,-4.9846402445907865,-5.340749531227339,-4.230548820597963,-4.5139948136377575,-4.781989957015637,-5.0,-4.327532686931918,-4.661543506395395,-5.135014539340205,-4.461551948289783,-5.745451922891027,-3.4986668213544334,-4.9269638626163275,-4.059186782160463,-13.833623177092656,-13.14062269627963,-14.0,-13.169347186202573,-14.21881927906274,-13.393081474051707,-13.595508382241313,-14.669789215428471,-13.817015032996418,-4.745099216990568,-12.666955970176511,-14.265280158344321,-13.261774551857496,-13.40033522121158,-13.0,-13.654355777447718,-13.967784296702018,-13.266241164412794,-14.05953332233647,1.0,8.0,0.010533333333333334,0.3013333333333333,0.669,0.061200666666666674,0.0057396666666666655,7.3510000000000004e-06,1.0,0.014671066666666663,0.442,0.7864,0.5846,0.1006,-0.4091,0.3367,-0.6908,-0.1686,-0.8563,-0.4628,XRB
-4.0,-4.300943145452332,-4.136796140971371,-4.238072161579471,-4.335076106561918,-3.597051170655595,-4.178879676223176,-4.182963773949971,-5.0,-3.625985259708088,-4.235599677043612,-4.288277108172766,-3.6571826853642673,-4.3875340360468575,-4.301551461984672,-4.131967177811204,-4.005638848091999,-12.659960621981234,-12.571126885097012,-14.0,-12.19151894343405,-13.07805354577059,-12.399027104313252,-12.454569170534649,-13.002045995930596,-12.954285941059132,-4.089823992806424,-13.730954290342375,-12.949620243738543,-12.352519226826324,-12.251967105869856,-13.0,-12.61611285573961,-13.011887159731648,-12.220692172416415,-12.90274269030658,0.0,5.8,0.0272725,0.16475,0.30725,0.0277025,0.0268175,2.16814e-05,0.9572,0.0004119775000000001,0.44425,0.2517,0.1749,0.1443,-0.0306,0.0968,-0.1199,0.0562,-0.2055,-0.0319,CV
-4.0,-7.128602218512516,-6.9419537696047176,-5.0,-6.6831912479469775,-5.996539467890494,-6.350470434052181,-5.0,-5.0,-6.1687062556229915,-6.5845258318907645,-6.455311977697322,-6.458171233218688,-7.1912490276504055,-5.740167300936516,-7.011485634166334,-6.1263307072932065,-15.798284327818742,-15.100891141806601,-14.0,-14.990124366287839,-16.015697768020097,-13.0,-13.0,-15.886390848926974,-15.188693159918664,-6.639861186422424,-13.0,-15.37809703910877,-13.0,-15.600326278518963,-13.0,-15.322423461123275,-15.4294570601181,-15.195724232870909,-15.15027355580367,1.0,3.75,0.00020859999999999997,0.644,0.768,0.00038360000000000005,0.0001508,7.310000000000002e-07,0.7164999999999999,7.01e-05,0.9570000000000001,-0.2967,-0.9994,-0.3954,-1.0,-1.0,-0.1661,-0.9994,-0.5503,0.2692,XRB
-6.299469343021407,-6.600499338685388,-6.462055040708513,-6.9641701747471725,-6.613501034449348,-5.851397345193907,-6.293282217663242,-6.638272163982407,-6.776504059037605,-5.9457700901366035,-6.42033070644528,-6.471211808225104,-6.0663102910421065,-6.826522356547005,-6.086398050270843,-6.5130597192953035,-6.1649946959268105,-15.206251510688276,-14.854207120784777,-15.741123370627868,-14.561299467099266,-15.411392195257315,-14.957818405484236,-15.300335679797628,-15.421819390372224,-15.097833870728948,-6.303084718588357,-15.051000545973046,-15.208800753501125,-14.768785352037401,-14.779630367548606,-15.264081883468704,-14.994673602787886,-15.226945306635738,-14.656788409820251,-15.066462098028294,0.0,1.6,0.0002396,0.4483333333333333,0.4926666666666666,0.00035390000000000004,0.0002354,9.4542e-07,0.3034,1.3150333333333334e-05,0.3553333333333333,0.3029,0.0162,0.0631,-0.4891,-0.2954,-0.2211,-0.2149,-0.4528,0.0281,CV
-4.4535807331648085,-4.4843910507655185,-6.108741383095862,-6.278849156250316,-5.219034970391683,-4.260269471435284,-4.46344155742847,-6.18309616062434,-4.484788695672199,-4.269621531412357,-4.473789996158335,-5.197636825690453,-4.279096829186543,-5.241466577762713,-4.424581208785639,-4.604215261869253,-4.5716626904712,-13.462510842264473,-13.432526623039744,-13.641494088509765,-13.101988261202498,-13.231287919622336,-14.543482142194733,-14.644165504115064,-13.888737486340935,-13.210278306019076,-4.58762346349629,-13.579879151914295,-13.865822892423234,-14.465973893943865,-13.121248479826994,-13.609594843519918,-13.447013174863772,-13.220619988508346,-13.111202932543321,-13.845576026885354,0.4,5.8,0.007626659999999999,0.2312,0.8715999999999999,0.00767364,0.007587279999999998,4.7537200000000005e-06,0.8863999999999999,3.6551e-05,0.7213999999999999,-0.7689,-0.8032,-0.955,-0.9688,-0.8376,-0.6946,-0.9619,-0.7089,-0.6814,CV
-4.0,-5.0,-5.570247719997592,-6.054285285940139,-6.4806971507645725,-5.374790474618119,-6.52841494581481,-5.743041847439067,-5.0,-5.541060138109673,-5.0,-6.255394124585762,-5.814174640387037,-6.9755143323008335,-4.491335636947056,-6.2971732644478555,-5.096686408922988,-14.74366236787365,-13.949858532964404,-14.0,-13.739690054205079,-14.0,-13.963371104637837,-14.393618634889394,-15.454569170534649,-15.364315237452777,-5.998733708000731,-13.742561433140187,-14.993962045002682,-13.751781438809926,-14.334325219006107,-13.0,-14.331353212201345,-14.0,-13.942333896090169,-14.775466937393913,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000481169,0.8301999999999999,0.0,0.0,0.9063,0.7358,1.0,0.7002,0.4903,0.9994,0.9994,0.0656,1.0,XRB
-4.0,-6.788612447063142,-6.6550185860727415,-5.0,-6.319030281534102,-5.705974905904678,-6.203633845022478,-6.9423338960901715,-5.0,-5.830913642512977,-6.397505931192719,-6.168386144690901,-6.007049039429552,-6.551602896542232,-5.746177561291928,-6.544424311915108,-5.975711410423366,-14.880480182131805,-14.464864179387414,-14.0,-14.214172080004134,-14.813891620186794,-13.0,-13.0,-15.16864221455793,-14.293794458118025,-6.3062203059617925,-13.0,-14.935916564036406,-15.053056729302176,-14.515130967279598,-13.0,-14.643209539648286,-14.474048658751988,-14.339134521996133,-14.785421046429503,0.6666666666666666,2.25,0.00024186666666666665,0.5366666666666666,0.6,0.00032076666666666664,0.00019871666666666668,7.5335e-07,0.37425,4.124000000000001e-05,0.7503333333333333,-0.2767,-0.6034,-0.2055,-0.8701,-0.8613,0.0412,-0.5896,-0.2705,0.3729,CV
-4.0,-5.0,-6.276216063034671,-6.838033383635925,-6.675100502947687,-5.9812995013337575,-6.884722408604098,-6.466609291982449,-5.0,-6.127494100654075,-7.185819018959812,-6.492279023314388,-6.349304020239389,-6.9974020192800905,-6.263364502313179,-6.858111450294138,-6.288867927693159,-15.552260713408975,-14.829188428677735,-14.0,-14.564633493387339,-14.0,-14.925915310971757,-15.846795099915715,-15.592949185195751,-15.805485658117533,-6.564286196701975,-14.0,-15.270673190353142,-14.651889931519758,-15.140321423371553,-13.0,-15.061955857428089,-14.0,-14.757955760630448,-15.087777943467586,0.0,4.0,0.0004367,0.35700000000000004,0.2,0.0005774,0.00042960000000000003,3.685725e-07,0.65575,2.232e-05,0.061,0.6015,0.2936,0.9413,0.3779,-0.0831,0.5147,0.7146,0.1168,0.8314,XRB
-5.691862621361961,-6.194567111867861,-5.966576244513051,-6.2560984495148215,-6.1354295931465685,-5.450628847666823,-5.916497380169733,-6.08767164203959,-6.451610581867082,-5.522589312092748,-6.029746130405212,-6.028631363208578,-5.608888386297197,-6.277283832511505,-5.440931665965463,-6.0422969584511685,-5.6821789352914776,-14.677449940221988,-14.378408324140782,-14.0,-14.093234110459273,-14.911155437272994,-14.437469231137738,-14.613501034449348,-14.895512888687605,-14.633203616713269,-5.822861906267701,-14.468393368067279,-14.753501419204197,-14.312560225454106,-14.253833035622716,-13.0,-14.55191233330766,-14.746419710437815,-14.166151950468853,-14.64685345378602,0.0,8.0,0.00051195,0.38625,0.639,0.0006912999999999999,0.000500575,7.3510000000000004e-06,1.0,2.6037500000000006e-05,0.49200000000000005,0.2655,0.0637,0.14800000000000002,-0.2867,-0.1468,-0.1349,-0.0737,-0.3267,0.0718,XRB
-4.0,-5.0,-7.341988603342887,-5.0,-7.176134690675489,-6.768020973168496,-7.146058554119509,-5.0,-5.0,-7.059184791349199,-5.0,-6.92299567320665,-8.401647290130715,-7.857297754262384,-5.335922409814924,-8.447185827078535,-5.998184972729567,-17.20648899420714,-15.126691026037236,-14.0,-15.869023308394382,-14.0,-13.0,-14.0,-16.507518989871127,-15.936291440608585,-7.511674949642281,-14.548827842487462,-15.826231176863349,-15.408267761048164,-13.0,-13.0,-16.525201181199368,-14.0,-13.0,-15.573001041243465,0.0,5.5,0.0,0.0,0.0,0.0,0.0,1.4263249999999996e-06,0.7609999999999999,0.0,0.0,-0.2105,-0.9994,0.1855,-1.0,-1.0,0.9994,-0.9994,-0.0006,1.0,XRB
-4.73471037413917,-4.534914712442566,-5.933301449577005,-6.367745223315287,-4.971022294791221,-4.248566918180654,-4.474307475494989,-6.093611078847169,-4.942333896090171,-4.2711594316600285,-4.50251746263263,-4.928486194904911,-4.296622631487652,-5.018000285870122,-4.601192269796735,-4.694077972891732,-4.591841472538545,-13.503081416895304,-13.428030436917947,-14.531357331608488,-13.050317309204795,-13.295249095709329,-14.497709472085226,-14.811352704000285,-13.641494088509765,-13.23477863369502,-4.638589125766719,-14.165642887281596,-13.596879478824182,-14.325782054423302,-13.10231793820358,-14.306448914404086,-13.462969644915175,-13.262966468666122,-13.074739490480564,-13.556580538217185,2.2,7.8,0.0069421000000000005,0.4588,0.6970000000000001,0.00771604,0.0050757879999999995,1.62188e-05,0.9992,0.0007161219999999999,0.7154,-0.7964,-0.8595,-0.9275,-0.9713,-0.9163,-0.4947,-0.9507,-0.539,-0.4478,XRB
-4.0,-6.3257820544233,-5.341130407798038,-6.9746941347352305,-5.0,-5.0308637664032885,-5.211831628858833,-5.632085261206247,-5.0,-5.276380164484538,-5.4806971507645725,-5.785156151952302,-5.896196279044043,-5.0,-3.7809396675511384,-6.432197540822947,-4.426541220031224,-14.955162450203975,-13.424094314697635,-14.0,-13.418391633967946,-15.468776625466974,-13.604848408495455,-13.0,-14.0,-14.354774288464586,-5.660310110033523,-13.032031037121305,-14.0,-13.313006433735321,-14.283662712110452,-13.0,-14.009670026580961,-14.623605557962732,-13.66394072213365,-14.376440609994562,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9994,0.2979,-0.654,0.2567,-0.9994,-0.2049,-1.0,-0.3816,XRB
-4.0,-6.229663558904852,-5.127319392848071,-5.7642191296724405,-5.68277265082358,-4.798329820353419,-5.3743789185750925,-5.338187314462738,-5.0,-4.9457700901366035,-5.609948503541013,-5.447331783887807,-5.1711468403233605,-6.3025962767995125,-4.895171596346343,-5.718898424315847,-5.056584633808333,-14.333669255698032,-13.754033534216942,-14.0,-13.424004379796731,-14.97428461609866,-13.705754283861882,-14.182897595743075,-14.988852639224202,-14.118786583744981,-5.3882554556179,-14.576426480267266,-14.369063880935807,-13.483993769613953,-13.83743559347698,-13.0,-13.960054740354296,-14.354381261757304,-13.577902836868288,-14.13353543402826,0.0,7.6,0.003478,0.281,0.462,0.0038759999999999997,0.003164,4.977e-06,0.9986,0.0002795,0.701,0.7527,0.441,0.6877,-0.0756,0.0356,-0.1249,0.3423,-0.5365,0.3254,CV
-4.0,-5.0,-5.675511766692344,-6.103639154530684,-6.249877473216599,-5.465339424171556,-6.656591406196142,-5.838931614528827,-5.0,-5.5960220363306465,-5.0,-6.0440718431030485,-5.783570169123749,-6.689094370623858,-5.487315603782838,-6.277645826872157,-5.702633486240235,-14.326403181790948,-13.947052248855215,-14.0,-13.677987561417599,-14.0,-13.829738284605046,-14.09739886933347,-15.289036881004725,-15.486249849918174,-6.041292808912715,-14.0,-14.849857838151443,-13.665546248849068,-13.984640244590786,-13.0,-14.096597975974069,-14.0,-13.80106813006779,-14.643974142806876,1.0,5.8,0.000782,0.631,0.391,0.001519,0.0007205,1.176452e-05,0.8356,0.00012690000000000002,0.502,0.7302,0.4735,1.0,0.7302,0.1568,0.9994,0.9994,0.4316,1.0,XRB
-4.0,-7.618884919290148,-5.916497380169733,-5.0,-5.0,-5.791021482723746,-6.062482107982652,-5.0,-5.0,-5.0,-6.3400837999301505,-6.254300773397494,-5.0,-5.0,-5.451242171426296,-8.317854923626168,-5.8073879487498905,-14.0,-14.329809829275064,-14.0,-14.071348153346305,-14.0,-13.0,-13.0,-14.0,-14.946153573147747,-7.0390538042661674,-14.613501034449348,-14.0,-14.011887159731648,-13.0,-13.0,-15.946076849451424,-15.247106845115404,-13.0,-14.791827473332877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6805e-07,0.126,0.0,0.0,1.0,0.9994,0.8264,-0.3292,0.0206,-0.9994,0.4685,-1.0,0.0319,XRB
-4.0,-5.0,-5.815876645760329,-6.088895682195964,-6.26970233790285,-5.58821199545613,-7.045612749855485,-5.927382523454764,-5.0,-5.677160727313678,-5.0,-6.138405855356134,-5.7977842241988675,-6.472112434047295,-5.796695083861518,-6.260411834545484,-5.884513970636456,-14.571680508046205,-14.304656689355815,-14.0,-13.946537395074545,-14.0,-14.08039897621589,-14.241769591542251,-15.108629825303852,-15.802443786846464,-6.116633871930215,-15.04793440981495,-14.906228218501269,-13.968591535748374,-14.161402747183347,-13.0,-14.42822131410727,-14.0,-14.040863168829624,-14.774949303861954,0.0,4.0,0.0004792333333333333,0.34400000000000003,0.4186666666666667,0.0006663999999999999,0.0004559333333333333,1.131475e-06,0.69025,2.913666666666667e-05,0.22166666666666668,0.5765,0.3935,1.0,0.8551,0.1843,0.9994,0.9994,0.7052,1.0,XRB
-4.0,-7.307681955740721,-6.633950790199765,-5.0,-5.0,-6.271078353627142,-6.442372511573173,-5.0,-5.0,-6.511872503752541,-6.688034339631634,-7.1263888030035325,-7.09810596802618,-5.0,-5.998699066979582,-7.588312966777988,-6.355197189246937,-16.535560134483593,-15.126970187938955,-14.0,-15.043639446326678,-16.184754408083435,-13.0,-13.0,-14.0,-15.25026368443094,-6.989021987825258,-13.0,-14.0,-15.111764326729435,-16.656394491895828,-13.0,-15.586756133271539,-15.503485481302256,-15.334231449280619,-14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.91125e-07,0.3305,0.0,0.0,1.0,0.9994,0.0219,-1.0,0.17300000000000001,-0.9994,-0.4335,-1.0,-0.4766,XRB
-4.0,-5.148558185327945,-4.836838625022981,-5.09312646527793,-5.154096161101218,-4.352128234693767,-4.8344589232776265,-4.942333896090171,-5.0,-4.425737170292973,-4.959397659885926,-5.040767750949004,-4.514420523015321,-5.318939756368188,-4.1485581853279445,-4.995154349461472,-4.512058851401017,-13.44167550597376,-13.169603823516534,-14.0,-12.856672870007953,-13.731422028117153,-13.105075022640454,-13.255707016877325,-13.95624487303132,-13.417482116395938,-4.87332971340921,-13.399789693590671,-13.791558643561432,-12.999132278468773,-13.018997310058598,-13.0,-13.317403708539445,-13.542420853004238,-12.930331903088405,-13.678194516142463,0.5,8.0,0.0045985,0.4255,0.5912499999999999,0.0061005,0.00377225,7.3510000000000004e-06,1.0,0.0007283999999999999,0.6469999999999999,0.4453,0.2611,0.228,-0.2017,0.0618,-0.2548,0.01,-0.4553,-0.0319,XRB
-4.0,-5.0,-6.016509028184832,-5.0,-6.3321736210492885,-5.5347659050119855,-6.138525331142831,-5.0,-5.0,-5.751046384504293,-5.0,-6.0448897690294485,-6.200935280648992,-5.0,-5.6701954778359305,-6.899905284985009,-5.815456197624337,-15.47237009912866,-14.485751176672544,-14.0,-14.204119982655925,-14.0,-13.0,-13.0,-14.0,-14.957424487559807,-6.348838330463481,-13.0,-14.0,-14.345053773415653,-14.870310107800698,-13.0,-15.022390697773242,-14.0,-14.420330706445279,-14.920818753952375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.654975e-07,0.1255,0.0,0.0,0.6252,0.1911,1.0,-0.2317,-0.5865,0.331,0.9994,-0.1518,1.0,CV
-5.20266319922465,-4.117418546445548,-4.562566556202029,-4.692076296388119,-4.136142038116027,-3.5601937886066697,-4.056505484093897,-4.622511616623867,-5.628562682595898,-3.5802094138936367,-4.085921414610889,-4.107126593111234,-3.6010189333418685,-4.169283050563101,-5.000217201545865,-4.078519538179588,-4.0189836988694125,-12.771921764933927,-12.706006684712348,-16.13822670328131,-12.323214969580796,-12.926281649653875,-12.79997073344623,-12.872571222148402,-12.79236563261104,-12.863913902615902,-4.047535943796373,-14.504733255612187,-12.759201228882668,-12.738023808602188,-12.365119859233475,-14.795880017344075,-12.737169365144341,-12.893809102736585,-12.34303981725715,-12.730253626869233,0.8,8.0,0.0326984,0.32619999999999993,0.3302,0.03451134,0.03215702,0.000294904,1.0,0.000619918,0.381,-0.4466,-0.5059,-0.4903,-0.604,-0.5665,-0.0562,-0.5472,-0.1056,-0.0081,XRB
-4.0,-6.782252926737208,-5.723538195826756,-6.588717086982617,-5.0,-5.496481687275924,-5.847711655616942,-5.968995718636463,-5.0,-5.690369832574102,-6.101000729110211,-6.470313046227084,-6.081497860363827,-5.0,-5.710857164067668,-6.601435057118741,-5.7553469009017375,-14.939679971311715,-14.151400396700252,-14.0,-14.040624663424158,-15.588380294036767,-14.260032303240493,-14.941194513324096,-14.0,-14.653842697767992,-6.107182175690423,-13.0,-14.0,-14.006828394969235,-14.689519108537324,-13.0,-14.386863201788346,-14.906928693623936,-14.253677234910047,-14.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,1.349025e-06,0.80975,0.0,0.0,1.0,0.9994,0.5965,-0.2767,0.5253,-0.9994,0.1886,-1.0,-0.4241,CV
-4.179929965687673,-5.0,-5.420559402860203,-5.0,-5.0,-5.323855319643794,-5.675100502947687,-5.0,-4.634137784597445,-4.0,-5.0,-5.806875401645538,-5.0,-5.0,-3.9629721202442254,-5.333107788933464,-4.615775656640354,-13.025488307262671,-12.500717714504587,-12.326518302926653,-13.259558355050235,-14.0,-13.0,-13.0,-14.0,-14.333669255698032,-4.878899970023693,-11.841939206063394,-14.0,-13.124302238019792,-13.0,-12.014169510141606,-12.713139514477627,-14.0,-13.0,-14.321481620959888,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.000222315,1.0,0.0,0.0,1.0,0.9994,1.0,-0.0843,0.0606,-0.9994,0.9994,-1.0,0.2267,CV
-4.0,-6.619065536669298,-6.38636956507476,-5.0,-6.450138811528058,-5.6742791419805885,-6.034093084504808,-5.0,-5.0,-5.819300798703965,-6.2278984307229885,-6.237096471500943,-6.038009712559935,-6.927382523454764,-5.771086594005313,-6.593527949534324,-5.941149000130133,-15.280689433667149,-14.673766579095759,-14.0,-14.43226803745193,-15.427012291801796,-13.0,-13.0,-15.503347060749082,-14.841939206063394,-6.307611401848615,-13.0,-15.02622580602942,-14.743522793758324,-14.851397345193904,-13.0,-14.954354354669109,-15.035787527030179,-14.588211995456133,-14.813043664534588,2.0,3.75,0.000458,0.691,0.866,0.0008041000000000001,0.00028310000000000005,7.310000000000002e-07,0.7164999999999999,0.0001655,0.9690000000000001,0.1905,-0.1961,-0.1943,-1.0,-0.8526,-0.2961,-0.9994,-0.6277,0.0931,XRB
-5.344285450381291,-5.017955020928508,-5.018543833477874,-5.0839673898114315,-5.100891141806601,-4.408045444953265,-4.964570261815451,-5.0500248221703465,-5.442492798094341,-4.42423501946328,-4.990549104201307,-5.0739664033211564,-4.441171475182988,-5.129596094720973,-5.268411234813262,-4.885542480253683,-4.8336527859939915,-13.446320824187882,-13.396535169163707,-14.527828853307636,-13.018770512580002,-13.809108283077832,-13.240407691354024,-13.274415027729304,-13.731890270191524,-13.755970410969978,-4.85864430779611,-14.351835221426,-13.703334809738466,-13.208870999272714,-13.051929518481057,-14.428524096318053,-13.420678372606915,-13.781727146428551,-13.035033625168904,-13.6763354643919,0.2,7.6,0.00520124,0.2088,0.451,0.005331399999999999,0.005172100000000001,7.288200000000001e-06,0.9992,2.8944085540000003e-05,0.4186,0.1081,0.06,-0.0206,-0.1143,0.0119,-0.1262,-0.0675,-0.1693,-0.0843,CV
-3.834162375309872,-4.13691517467964,-4.0880970039559665,-4.117874080229968,-4.2204035087421765,-3.5328360340309097,-4.100507803861868,-4.102702877940502,-3.949620243738542,-3.5418155644297373,-4.1183300923279385,-4.206069993227316,-3.5509846836522136,-4.235226283088958,-3.742801573860656,-3.9201894830648354,-3.855612625898064,-12.462989823189776,-12.427198076300387,-13.081497860363829,-12.06742477650171,-12.868060704789574,-12.257589119419508,-12.272702797196413,-12.828566099056992,-12.831797253157367,-3.88673199933577,-12.866780543267506,-12.813608784304506,-12.242907779881067,-12.085498177172687,-12.960982678002589,-12.444736221685872,-12.849550590539119,-12.076393356982539,-12.799423073245153,0.0,5.8,0.02988052,0.12100000000000002,0.3024,0.02996276,0.02986818,2.16814e-05,0.9572,1.97025014e-05,0.3062,0.1568,0.1349,0.0443,-0.0081,0.1118,-0.1174,0.0175,-0.14300000000000002,-0.0918,CV
-5.041675068355947,-4.560351570436526,-4.235300936201632,-4.252821328639835,-4.46344155742847,-3.8016178699917056,-4.536704390037998,-4.243668232678942,-5.110530216030494,-3.807153884811158,-4.548367052543009,-4.454569170534648,-3.8127613801685216,-4.473014931440004,-4.985479461242076,-4.253843943766066,-4.235704284905837,-12.675467742860675,-12.659647116413579,-14.047837425785536,-12.27188981589966,-13.352128234693769,-12.391902053674722,-12.401100112936115,-13.0762380391713,-13.328456914737425,-4.244529149859919,-13.917573699139226,-13.066613958096946,-12.383524486111435,-12.282995592959454,-13.977984260182279,-12.667238464390195,-13.34008379993015,-12.277201603129097,-13.057793457722905,9.2,8.0,0.02084156,0.9914,0.9990000000000001,0.06010296,0.001331066,5.6899999999999994e-05,1.0,0.01451518,0.9964,0.2605,0.2473,0.3504,0.3217,0.2342,0.0962,0.336,0.0806,0.1131,XRB
