obs_id,class,src_id,src_n,significance,photflux_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_h,photflux_aper_b,photflux_aper_hilim_m,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_h,photflux_aper_hilim_s,flux_aper_hilim,flux_aper_lolim,flux_aper_b,flux_aper_m,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_lolim,photflux_aper,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim_m,flux_aper,kp_prob,var_min,var_max,ks_prob,var_sigma,var_prob,var_index,var_mean,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hm_hilim,hard_hs_hilim,hard_hs
CV_OBS_751,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.5300307905000405,-4.246646787358504,-4.104522203724286,-3.5601937886066697,-4.198870812420297,-4.170310359101029,-4.012780770091995,-4.24626377782499,-4.300248968310486,-3.5927791070726034,-4.0562088010706985,-4.1056285461437625,-12.381855636627105,-12.474097822065758,-12.037725395376684,-12.848017604542527,-12.070070439915412,-13.073091898294564,-12.117646253611285,-3.7348660124245976,-12.007579043947976,-12.93218548883816,-12.800244822746524,-4.036061139969249,-3.8598126110321833,-12.209433374853926,-12.996970529446385,-12.161150909262743,-12.901702463505304,-12.42539468499052,0.5329999999999999,0.0319375,0.034175,0.44775,0.0006237600000000001,0.14275000000000002,0.0,0.03265,0.1405,0.0344,-0.0924,0.0069,-0.1868,0.2161,0.2879,0.2205,0.1262
BH_OBS_61,BH,BH0018,CXOU J100514.2-07423,16.29,-5.718966632752272,-6.720105019988363,-7.643541139585833,-5.814457845145625,-6.527389802403955,-6.005814871797682,-6.800519085137644,-6.154777893570985,-7.075565636456767,-5.937042165915487,-7.090069740247168,-5.900664722314043,-14.906228218501267,-15.239803770544865,-14.686765708305275,-15.362510270487487,-14.825940192274976,-14.922995673206652,-15.535361440904968,-6.053518258986197,-14.587035728003338,-14.668977828958173,-15.169668006548038,-6.411116788936655,-6.2531370394984735,-16.067759703487276,-14.774174008538107,-15.545449003579302,-15.71783122169536,-15.07852161962431,0.6543333333333333,0.00032342333333333336,0.0004721666666666667,0.5103333333333334,2.068733333333333e-05,0.435,0.0,0.0003325066666666667,-0.7539,-0.9725,-0.6833,-0.5053,-0.8251,-0.3835,0.0518,-0.7002,-0.8532
CV_OBS_326,CV,CV0051,1WGA J1740.6-5340     ,64.73,-4.260269471435284,-5.219034970391683,-6.278849156250316,-4.269621531412357,-5.197636825690453,-4.473789996158335,-6.108741383095863,-4.484391050765519,-5.241466577762713,-4.279096829186543,-6.1830961606243395,-4.46344155742847,-13.432526623039744,-13.462510842264473,-13.111202932543321,-13.865822892423234,-13.121248479826994,-13.231287919622336,-14.465973893943865,-4.5716626904712,-13.101988261202498,-13.210278306019076,-13.845576026885354,-4.604215261869253,-4.58762346349629,-14.644165504115064,-13.220619988508346,-14.543482142194732,-13.888737486340935,-13.447013174863772,0.8715999999999999,0.007587279999999998,0.00767364,0.7213999999999999,3.6550999999999996e-05,0.2312,0.4,0.007626659999999999,-0.8376,-0.9688,-0.6946,-0.6814,-0.7089,-0.8032,-0.7689,-0.955,-0.9619
BH_OBS_166,BH,BH0027,J1745-2900          ,337.0,-5.193413065672197,-6.8068338377326825,-5.560036064079095,-5.286761538454337,-6.623423042943487,-6.982291460042442,-5.339798798619318,-7.810717999141327,-7.700877344947879,-5.413637776692134,-5.433209087618408,-6.771599641296994,-13.703445371496866,-13.939031772783387,-13.429573821641029,-15.211902366619706,-13.541815564429731,-16.249571873673567,-13.337053385667375,-5.3947984209479225,-13.340368988393,-15.607654844638796,-14.941573975542994,-5.878637159436607,-5.7517814388099255,-13.541211118289151,-15.556101315379937,-13.427244534845777,-16.25328797748334,-13.822787393848007,0.601,0.002198,0.002508,0.925,0.0001177,0.252,0.0,0.002331,0.8801,0.9138,0.9394,1.0,-0.1655,0.9994,1.0,1.0,0.9994
PULSAR_OBS_145,PULSAR,PL0041,PSR J1124-3653,10.27,-4.666754301038037,-5.3919020536747215,-5.388914266585127,-4.707079700399994,-5.323306390375134,-5.16083631708535,-5.223080997157954,-5.2359733923079625,-5.473402290896548,-4.751536282448968,-5.295677859177765,-5.096801452957021,-13.521145032471335,-13.66199397182798,-13.221559316428769,-14.009572341514735,-13.266160999302851,-13.920456992597096,-13.356251314540474,-4.927198850590152,-13.181180492452464,-13.781464494783473,-13.940815382368624,-5.118695247067675,-5.010701499801863,-13.522011023749108,-13.845576026885354,-13.428757149439775,-14.09108625997903,-13.585173668888853,0.6559999999999999,0.00182362,0.00346688,0.6479999999999999,0.00066909,0.6910000000000001,3.0,0.00263258,-0.0094,-0.2692,-0.2636,-0.1543,-0.3679,0.1162,0.2355,-0.0356,-0.1537
NS_OBS_127,NS,NS0024,H 1658-298          ,31.12,-5.468393368067279,-6.37509939779551,-7.847282717377608,-5.575118363368933,-6.182236367719632,-5.842543231865776,-6.543330370576242,-6.010416710688995,-6.730487055782085,-5.726998727936263,-6.815271655209013,-5.721703791908728,-14.633995661512856,-15.046269294405267,-14.435333935747911,-15.0494404383882,-14.596707854841744,-14.804100347590769,-14.744004273277598,-5.840138163945322,-14.32376378323669,-14.515415470717151,-14.856672870007953,-6.21648231419255,-6.043966106351032,-15.705080824445885,-14.636200054520893,-15.045082446265042,-15.40483458520977,-14.808280778343065,0.7293333333333333,0.0004981333333333334,0.0010706333333333337,0.6993333333333333,9.129e-05,0.59,1.0,0.0005602000000000001,-1.0,-1.0,-0.5522,-0.3179,-0.7427,-0.9994,-0.2067,-0.664,-0.9994
CV_OBS_588,CV,CV0087,CXOGLB J002408.4-72050,18.4,-5.264241462556262,-5.949620243738543,-5.718512112059917,-5.308034897232639,-5.8797552044536365,-6.364315237452778,-5.585360853262991,-6.529148675473883,-6.03263926003405,-5.3568435343802925,-5.646853453786019,-6.250959731296543,-14.032712304058167,-14.153391050176408,-13.697885623043804,-14.537452271197335,-13.749579997691104,-15.357436562895613,-13.705754283861882,-5.6797789136258725,-13.65403845818686,-15.073914913074855,-14.467755356373418,-5.819749075209392,-5.743633486789987,-13.839231438138876,-15.1890957193313,-13.767512133647013,-14.620331965966349,-14.088232143546882,0.281,0.000569175,0.0022091,0.132,0.00030864749999999995,0.6912499999999999,2.5,0.0008393249999999999,0.2367,0.589,0.4447,0.5828,0.3029,0.3398,0.4379,0.7714,0.6821
CV_OBS_483,CV,CV0079,CXOGLB J002405.3-72042,10.2,-5.6679657229724825,-6.455064234118497,-6.738975166007602,-5.779630367548608,-6.286677495012972,-6.360712774089763,-6.218819279062737,-6.700710665912322,-6.756218083906203,-5.940815382368629,-6.399027104313253,-6.180521871637878,-14.566110211791287,-14.963920307366767,-14.431798275933005,-15.019996628416251,-14.596536298654682,-15.507239610973162,-14.448916134814224,-5.944094412769277,-14.312560225454106,-14.987162775294829,-14.851705902565255,-6.467780858853352,-6.244658816188452,-14.988852639224202,-15.167363372403296,-14.63339028960757,-15.321026624080234,-14.717763191334898,0.4716666666666666,0.0002230666666666667,0.0003251666666666667,0.4943333333333334,1.3571666666666667e-05,0.472,0.0,0.0002286333333333333,-0.248,-0.3941,-0.1487,0.1905,-0.4541,0.0924,0.4041,0.2854,-0.0587
CV_OBS_637,CV,CV0091,CXOGLB J002410.7-72042,23.78,-5.180456064458132,-6.156878456570954,-6.154405906839975,-5.348915910756989,-5.926648297613099,-6.053400374984868,-5.491604966866947,-7.3086532358651795,-6.422408988308487,-5.64994590642097,-5.707300996956072,-5.764471553092451,-13.745180120765598,-14.345679038296321,-13.645315446045272,-14.802995271976956,-13.946153573147747,-15.593959731540707,-13.470569645633015,-5.287889292524383,-13.476904161747433,-14.771856392402258,-14.516555351901465,-6.223454260246794,-5.834203879837401,-14.179076412118686,-15.255720495951616,-13.686132779630844,-15.978810700930062,-13.950743202767773,0.84,0.0009591,0.001386,0.8140000000000001,9.698e-05,0.451,0.0,0.001019,0.2892,-0.0431,-0.396,0.0394,-1.0,0.9994,1.0,0.7477,0.3848
NS_OBS_185,NS,NS0044,XMMU J004245.2+41172,49.26,-4.235151642806589,-4.90204892900585,-5.04268010314466,-4.30111686324741,-4.80799040734633,-4.845576026885353,-4.798329820353419,-5.02571864112217,-5.022733787572707,-4.3788237182249645,-4.903437561625863,-4.724688645458189,-13.071665608858359,-13.368312769624625,-12.869988050328095,-13.485585079419632,-12.94692155651658,-13.726073219899476,-12.995248844409002,-4.3327151936496335,-12.804377056413063,-13.424927674286186,-13.391367010509965,-4.855245263035818,-4.748215822742513,-13.239803770544865,-13.545765104251736,-13.100617294466732,-13.60624935965192,-13.259053379759125,0.23875,0.005847,0.0071150000000000015,0.2345,0.0002607225,0.2505,0.0,0.00607125,-0.1743,-0.2867,-0.0912,0.1143,-0.278,0.0062,0.1805,0.1268,-0.0862
NS_OBS_8,NS,NS0001,1A 1742-289         ,167.36,-6.253287977483339,0.0,-6.7801536139756395,-6.3741732867142895,-7.55579901113584,-7.304255724802678,-6.4519793050944685,-8.003181978120484,0.0,-6.554395796726402,-6.581201709409647,-7.04895405186418,-14.862618666942005,-15.234483437656833,-14.639785386704647,0.0,-14.833569886156713,-16.824488186636554,-14.501551596826,-6.441999834938519,-14.512578788640525,-15.882397308309915,-16.15658033479508,-7.041123766431669,-6.833019595717517,-14.844056982028166,-16.12546020292899,-14.639785386704647,0.0,-15.030685683430812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8051,0.4379,-0.9994,-0.3329,-1.0,0.9994,1.0,0.8738,0.6833
CV_OBS_745,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.5759354745825123,-4.2644011003018205,-4.188492020054674,-3.6062493596519203,-4.217169194797409,-4.2385984425013685,-4.090390489509831,-4.317133204337676,-4.317403708539446,-3.6388390048049737,-4.136677139879544,-4.1720494716973695,-12.339874780683436,-12.516147500691776,-12.08097423541264,-12.859806321421368,-12.113565680371062,-12.993106292052099,-12.188626102946104,-3.8184136362631436,-12.050658793229502,-12.848017604542527,-12.812479279163535,-4.090647259590123,-3.9335771613615353,-12.286677495012972,-12.914352711703145,-12.234927798897207,-12.912928794093466,-12.419120621939195,0.49025,0.0281825,0.032345,0.3155,0.0011748999999999998,0.18925,0.0,0.030225,0.0693,0.0131,-0.04,0.0606,-0.1355,0.1474,0.2255,0.2067,0.1099
CV_OBS_721,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.4667364832212852,-4.218819279062738,-4.077793722560982,-3.4983930775811705,-4.1666616110606025,-4.090657961638692,-3.9775716288145135,-4.162790472198792,-4.278189384787454,-3.5325398904927363,-4.024844021593311,-4.028816959143839,-12.496609760365727,-12.595428991295107,-12.156020155521839,-12.989700043360187,-12.190171038932116,-13.123493495734115,-12.239200688369285,-3.7976697360375744,-12.124302238019792,-12.989276134608224,-12.937418015771835,-4.001357116988655,-3.9559151543148094,-12.339324211661475,-13.051244819831732,-12.286341483791645,-13.049002666011194,-12.543221127843456,0.14025,0.0318,0.032172500000000014,0.365,0.00017122999999999994,0.1105,0.0,0.031985,0.138,-0.0169,-0.1487,-0.0506,-0.2405,0.2199,0.2979,0.1693,0.075
PULSAR_OBS_162,PULSAR,PL0051,PSR J1413-6205,3.0,-5.057743849580535,-5.921180816901151,-5.966174306046691,-5.182699121606679,-5.71556926615548,-5.736837535037783,-5.504316932383086,-6.244964066232227,-6.325874017257291,-5.358724242768087,-5.676541633150532,-5.509058794643211,-14.04418000959742,-14.456046748646829,-13.915423722065668,-14.722161666997952,-14.091354161092887,-15.182170300254395,-13.862645888629267,-5.373967752170981,-13.790216985151485,-14.500863005462618,-14.516412703031106,-5.789139953282932,-5.533725678210708,-14.347850394598346,-14.719649306953995,-14.034939479388802,-15.126737540561273,-14.201004265556119,0.6329999999999999,0.0007016,0.0013269,0.5963333333333333,0.00012301333333333334,0.4843333333333333,0.3333333333333333,0.0008284333333333334,-0.0593,-0.3729,-0.3073,0.0993,-0.6452,0.2848,0.594,0.3829,-0.0037
NS_OBS_370,NS,NS0068,SAXWFC J1744.9-2921.,9.04,-5.291919189531769,0.0,-5.679438319804762,-5.396098168268328,-6.865822892423234,0.0,-5.432150549426893,0.0,0.0,-5.543785844642012,-5.5347659050119855,-6.290984583027883,-13.671117477172253,-13.946230310400688,-13.414652088905413,0.0,-13.544241796895866,0.0,-13.309360988284032,-5.353578627858506,-13.314975214894286,-15.253365801062419,-15.396422631848536,-6.004277078004535,-5.857860919867865,-13.552376902239713,0.0,-13.410497203736234,0.0,-13.810509686300636,0.479,0.00086695,0.0011525,0.653,0.00013619999999999998,0.4145,0.0,0.0009882,0.9088,0.7014,-0.9994,-0.2904,-1.0,0.9994,1.0,1.0,0.9994
NS_OBS_83,NS,NS0020,EXO 1745-248        ,23.47,-5.193277496923819,-5.517841304588723,-5.849243560139692,-5.372326968233384,-5.398157210217904,-6.2317319835484515,-5.3722246247706975,-6.9722427953094455,-5.683819901106548,-5.6823544567788415,-5.548367052543008,-5.9829666607012175,-13.855544110945704,-14.370537391660552,-13.939679971311715,-14.120330794367948,-14.541815564429731,-15.726767165956955,-13.448062304635165,-5.3858835288182165,-13.704652851666381,-14.813043664534588,-14.000608438280908,-5.9453409907865025,-5.669850130567348,-13.883724412419456,-15.064039531010833,-13.613501034449348,-14.286257521590915,-14.052733950106814,0.4642849999999997,0.0010270950666666661,0.0015680935833333337,0.4435758333333336,0.00013075883249999995,0.4926200000000003,0.6458333333333335,0.0010798030833333331,-0.2792,0.4116,0.6783,0.8701,0.4391,0.015,0.2742,0.9013,0.7021
CV_OBS_124,CV,CV0011,[HPH2013] 143         ,10.38,-5.590066876668706,0.0,0.0,-5.891096872332687,-6.108574057152006,-5.802443786846464,-5.968995718636463,-7.081235968972001,0.0,0.0,0.0,-5.5130031115681755,-13.544406056961158,-15.391516756164393,-13.869666231504992,0.0,-15.170824926082911,-14.868060704789574,-14.119243555489788,-4.5625925702371655,-13.59108197915322,-13.600845666041785,-14.699621935129294,-7.7802059733080196,-6.2424521465307565,0.0,-13.868060704789574,0.0,0.0,-14.26680273489343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.203,-1.0,-0.9994,-0.4029,-1.0,0.9994,1.0,-0.2517,-0.9994
PULSAR_OBS_187,PULSAR,PL0065,PSR J1635-4735,15.74,-4.782252926737208,-6.83238732727247,-4.914352711703144,-4.822175028135318,-6.579219380451435,0.0,-4.830619504688051,0.0,-7.513711239039433,-4.8687022034023775,-4.8703101078007,-7.065148197034339,-13.13624068508826,-13.222810569792886,-13.005111204635089,-15.33161408331,-13.051684859310653,0.0,-12.958212681028247,-5.101966703550608,-12.96537154337468,0.0,-15.086080235048534,-5.191440650585041,-5.144373344011031,-13.042344833056507,0.0,-12.998266287191,-15.951558196449596,-13.176751888874126,0.7879999999999999,0.0049805000000000006,0.0054015,0.8075,0.0002106,0.29100000000000004,0.0,0.0051915,0.96,0.9875,0.9994,1.0,0.2854,0.9781,0.9925,1.0,0.9994
NS_OBS_347,NS,NS0057,J1748-2446          ,18.31,-5.633950790199765,-6.8002448227465235,-6.031283622533215,-5.747875447494358,-6.527389802403955,-6.402846677469982,-5.736363931411892,-7.1937099898260985,-7.703334809738469,-5.913284336055117,-5.855114581712858,-6.923359556329657,-14.128516092272795,-14.403159163160673,-13.951946826884393,-15.37830453767072,-14.1059055726773,-15.503026546479578,-13.838631997765026,-5.941744841770513,-13.844663962534938,-15.771343041891065,-15.105351696206483,-6.265340158963621,-6.07813152305456,-14.100288905428856,-15.252320277060775,-13.950007143079855,-16.457548052624027,-14.2439632664697,0.918,0.00053365,0.000736,0.6629999999999999,3.3860000000000004e-05,0.381,0.0,0.0005488,0.624,0.8476,0.9994,1.0,0.2067,0.802,0.9363,1.0,0.9994
NS_OBS_309,NS,NS0046,XMMU J004245.2+41172,4.71,-5.406271001292089,-6.198838684438637,-6.84043280676638,-5.741579773102325,-5.896538377905295,-5.884752299756408,-5.561774192395472,-6.547346633277184,-7.204951481835617,-6.972857779203485,-5.84043280676638,-5.624519285381427,-13.415542124877586,-15.55642412024974,-13.898252926053633,-14.796312847603524,-15.153601026965324,-15.375683194267607,-13.595166283380065,-4.29531766942469,-13.622147580993245,-14.490394295388446,-14.487715936718145,-7.5394028111023985,-6.5394028111023985,-15.163422725159352,-14.863133511618196,-13.884722408604098,-15.890973977997474,-14.289374984939206,0.2863875,0.0014779987499999995,0.004162622500000001,0.24347416666666666,0.00026390383333333345,0.44164000000000025,0.14583333333333334,0.0021140654166666674,0.1418,-0.3217,-0.9994,0.0543,-1.0,0.9994,1.0,0.8476,0.1312
CV_OBS_696,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.660151216962363,-4.37685412536206,-4.371100435579393,-3.6895191085373247,-4.330776126069194,-4.305307073668517,-4.261060968796522,-4.366228653917444,-4.4319156686846055,-3.721017883134557,-4.312649430441971,-4.251889532505016,-12.650672730688406,-12.739380124827628,-12.300075597257528,-12.964570261815453,-12.33161408331,-13.14417809459397,-12.446116973356125,-4.108886451079397,-12.27059220303693,-13.029792641193144,-12.918292729902651,-4.20388379069616,-4.161679937671209,-12.556111453222627,-13.083230315716865,-12.497572880015568,-13.019996628416251,-12.69457983687639,0.433,0.025055,0.025810000000000003,0.44825,0.00034185,0.14300000000000002,0.0,0.025425000000000003,-0.0081,-0.0981,-0.0849,0.0006,-0.168,0.075,0.158,0.0781,-0.01
CV_OBS_648,CV,CV0092,CXOGLB J002411.8-72044,5.0,-5.825068406471558,0.0,0.0,0.0,-6.353400248279628,0.0,-6.204954629578875,0.0,0.0,0.0,0.0,-5.774174008538108,-14.156798377573436,0.0,0.0,0.0,0.0,0.0,0.0,-5.461551948289783,-14.237246435066625,-14.088948979671875,0.0,0.0,0.0,0.0,-14.389978975335856,0.0,0.0,-14.691008970999837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2192,-1.0,-0.9994,-0.2829,-1.0,0.9994,1.0,-0.138,-0.9994
CV_OBS_264,CV,CV0037,[HPH2013] 50          ,9.94,-4.468904453129972,-6.14393284876611,-7.029945781843179,-4.560036064079094,-6.079720105367053,-4.559090917934783,-5.931072388317928,-4.673050005834002,-7.4155169601130835,-4.675717544702306,-6.18931737452996,-4.473402290896548,-12.96770929967406,-13.197568373569275,-12.733768303310109,-14.831714288440708,-12.847711655616946,-12.85078088734462,-14.073194689888394,-3.9301881731816857,-12.648203693102975,-12.651111276928566,-14.670805584911545,-4.262441622213919,-4.06606751018314,-15.109190796966475,-12.736600668665998,-14.071201324187616,-16.104613110698185,-13.070499332429282,0.6033333333333334,0.003945666666666667,0.0066276666666666645,0.8076666666666666,0.0010787000000000001,0.5646666666666667,0.6666666666666666,0.0051583333333333325,-0.1993,-1.0,-0.9994,-0.9425,-1.0,0.9994,1.0,-0.9188,-0.9994
NS_OBS_93,NS,NS0020,EXO 1745-248        ,23.47,-5.2927705806727054,-5.775466937393914,-6.1136785134405205,-5.366026844210326,-5.686343653381969,-6.3788237182249645,-5.806318970458719,-6.739451627363021,-5.8877302315827285,-5.4543218502079736,-5.929223537156565,-6.191721490417232,-14.159661758122928,-14.388343062357562,-13.964570261815453,-14.401318901092838,-14.055221318876493,-15.670602120638955,-14.044793462458058,-5.630779502716331,-13.889747082646597,-15.040576978056894,-14.312114475151295,-5.841645047804956,-5.722562704078534,-14.369267107182806,-15.244658816188453,-14.177439663057307,-14.513569521145566,-14.258960733212962,0.55225,0.000511325,0.00157985,0.53425,0.00022913175,0.62275,1.75,0.000698375,-0.3529,0.2367,0.6084,0.7739,0.4079,-0.1624,0.0256,0.7114,0.5009
CV_OBS_380,CV,CV0069,CXOGLB J002402.1-72054,46.73,-4.332266947466732,-5.03725194664136,-4.983384452442823,-4.357337668557965,-4.998266287190999,-5.056604423491046,-4.898940645091884,-5.110418197850376,-5.080085519340568,-4.384049948343598,-4.939302159646386,-5.0087296108049015,-13.277945523158422,-13.355294809961471,-12.924453038607464,-13.60712725459792,-12.95116991347165,-13.864549300654485,-13.05492551152127,-4.7799442397486605,-12.89928491342692,-13.762707662432542,-13.568153954301277,-4.867214095375451,-4.821391352496246,-13.139482322538251,-13.810509686300636,-13.095176300199055,-13.64994590642097,-13.314899879139494,0.50275,0.005601749999999999,0.00577475,0.474,8.643500000000001e-05,0.1885,0.0,0.00568925,0.0468,0.0618,0.0225,0.0968,-0.0506,0.1124,0.17800000000000002,0.2092,0.1349
