,A_NAME,A_RA,A_DEC,A_DATABASE_TABLE,A_OBSERVATORY,B_NAME,B_RA,B_DEC,XOFFSET_
880,XMMSL2 J054320.3-410153,85.835099,-41.031572,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.025
881,XMMSL2 J054320.3-410153,85.8346,-41.031515,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.027
882,XMMSL2 J054320.3-410153,85.833613,-41.031404,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.063
883,XMMSL2 J054320.3-410153,85.835207,-41.031214,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.047
884,XMMSL2 J054320.3-410153,85.832967,-41.031104,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J054320.3-410154 ,85.834815,-41.031932,0.097
885,1RXS J054748.5+283512  ,86.952083,28.586667,RASS2MASS       ,ROSAT        ,2CXO J054748.3+283511 ,86.951467,28.586439,0.035
886,2XMM J080622.9+152730  ,121.59569,15.4586,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J080622.9+152731 ,121.595685,15.458634,0.002
887,XMMSL2 J083643.4+532840,129.181143,53.477796,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J083642.7+532838 ,129.177966,53.477267,0.118
888,1WGA J0836.7+5328      ,129.179583,53.477889,WGACAT          ,ROSAT        ,2CXO J083642.7+532838 ,129.177966,53.477267,0.069
889,1WGA J0836.7+5328      ,129.176667,53.475056,WGACAT          ,ROSAT        ,2CXO J083642.7+532838 ,129.177966,53.477267,0.141
890,EI UMA                 ,129.59,48.63333,RBS             ,ROSAT        ,2CXO J083821.9+483803 ,129.591626,48.634192,0.083
891,1RXS J083821.6+483800  ,129.59,48.633333,RASS2MASS       ,ROSAT        ,2CXO J083821.9+483803 ,129.591626,48.634192,0.083
892,XMMSL2 J083822.0+483802,129.591703,48.633908,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J083821.9+483803 ,129.591626,48.634192,0.017
893,2XMM J083822.0+483802  ,129.59172,48.63401,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J083821.9+483803 ,129.591626,48.634192,0.012
894,1WGA J0838.3+4838      ,129.595,48.63425,WGACAT          ,ROSAT        ,2CXO J083821.9+483803 ,129.591626,48.634192,0.134
895,XSS J12270-4859        ,186.994583,-48.895278,INTREFCAT       ,INTEGRAL     ,2CXO J122758.7-485343 ,186.994816,-48.89537,0.011
896,1RXS J122758.8-485343  ,186.995,-48.895278,RASS2MASS       ,ROSAT        ,2CXO J122758.7-485343 ,186.994816,-48.89537,0.009
897,[DSH2013] 24           ,204.083083,-29.852333,M83XMM          ,XMM-NEWTON   ,2CXO J133620.0-295106 ,204.083487,-29.85171,0.043
898,1RXS J134210.2+282250  ,205.5425,28.380556,RASS2MASS       ,ROSAT        ,2CXO J134209.7+282247 ,205.540723,28.379944,0.101
899,1RXS J134210.2+282250  ,205.5425,28.380556,RASSCNDINS      ,ROSAT        ,2CXO J134209.7+282247 ,205.540723,28.379944,0.101
900,IGR J15529-5029        ,238.195,-50.498,IBISCAT         ,INTEGRAL     ,2CXO J155246.9-502953 ,238.195492,-50.498168,0.021
901,IGR J15529-5029        ,238.246,-50.512,INTIBISASS      ,INTEGRAL     ,2CXO J155259.6-503049 ,238.248355,-50.513745,0.138
902,1RXS J161637.2-495847  ,244.155,-49.979722,RASS2MASS       ,ROSAT        ,2CXO J161637.7-495844 ,244.157295,-49.979056,0.097
903,IGR J16167-4957        ,244.157,-49.979,IBISCAT         ,INTEGRAL     ,2CXO J161637.7-495844 ,244.157295,-49.979056,0.012
904,IGR J16167-4957        ,244.157083,-49.978889,INTREFCAT       ,INTEGRAL     ,2CXO J161637.7-495844 ,244.157295,-49.979056,0.013
905,1WGA J1617.0-2258      ,244.25875,-22.971722,WGACAT          ,ROSAT        ,2CXO J161701.7-225816 ,244.257109,-22.971307,0.094
906,1WGA J1617.0-2258      ,244.25875,-22.971722,WGACAT          ,ROSAT        ,2CXO J161702.1-225821 ,244.258799,-22.972552,0.05
907,CHI J162011-5002_1     ,245.027875,-50.033056,CHICAGOCXO      ,CHANDRA      ,2CXO J162006.7-500159 ,245.027924,-50.033097,0.003
908,IGR J16500-3307        ,252.483,-33.117,IBISCAT         ,INTEGRAL     ,2CXO J164955.6-330702 ,252.481929,-33.117333,0.057
909,XMMSL2 J164955.5-330659,252.482047,-33.116455,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J164955.6-330702 ,252.481929,-33.117333,0.053
910,IGR J16500-3307        ,252.481667,-33.117222,INTREFCAT       ,INTEGRAL     ,2CXO J164955.6-330702 ,252.481929,-33.117333,0.015
911,1RXS J170053.7+400354  ,255.22375,40.065,RASS2MASS       ,ROSAT        ,2CXO J170053.4+400358 ,255.222586,40.066165,0.088
912,1RXS J171935.6-410054  ,259.898333,-41.015,RASS2MASS       ,ROSAT        ,2CXO J171935.8-410053 ,259.89956,-41.014923,0.056
913,IGR J17195-4100        ,259.899583,-41.015,INTREFCAT       ,INTEGRAL     ,2CXO J171935.8-410053 ,259.89956,-41.014923,0.005
914,IGR J17195-4100        ,259.9,-41.015,IBISCAT         ,INTEGRAL     ,2CXO J171935.8-410053 ,259.89956,-41.014923,0.02
915,IGR J17195-4100        ,259.8995,-41.014889,INTVARCAT       ,INTEGRAL     ,2CXO J171935.8-410053 ,259.89956,-41.014923,0.003
916,1RXS J171935.6-410054  ,259.898333,-41.015,RASS2MASS       ,ROSAT        ,2CXO J171935.9-410054X,259.899755,-41.015097,0.065
917,IGR J17195-4100        ,259.899583,-41.015,INTREFCAT       ,INTEGRAL     ,2CXO J171935.9-410054X,259.899755,-41.015097,0.01
918,IGR J17195-4100        ,259.9,-41.015,IBISCAT         ,INTEGRAL     ,2CXO J171935.9-410054X,259.899755,-41.015097,0.013
919,IGR J17195-4100        ,259.8995,-41.014889,INTVARCAT       ,INTEGRAL     ,2CXO J171935.9-410054X,259.899755,-41.015097,0.017
920,CHI J172550-3533_2     ,261.493875,-35.542028,CHICAGOCXO      ,CHANDRA      ,2CXO J172558.5-353231 ,261.493864,-35.542003,0.002
921,1WGA J1740.6-5340      ,265.1725,-53.668361,WGACAT          ,ROSAT        ,2CXO J174041.4-534004 ,265.172853,-53.667935,0.028
922,1WGA J1740.6-5340      ,265.1725,-53.668361,WGACAT          ,ROSAT        ,2CXO J174041.8-534014 ,265.174223,-53.670749,0.156
923,2XMM J174816.9-280750  ,267.07065,-28.13075,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J174817.0-280749 ,267.070958,-28.130413,0.026
924,2XMM J175013.1-064227  ,267.55487,-6.70781,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J175013.1-064228 ,267.554839,-6.707869,0.004
925,IGR J18048-1455        ,271.162,-14.946,IBISCAT         ,INTEGRAL     ,2CXO J180438.9-145647 ,271.162331,-14.946391,0.03
926,2XMM J180507.1-274308  ,271.27969,-27.71903,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J180507.0-274309 ,271.279501,-27.719175,0.013
927,IGR J18308-1232        ,277.708,-12.539,IBISCAT         ,INTEGRAL     ,2CXO J183049.9-123219 ,277.708107,-12.538639,0.023
928,IGR J18308-1232        ,277.707917,-12.538611,INTREFCAT       ,INTEGRAL     ,2CXO J183049.9-123219 ,277.708107,-12.538639,0.011
929,2XMM J190109.3-220003  ,285.28867,-22.00112,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J190109.3-220005 ,285.288993,-22.001639,0.036
930,1WGA J1910.8-5958      ,287.712083,-59.980444,WGACAT          ,ROSAT        ,2CXO J191051.5-595856 ,287.714643,-59.982464,0.143
931,CXOU J192035.7+374452  ,290.148996,37.747852,NGC6791CXO      ,CHANDRA      ,2CXO J192035.7+374452 ,290.148921,37.747795,0.005
932,CXOU J192056.3+374613  ,290.234628,37.770331,NGC6791CXO      ,CHANDRA      ,2CXO J192056.2+374613 ,290.234581,37.770285,0.004
933,CXOU J192105.4+374457  ,290.272575,37.749358,NGC6791CXO      ,CHANDRA      ,2CXO J192105.4+374457 ,290.272655,37.749443,0.006
934,CXOU J192107.4+374756  ,290.280916,37.799056,NGC6791CXO      ,CHANDRA      ,2CXO J192107.4+374756 ,290.280849,37.798997,0.005
935,IGR J19267+1325        ,291.612,13.368,IBISCAT         ,INTEGRAL     ,2CXO J192626.9+132205 ,291.612433,13.36808,0.026
936,IGR J19267+1325        ,291.6125,13.368056,INTREFCAT       ,INTEGRAL     ,2CXO J192626.9+132205 ,291.612433,13.36808,0.004
937,XMMSL2 J193839.8+303027,294.668083,30.508196,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J193840.1+303028 ,294.667085,30.507841,0.056
938,XMMSL2 J193839.8+303027,294.66662,30.507608,XMMSLEWCLN      ,XMM-NEWTON   ,2CXO J193840.1+303028 ,294.667085,30.507841,0.028
939,2E 1936.6+3023         ,294.664275,30.509108,IPC             ,EINSTEIN     ,2CXO J193840.1+303028 ,294.667085,30.507841,0.164
940,1RXS J193840.0+303035  ,294.666667,30.509722,RASS2MASS       ,ROSAT        ,2CXO J193840.1+303028 ,294.667085,30.507841,0.115
941,CHI J194939+2631_1     ,297.409917,26.530278,CHICAGOCXO      ,CHANDRA      ,2CXO J194938.3+263149 ,297.409922,26.530282,0.0
942,2XMM J231519.0-591029  ,348.82925,-59.17477,XMMSSCLWBS      ,XMM-NEWTON   ,2CXO J231518.9-591028 ,348.828827,-59.174549,0.019
