index_compiled,class,B_B_FLUX_AP,B_M_FLUX_AP,B_B_FLUX_AP90,B_B_FLUX_AP90_AVG,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BB_AP90,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BII,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_POSITION_ANGLE,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_POSITION_ANGLE,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_NH_GAL,B_PHOT_NSRCS,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB,B_U_FLUX_AP,B_U_FLUX_AP90,B_U_FLUX_AP90_AVG,B_U_FLUX_AP_AVG,B_U_FLUX_BB_AP,B_U_FLUX_BB_AP90,B_U_FLUX_BREMS_AP,B_U_FLUX_BREMS_AP90,B_U_FLUX_PLAW_AP,B_U_FLUX_PLAW_AP90,B_U_KP_INTRA_PROB,B_U_KS_INTRA_PROB,B_U_PHOTFLUX_AP,B_U_PHOTFLUX_AP90,B_U_PHOTFLUX_AP90_AVG,B_U_PHOTFLUX_AP_AVG,B_U_VAR_INTER_INDEX,B_U_VAR_INTER_PROB,B_U_VAR_INTER_SIGMA,B_U_VAR_INTRA_INDEX,B_U_VAR_INTRA_PROB,B_VAR_INTER_HARD_PROB_HM,B_VAR_INTER_HARD_PROB_HS,B_VAR_INTER_HARD_PROB_MS,B_VAR_INTER_HARD_SIGMA_HM,B_VAR_INTER_HARD_SIGMA_HS,B_VAR_INTER_HARD_SIGMA_MS
95,0.0,3.25e-15,5.074468085106383e-05,1.3859649122807019e-05,0.0,0.0,1.5986159169550176e-05,3.650406504065041e-05,1.4586466165413532e-05,2.9375000000000003e-05,1.3943661971830985e-05,2.7826086956521743e-05,0.899,0.87,1.9458128078817733e-05,4.46685878962536e-05,3.0835734870317e-05,1.3546798029556652e-05,0.0,0.282,3.8461538461538456e-05,0.0,0.461,7.796610169491526e-05,0.0,0.07006920415224914,0.0,1.410714285714286e-09,0.0,0.00971223021582734,0.46736510212555404,0.017,0.0,0.003983402489626556,0.0,5.909090909090909e-06,0.0,0.013252279635258359,4.862579281183932e-06,5.585215605749487e-06,5.795918367346939e-06,2.1388367729831145e-06,4.407407407407407e-06,0.0,0.0,3.3402922755741126e-06,3.426183844011142e-06,7.590361445783133e-06,3.4015345268542197e-06,7.4725274725274726e-06,3.3806146572104017e-06,7.448979591836735e-06,0.624,0.579,3.4059097978227063e-06,7.957746478873239e-06,5.3521126760563385e-06,2.2706065318818045e-06,0,0.625,0.817,4.188571428571428e-06,0.0,0.0,-0.2862862862862863,-0.4634634634634635,-0.20420420420420418,0.0003166666666666667,0.0,0.0,5.7714285714285716e-05,0.000796,5.742690058479532e-05,0.0007983471074380164,5.741176470588236e-05,0.0007942148760330578,0.293,0.606,5.755395683453237e-05,0.0003448275862068965,0.0,0.0,0,0.625,0.706,0.007908309455587391,0.0,0.0,0.020219298245614036,0.14285714285714285,1.780952380952381e-05,0.0,0.3113006396588486,0.0,0.012592592592592591,0.0,0.020229885057471263,0.0001291469194312796,0.0002968299711815562,0.0,0.0,0.00012361477572559368,0.0012077230359520638,0.00012958435207823963,0.00125,0.00013189448441247,0.0012529550827423167,0.937,0.955,0.00010000000000000002,0.000392,0.0002887417218543046,7.830687830687831e-05,0.5,0.66,0.005673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,3.585365853658537e-05,0.00021601208459214502,4.7554806070826304e-05,0.00027499999999999996,4.913385826771653e-05,0.00024206349206349202,0.0,0.0,7.688073394495412e-05,9.345314505776636e-05,0.0,0.0,0.625,0.776,0.0007604651162790698,0.0,0.0,1.0,1.0,1.0,0.1085,0.057,0.1985
96,1.0,0.0,0.0,0.0,2.6578947368421055e-07,1.7282809611829945e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2741489945816505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.029210526315789475,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4752186588921282e-05,8.592777085927771e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5761589403973507e-05,8.53615520282187e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.798219584569733e-05,4.4785276073619625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083023543990088,0.0015137614678899084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0,3.94e-16,3.154255319148936e-06,2.0833333333333334e-06,0.0,0.0,3.1453287197231835e-06,7.837398373983742e-06,2.6353383458646615e-06,5.8046875000000005e-06,2.4577464788732393e-06,5.36231884057971e-06,0.0,0.0,4.051724137931034e-06,1.0028818443804035e-05,9.740634005763687e-06,4.051724137931034e-06,0.0,0.366,8.122171945701356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703394564586056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.888888888888889e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.105754276827372e-07,1.1338028169014083e-06,7.288732394366197e-07,2.519440124416796e-07,0,0.0,0.307,4.828571428571428e-06,0.0,0.0,0.17417417417417416,-0.7527527527527528,-0.7817817817817818,2.2820512820512822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6834532374100724e-06,2.6465517241379307e-05,3.232758620689655e-05,4.854227405247813e-06,0,0.375,0.543,0.01977077363896848,0.0,0.0,0.02320175438596491,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.945497630331753e-05,0.00010576368876080692,0.0,0.0,4.036939313984169e-05,0.00044873501997336884,3.936430317848411e-05,0.0004308252427184466,3.9208633093525176e-05,0.00042553191489361696,0.0,0.0,3.311148086522463e-05,0.000146,0.00013443708609271523,3.403880070546737e-05,0.0,0.152,0.0010192307692307692,0.0,0.0,4.7163120567375883e-07,5.384615384615384e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688073394495413e-05,5.442875481386393e-05,0.0,0.0,0.0,0.226,0.0002798449612403101,0.0,0.0,0.0,3e-14,1.89e-09,0.0,9e-06,2.255e-07
98,0.0,0.0,0.0,0.0,1.7763157894736844e-06,7.153419593345656e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.394812680115272e-06,3.96551724137931e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32569032386369834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7974276527331188e-05,4.585106382978724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.025043859649122806,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67930029154519e-05,3.872976338729764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012980132450331127,3.245149911816579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777448071216617e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0446096654275092e-05,1.1651376146788991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.0,0.0,4.99468085106383e-06,0.0,1.8903508771929826e-06,8.55822550831793e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6502463054187193e-06,4.005763688760806e-06,1.0028818443804035e-05,4.261083743842365e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702963126265087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045028142589118e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73943661971831e-07,3.048211508553655e-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.360128617363344e-05,1.2606382978723405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43884892086331e-06,0.0,9.56896551724138e-05,1.5014577259475218e-05,0,0.0,0.0,0.0,0.0,0.0,0.02324561403508772,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.737609329446064e-05,3.885429638854296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012847682119205298,3.1569664902998235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.783382789317506e-07,5.950920245398773e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.277571251548946e-05,4.577981651376147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.0,4.69e-16,0.0,1.9473684210526315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692118226600985e-06,9.654178674351586e-06,9.798270893371757e-06,5.0738916256157636e-06,0.625,0.753,3.472850678733031e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702863016313107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2082551594746716e-07,7.777777777777778e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552099533437015e-07,1.4507042253521126e-06,1.5281690140845069e-06,5.738724727838259e-07,0,0.0,0.258,1.3199999999999999e-05,0.0,0.0,-0.3123123123123123,-0.6356356356356356,-0.36736736736736736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1640287769784173e-05,5.6982758620689655e-05,6.456896551724138e-05,1.2419825072886297e-05,0,0.0,0.356,0.003982808022922636,0.0,0.0,0.02320175438596491,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81198003327787e-05,9e-05,8.874172185430464e-05,3.1216931216931224e-05,0.0,0.401,0.0023653846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4220183486238532e-05,0.0,0.0,0.0,0.0,0.209,0.00035116279069767446,0.0,0.0,0.0,0.0,1.0,1.89e-08,0.0,0.0156
101,1.0,5.08e-16,0.0,1.7543859649122807e-06,0.0,0.0,3.2733564013840833e-06,7.88617886178862e-06,2.736842105263158e-06,5.828125e-06,2.552816901408451e-06,5.3840579710144935e-06,0.912,0.923,4.1995073891625615e-06,1.0086455331412102e-05,8.760806916426513e-06,3.6330049261083745e-06,0.375,0.455,1.583710407239819e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.570288334320691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.347091932457786e-07,5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.020217729393469e-07,1.4753521126760562e-06,1.3415492957746476e-06,8.164852255054433e-07,0,0.5,0.636,8.97142857142857e-06,0.0,0.0,0.33733733733733734,-0.44644644644644643,-0.6636636636636637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.589928057553957e-06,2.96551724137931e-05,2.8362068965517237e-05,4.183673469387755e-06,0,0.0,7.76e-05,0.0032378223495702005,0.0,0.0,0.023157894736842106,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1794195250659635e-05,0.00035952063914780293,3.092909535452323e-05,0.00034466019417475727,3.0815347721822536e-05,0.0003392434988179669,0.485,0.331,2.59567387687188e-05,0.00011666666666666667,0.00010198675496688741,2.416225749559083e-05,0.375,0.452,0.002461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990825688073395e-06,1.2965340179717586e-05,1.050805452292441e-05,8.100917431192661e-06,0.0,0.00209,0.00016589147286821706,0.0,0.0,0.0,1.0,0.0,0.0,0.51,0.0
102,1.0,3.18e-15,5.3723404255319155e-05,1.3070175438596491e-05,1.6403508771929824e-05,6.89463955637708e-06,1.394463667820069e-05,3.390243902439025e-05,1.169172932330827e-05,2.5078125e-05,1.0915492957746478e-05,2.318840579710145e-05,0.95,0.857,1.9211822660098524e-05,4.755043227665706e-05,5.936599423631124e-05,2.4137931034482758e-05,0.0,0.2,7.918552036199095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.570316220278127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.114446529080675e-06,5.5925925925925926e-06,7.629629629629629e-06,3.2082551594746717e-06,4.112734864300626e-06,4.233983286908078e-06,8.132530120481928e-06,4.168797953964195e-06,7.967032967032968e-06,4.160756501182033e-06,8.010204081632654e-06,0.616,0.441,4.292379471228616e-06,8.52112676056338e-06,1.3133802816901409e-05,4.432348367029549e-06,0,0.0,0.232,7.199999999999999e-06,0.0,0.0,-0.13613613613613615,-0.3013013013013013,-0.17117117117117117,0.0003365384615384615,0.0005241157556270097,8.24468085106383e-05,4.9314285714285716e-05,0.0007480000000000001,4.8771929824561406e-05,0.0007462809917355372,4.870588235294118e-05,0.0007413223140495867,0.959,0.747,5.1942446043165475e-05,0.00033620689655172416,0.0005655172413793104,9.110787172011663e-05,0,0.0,0.404,0.003954154727793696,0.0,0.0,0.02320175438596491,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.786729857819905e-05,0.0002409221902017291,0.00031486880466472303,0.0001344956413449564,9.155672823218998e-05,0.0009174434087882822,8.924205378973106e-05,0.0008798543689320389,8.860911270983213e-05,0.000867612293144208,0.945,0.833,8.552412645590682e-05,0.0003353333333333333,0.0004364238410596026,0.00011111111111111112,0.0,0.0612,0.002326923076923077,0.0,0.0,4.078014184397163e-07,3.717948717948718e-07,3.293768545994065e-07,4.693251533742331e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55045871559633e-05,2.978177150192555e-05,4.26270136307311e-05,3.541284403669725e-05,0.0,4.19e-06,7.751937984496124e-05,0.0,0.0,9.31e-07,1.0,1.0,0.237,0.065,0.087
103,1.0,4.08e-15,3.648936170212766e-05,2.1403508771929824e-05,2.9605263157894735e-05,1.243992606284658e-05,1.7577854671280276e-05,4.2439024390243905e-05,1.5075187969924811e-05,3.21875e-05,1.4154929577464788e-05,2.9927536231884058e-05,0.984,0.849,2.327586206896552e-05,5.533141210374639e-05,6.570605187319885e-05,2.8817733990147787e-05,0.625,0.726,6.323529411764705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702538929400035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465290806754221e-06,9.814814814814815e-06,1.6925925925925926e-05,8.592870544090057e-06,4.363256784968685e-06,4.5125348189415045e-06,1.5120481927710845e-05,4.424552429667519e-06,1.4780219780219781e-05,4.397163120567376e-06,1.4744897959183674e-05,0.896,0.785,7.153965785381027e-06,1.637323943661972e-05,2.1126760563380278e-05,9.455676516329707e-06,0,0.0,0.303,1.0685714285714284e-05,0.0,0.0,0.13113113113113115,-0.14914914914914915,-0.2752752752752753,0.00023365384615384616,0.000297427652733119,5.079787234042553e-05,5.16e-05,0.0007024,5.076023391812865e-05,0.0006975206611570247,5.064705882352941e-05,0.0006917355371900826,0.976,0.865,5.064748201438849e-05,0.00029482758620689656,0.00032155172413793104,5.670553935860059e-05,0,0.0,0.142,0.00332378223495702,0.0,0.0,0.02320175438596491,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011078199052132701,0.00028760806916426515,0.0003498542274052478,0.0001643835616438356,0.0001220316622691293,0.0012170439414114515,0.00012163814180929096,0.0011929611650485436,0.0001211031175059952,0.001182033096926714,0.361,0.783,0.00010232945091514144,0.00038933333333333333,0.0004622516556291391,0.0001343915343915344,0.375,0.424,0.007923076923076923,0.0,0.0,1.7446808510638297e-06,1.314102564102564e-06,1.1008902077151335e-06,1.2331288343558283e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91743119266055e-05,0.00011065468549422336,0.00010247831474597272,8.192660550458716e-05,0.0,0.0695,0.001736434108527132,0.0,0.0,1.0,0.0228,0.168,0.214,0.081,0.103
104,1.0,1.4e-15,2.1436170212765956e-05,6.008771929824561e-06,0.0,0.0,9.930795847750866e-06,2.3252032520325205e-05,8.533834586466164e-06,1.7656250000000002e-05,8.028169014084507e-06,1.644927536231884e-05,0.879,0.926,1.3054187192118228e-05,3.0259365994236307e-05,3.573487031700288e-05,1.5147783251231528e-05,0.0,0.412,3.280542986425339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703382368449774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.507042253521126e-07,5.692068429237947e-07,0,0.0,0.0611,5.8285714285714284e-06,0.0,0.0,0.0,0.0,0.0,0.00013205128205128204,0.0,0.0,2.7085714285714285e-05,0.000384,2.6666666666666667e-05,0.0003818181818181818,2.6647058823529412e-05,0.00037851239669421487,0.947,0.985,2.6618705035971226e-05,0.00016120689655172414,0.00015862068965517243,2.6822157434402336e-05,0,0.0,0.158,0.03123209169054441,0.0,0.0,0.02324561403508772,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011398104265402844,0.0002755043227665706,0.0,0.0,0.00010738786279683378,0.0010892143808255658,0.00010721271393643032,0.0010691747572815534,0.00010719424460431653,0.0010626477541371157,0.823,0.879,8.835274542429285e-05,0.0003553333333333333,0.00042516556291390725,0.00011058201058201059,0.0,0.127,0.0030769230769230774,0.0,0.0,1.8333333333333333e-06,1.8429487179487177e-06,0.0,0.0,5.9024390243902435e-05,0.0003972809667673716,6.323777403035413e-05,0.000406,6.299212598425197e-05,0.0003444444444444444,0.541,0.255,6.559633027522937e-05,0.00010320924261874199,0.0,0.0,0.0,0.0764,7.697674418604652e-05,0.0,0.0,1.0,0.0545,1.0,0.415,0.975,0.585
105,0.0,9.84e-12,0.05904255319148936,0.0,0.0,0.018059149722735677,0.02446366782006921,0.0,0.022669172932330825,0.0,0.021936619718309857,0.0,0.641,0.41,0.02770935960591133,0.0,0.0,0.02770935960591133,0.0,0.0,0.0,0.0,0.0105,0.005211864406779661,0.0,0.19204152249134948,0.0,0.002017857142857143,0.0,0.014388489208633094,-0.06358414996735055,1.0,0.0,0.018630705394190872,0.0,0.012097902097902099,0.0,0.018085106382978722,0.01792811839323467,0.01858316221765914,0.01906122448979592,0.015834896810506566,0.0,0.0,0.015647279549718573,0.016931106471816285,0.017270194986072424,0.0,0.01710997442455243,0.0,0.017044917257683215,0.0,0.95,0.975,0.017107309486780718,0.0,0.0,0.016951788491446348,0.0,0.0,0.0,0.0,0.0,0.195,0.43043043043043044,0.6536536536536537,0.3103103103103103,0.0,0.0,0.05957446808510639,0.06342857142857142,0.0,0.06315789473684211,0.0,0.06352941176470589,0.0,0.546,0.766,0.06302158273381296,0.0,0.0,0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0355,0.1324561403508772,0.2857142857142857,0.011904761904761906,0.0,0.1204690831556503,0.0,0.01875,0.0,0.026206896551724135,0.042890995260663506,0.0,0.0,0.04645080946450809,0.04406332453825858,0.0,0.043765281173594135,0.0,0.043764988009592325,0.0,0.837,0.94,0.03826955074875208,0.0,0.0,0.041975308641975316,0.0,0.0,0.0,0.0,0.175,0.0003617021276595744,0.0,0.0,0.00038650306748466256,0.0013341463414634146,0.0,0.0034064080944350757,0.0,0.00368503937007874,0.0,0.599,0.541,0.008605504587155964,0.0,0.0,0.008385321100917432,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0
106,1.0,0.0,0.0,0.0,7.631578947368421e-05,3.567467652495379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020749279538904896,8.879310344827587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27426124985267764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6703703703703704e-05,1.8086303939962475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5633802816901405e-05,2.4416796267496114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001266881028938907,0.00021489361702127662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014137931034482758,0.00024489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.029210526315789475,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010087463556851311,0.00043337484433374847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00147682119205298,0.0003915343915343915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6112759643916913e-06,5.828220858895705e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023791821561338286,0.00016788990825688073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1.0,4.13e-13,0.005638297872340426,0.0018070175438596493,0.0,0.0,0.00286159169550173,0.006650406504065042,0.0023947368421052633,0.004921875,0.0022359154929577464,0.00455072463768116,0.244,0.537,0.003682266009852217,0.008530259365994235,0.008587896253602305,0.003706896551724138,0.0,0.0,0.0,0.0,0.0637,0.07838983050847458,0.0,0.044290657439446365,0.0,1.0535714285714287e-10,0.0,0.024532374100719425,-0.5702847898185841,0.00815,0.0,0.00208298755186722,0.0,0.0016363636363636365,0.0,0.02142857142857143,0.0007272727272727272,0.0007967145790554415,0.000779591836734694,0.00012607879924953093,0.0002648148148148148,0.0,0.0,0.00024008350730688933,0.0002456824512534819,0.0005650602409638555,0.00024271099744245525,0.000554945054945055,0.00024113475177304963,0.0005561224489795918,0.0113,0.0615,0.0002441679626749611,0.0005880281690140844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,-0.48348348348348347,-0.8048048048048049,-0.5255255255255256,0.03397435897435897,0.0,0.0,0.006514285714285714,0.0912,0.006432748538011695,0.0909090909090909,0.006411764705882353,0.09008264462809917,0.684,0.329,0.006489208633093525,0.03879310344827586,0.03862068965517241,0.006530612244897959,0.0,0.0,0.0,0.0,0.0,0.111,0.02320175438596491,0.14285714285714285,0.0037428571428571433,0.0,0.4498933901918976,0.0,0.013842592592592592,0.0,0.050114942528735634,0.028317535545023694,0.06743515850144093,0.0,0.0,0.029419525065963063,0.29161118508655126,0.02872860635696822,0.279126213592233,0.028537170263788967,0.27541371158392436,0.158,0.38,0.024126455906821966,0.09466666666666668,0.09735099337748343,0.026278659611992945,0.0,0.0,0.0,0.0,0.0887,0.000400709219858156,0.00034935897435897433,0.0,0.0,0.01151219512195122,0.06963746223564955,0.01163575042158516,0.0673,0.011527559055118111,0.056666666666666664,0.818,0.884,0.012018348623853212,0.01643132220795892,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.0
