obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_hilim_m,hard_hs,hard_hm,flux_aper_hilim_s,hard_ms,flux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_u,flux_aper_hilim_u,flux_aper_b,photflux_aper_b,var_inter_prob_b,var_inter_sigma_b,flux_aper_lolim_b,photflux_aper_lolim_b,var_inter_sigma_s,var_inter_prob_m,var_inter_sigma_m,var_inter_prob_s,var_inter_index_b,var_inter_sigma_h,var_inter_prob_h,photflux_aper_h,photflux_aper_lolim_h,flux_aper_h,photflux_aper_m,flux_aper_lolim_h,flux_aper_m,var_max_b,var_mean_b,var_min_b,var_sigma_b,ks_prob_b,kp_prob_b,var_prob_b,photflux_aper_s,var_inter_index_h,var_inter_index_m,flux_aper_lolim_m,photflux_aper_lolim_m,flux_aper_s,photflux_aper_lolim_s,flux_aper_lolim_s,var_inter_index_s
CV_1_obs_11,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4073.5,77.08,27912.78,CV,4.254066841540557,4.789681480173768,12.841336019186011,4.737074530668169,4.914709421769935,-0.0575,0.1537,13.616543703475246,-0.2086,12.989700043360187,13.445874418486987,4.255941834121164,13.431446287950557,12.905878404159438,4.318577844278991,1.0,0.0001696,12.98171569157347,4.394371777992381,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.888065723667318,5.015202742910708,13.08815020350058,5.013093968619279,13.215382707367125,13.544241796895863,0.01225,0.01213,0.012,0.00010959999999999998,0.079,0.064,0.11699999999999999,4.846795099915716,6.0,5.0,13.671416550285798,5.140321423371552,13.7281583934635,5.004979393875242,13.889747082646597,5.0
CV_1_obs_12,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4113.3,77.08,27912.78,CV,4.240785568765756,4.821598658466245,12.813043664534588,4.845271792559845,4.7975116829399065,0.045,-0.0387,13.524474084960719,0.0837,12.97183558057553,13.419417123185633,4.130416292286577,13.381638068890123,12.877456475931245,4.3050439977501815,1.0,0.0001696,12.95272513261582,4.380384994257193,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.9255492810454085,5.073297505817355,13.075875846814174,4.883392256011751,13.223444089296738,13.505011026316831,0.01273,0.012,0.01127,0.0007326,0.534,0.287,0.318,4.970210529168145,6.0,5.0,13.61888491929015,4.997402019280091,13.649364391741045,5.159204101152906,13.838631997765026,5.0
CV_1_obs_13,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4123.4,77.08,27912.78,CV,4.174508970120569,4.752272167090277,12.665747357665769,4.805208242278075,4.743041847439068,0.0737,-0.025,13.337053385667376,0.0974,12.83654044823001,13.277366077466187,4.043303435105349,13.84496777120903,12.725149679983335,4.233959139618611,1.0,0.0001696,12.793984123236655,4.3029451077274254,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.849243560139691,4.974284616098659,12.933674074637961,4.825940192274975,13.05843887976393,13.360115258083695,0.01865,0.014459999999999999,0.01001,0.0038810000000000003,0.98,0.857,0.8270000000000001,4.924088238517222,6.0,5.0,13.462432742847325,4.928117992693875,13.455931955649724,5.100124803978989,13.631899148290648,5.0
CV_1_obs_14,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,37664.2,77.08,27912.78,CV,4.169796401074295,4.745451922891026,12.806041021980812,4.708409174341999,4.902395671125589,-0.0487,0.1786,13.54591772926891,-0.2249,12.969805214643248,13.542118103266008,4.936666641048251,14.068643849532073,12.82361930775673,4.187420844590953,1.0,0.0001696,12.841939206063396,4.205790883653504,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.778064400171995,4.813326132500255,13.002613615602687,4.933674074637962,13.037867530701764,13.573488738635424,0.02178,0.021759999999999998,0.02174,1.609e-05,0.005,0.005,0.047,4.735418270761922,6.0,5.0,13.607303046740334,4.96738123914928,13.573001041243463,4.76421912967244,13.601886308269497,5.0
CV_1_obs_15,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4663.4,77.08,27912.78,CV,4.0982148546964,4.701365216875565,12.721703791908727,4.700274846024363,4.7318902701915215,0.0075,0.03,13.429223631205252,-0.0225,12.898252926053633,13.343135508451082,4.453210648368742,14.003050751504619,12.772884917410876,4.149537567238483,1.0,0.0001696,12.831207979685818,4.207818503850321,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.785951320588058,4.898252926053634,12.98296666070122,4.807153884811158,13.095068172604348,13.418277840050902,0.01902,0.01715,0.0144,0.001861,0.8320000000000001,0.8420000000000001,0.444,4.794524963259109,6.0,5.0,13.515273195701338,4.904133546521457,13.52345819097257,4.915066425063284,13.643974142806877,5.0
CV_1_obs_16,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,5074.1,77.08,27912.78,CV,4.005682847330363,4.618704376996174,12.584525831890764,4.576590272266906,4.656394491895828,-0.0612,0.035,13.387004343967652,-0.0949,12.713319030645069,13.275150912370615,4.895171596346344,14.13430394008393,12.622147580993246,4.0411495483203215,1.0,0.0001696,12.663140179083191,4.082231997552244,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.691222226335279,4.778325002929231,12.785951320588058,4.716698771296451,12.872895201635192,13.335452037753454,0.03125,0.03094,0.03081,0.00018109999999999998,0.326,0.516,0.07400000000000001,4.634137784597445,6.0,5.0,13.405496956179912,4.786747947803604,13.444421927227046,4.700274846024363,13.51060407827287,5.0
CV_1_obs_17,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,11097.8,77.08,27912.78,CV,4.164119268182605,4.656197666838345,12.661145253747677,4.643400564275029,4.854492828590337,-0.015,0.2286,13.413637776692134,-0.2423,12.796695083861517,13.475214550678778,4.703993330686328,13.205651396103917,12.691862621361961,4.194771085796574,1.0,0.0001696,12.724688645458189,4.227751660028146,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.705754283861882,4.7617029321246065,12.846490010699162,4.9044819576768495,12.90239567112559,13.52520118119937,0.02206,0.02178,0.02159,0.0001519,0.264,0.513,0.11,4.693360558975739,6.0,5.0,13.585528050370698,4.964970717797632,13.463694127648967,4.749824051916075,13.520280764560429,5.0
CV_1_obs_18,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,39869.4,77.08,27912.78,CV,4.221848749616356,4.726073219899474,12.706195640080663,4.754734160542538,4.894830572000668,0.0337,0.1936,13.48704892002751,-0.1599,12.852632892206213,13.500725418107782,4.5934598195660445,13.864867348623225,12.723538195826755,4.239200688369282,1.0,0.0001696,12.741362717275923,4.257274868695302,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.755228238504705,4.786482243003695,12.88173527391052,4.924453038607469,12.913284336055117,13.530177984021837,0.01973,0.01969,0.01965,3.811e-05,0.128,0.337,0.062,4.7848914189469065,6.0,5.0,13.56177419239547,4.955852379121277,13.517126416391246,4.817300096663957,13.549596913844633,5.0
CV_1_obs_19,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,37459.6,77.08,27912.78,CV,4.182302445236976,4.676954264518298,12.685500772026849,4.738737131207507,4.842241113953136,0.0737,0.1886,13.490931954982837,-0.1174,12.832682665251824,13.452717692036696,4.717831221695358,13.004189368323956,12.70245833218184,4.199351644636012,1.0,0.0001696,12.720105019988361,4.217097594025355,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.705313375720557,4.735654492949908,12.861066059743075,4.870632404277014,12.891434976267165,13.481354475669688,0.0221,0.02157,0.02106,0.00047430000000000004,0.9520000000000001,0.9359999999999999,0.28,4.769295686387431,6.0,5.0,13.511872503752542,4.901356274182943,13.521433504406156,4.802168306671097,13.554240163511368,5.0
CV_1_obs_20,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,27885.0,77.08,27912.78,CV,4.181906130853364,4.719421629631924,12.691649051413274,4.689944262249108,4.819300798703965,-0.035,0.1137,13.443215217692975,-0.1474,12.856985199745905,13.419417123185633,4.432268037451931,14.013093968619279,12.711303739409745,4.201625623318439,1.0,0.0001696,12.732124580681102,4.222355722303515,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.753994095923971,4.791558643561433,12.891773343625072,4.8517059025652545,12.929223537156565,13.451733454829254,0.021480000000000003,0.02146,0.02143,2.768e-05,0.35700000000000004,0.11599999999999999,0.055999999999999994,4.72399801003795,6.0,5.0,13.48678239993206,4.88672530753565,13.477425367308824,4.760950906859809,13.514420523015321,5.0
CV_1_obs_21,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3907.5,77.08,27912.78,CV,4.222065951162221,4.7495799976911055,13.058140873474626,4.543330370576243,4.90031935889075,-0.2611,0.1974,13.623605557962733,-0.4347,13.199282921717614,13.744486287180466,3.620694482249418,12.871923987331284,13.142788157683107,4.306712842994345,1.0,0.0001696,13.255081457558648,4.419075024324381,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.885389015767827,5.084283662054006,13.33517005885691,5.038721320914957,13.534022631714176,13.878112014896319,0.01317,0.01234,0.01143,0.000798,0.742,0.29,0.28,4.679230771661313,6.0,5.0,14.08570974433405,5.242831807785727,13.7594507517174,4.878112014896319,13.958212681028249,5.0
CV_1_obs_22,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3956.0,77.08,27912.78,CV,4.124533584133615,4.5409092103994135,13.131943638176958,4.882066164960358,4.689519108537325,0.4622,0.1949,14.030211462585061,0.2711,13.225994269741792,13.745451922891027,3.496754228534887,12.728623128105925,13.22753159694672,4.218819279062738,1.0,0.0001696,13.350178536775434,4.339324211661476,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.665948559653108,4.854803593885818,13.350957365913823,4.825358807339551,13.540004743952608,13.881404634776239,0.01584,0.01555,0.01522,0.0002437,0.552,0.259,0.147,5.127610611582179,6.0,5.0,14.080242219498105,5.02429253646282,14.291749111408622,5.747389659432627,15.051391450123564,5.0
CV_1_obs_24,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3974.8,77.08,27912.78,CV,4.130826972678317,4.6724367398127225,12.72056121171298,4.700492701299512,4.723308471154961,0.0512,0.0587,13.532243948755967,-0.0075,12.884056823060945,13.30794663496592,3.6088883862971977,13.538351431936546,12.777543663320753,4.1878891587969,1.0,0.0001696,12.843450848668219,4.253521490069969,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.757955760630449,4.871923987331285,12.969805214643248,4.806041021980813,13.08375666953466,13.390619055749292,0.01622,0.01614,0.01605,6.426e-05,0.306,0.593,0.095,4.813891620186794,6.0,5.0,13.49976352517436,4.915066425063284,13.64569943765464,4.978810700930062,13.810509686300632,5.0
CV_1_obs_25,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4128.5,77.08,27912.78,CV,4.194771085796574,4.796151536253765,12.716472635138306,4.716925025264528,4.786747947803604,-0.0937,-0.0275,13.43027505077384,-0.065,12.859806321421368,13.371100435579393,3.8867253075356496,13.66394072213365,12.776763726897002,4.25500332596144,1.0,0.0001696,12.846490010699162,4.324863495532006,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.894489815230026,5.030957032694187,12.958212681028249,4.871600731282194,13.094743951251548,13.454692883534175,0.01415,0.01411,0.01407,3.203e-05,0.126,0.055999999999999994,0.094,4.825068406471558,6.0,5.0,13.5654310959658,4.983802646487561,13.538651566352017,4.969805214643249,13.683400697906139,5.0
CV_1_obs_26,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3965.3,77.08,27912.78,CV,4.278189384787454,4.866780543267506,12.837137006678073,4.852632892206214,4.827981190575444,-0.0137,-0.0612,13.648977147415875,0.0487,12.975104039892514,13.394371777992381,4.156331277020856,13.407601153884436,12.904830648568245,4.34591976469343,1.0,0.0001696,12.985059650207063,4.426200417784259,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.980468315468745,5.134067331806814,13.088309841246138,4.922268820347608,13.24214865631442,13.488651484509788,0.02625,0.01144,0.005572,0.0059960000000000005,0.625,0.955,0.912,4.981715691573469,6.0,5.0,13.609241471261283,5.042680103144659,13.778064400171994,5.166215625343521,13.962573502059376,5.0
CV_1_obs_27,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3907.5,77.08,27912.78,CV,4.325322532126801,4.987584625237567,12.925183559354824,4.699621935129297,4.870310107800699,-0.3423,-0.1549,13.43109458501712,-0.1924,13.225264117448246,13.388276691992658,3.7380238086021875,12.989276134608227,12.997833938243492,4.397614409894895,1.0,0.0001696,13.084864093377988,4.484391050765519,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,5.112495225764622,5.301551461984671,13.350178536775434,4.968591535748375,13.539252458155802,13.486516043295744,0.01281,0.009851,0.008448,0.001159,0.207,0.373,0.253,4.822463500070138,6.0,5.0,13.613857891069182,5.095771483659922,13.555955204081924,4.99481948749622,13.732124580681102,5.0
CV_1_obs_28,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3907.5,77.08,27912.78,CV,4.2032869367191035,4.809668301829708,12.72330847115496,4.651305809734459,4.766496239658865,-0.1961,-0.07,13.179207618911796,-0.1249,12.996539467890493,13.332640453816913,3.6910089709998357,12.94233389609017,12.786216700664696,4.266080848987609,1.0,0.0001696,12.859806321421368,4.339608901597533,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.915066425063284,5.054137675510383,13.103363569470416,4.852014679316195,13.245193144645576,13.418277840050902,0.013630000000000001,0.0134,0.0132,0.0001864,0.374,0.275,0.133,4.764724123312948,6.0,5.0,13.532243948755967,4.96617430604669,13.292600168866752,4.929592678259881,13.45742352373947,5.0
CV_1_obs_29,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,39875.5,77.08,27912.78,CV,4.211478112777527,4.694004117229195,12.73471037413917,4.747389659432627,4.886390848926972,0.0637,0.2199,13.522155523661242,-0.1587,12.880084589742008,13.527682453683159,4.761201437286083,14.067627717852085,12.752272167090277,4.229221603830853,1.0,0.0001696,12.770830297460899,4.247721014539882,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.723078867934226,4.754240644032723,12.909389292171593,4.916855856856948,12.940815382368628,13.557990840859048,0.02015,0.020130000000000002,0.0201,2.352e-05,0.507,0.414,0.052000000000000005,4.778846678045295,6.0,5.0,13.590574131328557,4.949620243738543,13.553773598221836,4.812761380168522,13.587875593826682,5.0
CV_1_obs_30,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,41475.4,77.08,27912.78,CV,4.216096420727265,4.724688645458189,12.722849386036204,4.7848914189469065,4.838332587562264,0.0725,0.1299,13.553929064298995,-0.0587,12.869023308394382,13.465593100862122,4.6831912479469775,12.924453038607469,12.740167300936516,4.233438447362469,1.0,0.0001696,12.757955760630448,4.251424383069008,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.753747687700678,4.785156151952302,12.89859664944467,4.866141874796665,12.929962133392245,13.493359694433497,0.01998,0.01994,0.0199,3.839e-05,0.6459999999999999,0.485,0.062,4.816730156317195,6.0,5.0,13.523023534240473,4.8958544494459915,13.585862637815524,4.851089006890644,13.620331965966345,5.0
CV_1_obs_31,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,36675.6,77.08,27912.78,CV,4.215382707367125,4.723538195826756,12.728390698621167,4.757707095017069,4.8598063214213685,0.0412,0.1562,13.51941821317083,-0.1149,12.882066164960358,13.476513667656771,4.500587874327724,13.125982296137813,12.746661994673893,4.233735909348004,1.0,0.0001696,12.76573587562121,4.252821328639835,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.7544873321858505,4.787812395596042,12.912928794093464,4.889747082646597,12.946537395074545,13.506681391767899,0.01991,0.0199,0.01989,7.909e-06,0.155,0.385,0.046,4.790484985457369,6.0,5.0,13.539102157243452,4.922268820347608,13.552221990705378,4.82564940252062,13.587707490676953,5.0
CV_1_obs_32,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,39784.9,77.08,27912.78,CV,4.179535809422316,4.6955094722265125,12.705313375720557,4.72584215073632,4.814174640387038,0.0362,0.1349,13.466609291982449,-0.0987,12.870632404277014,13.440093374963887,4.587707490676953,13.565750547603525,12.722161666997952,4.196406335228655,1.0,0.0001696,12.73969005420508,4.213958789757446,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.72445831159869,4.755228238504705,12.899629454882437,4.841637507904751,12.930331903088405,13.467627866432123,0.02169,0.02168,0.02167,1.07e-05,0.521,0.26899999999999996,0.044000000000000004,4.756218083906205,6.0,5.0,13.497026940934369,4.871277715661574,13.49689056332863,4.788612447063141,13.529442514782726,5.0
CV_1_obs_33,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3906.9,77.08,27912.78,CV,4.292174431667768,4.838332587562264,12.816730156317195,4.846185135655471,4.840132152907433,0.0262,-0.0025,13.614215041156664,0.0287,12.945004138470859,13.432503108895778,3.886056647693163,13.076548730360349,12.886725307535649,4.362110183419209,1.0,0.0001696,12.969805214643248,4.445389714773836,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.943857737940948,5.094635931233108,13.051000545973046,4.93704216591549,13.201625623318439,13.529442514782726,0.01121,0.01084,0.010459999999999999,0.0003157,0.4920000000000001,0.168,0.193,4.988429556402722,6.0,5.0,13.654430243943608,5.061880730805688,13.759201228882668,5.201556539649813,13.97798426018228,5.0
CV_1_obs_34,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3763.1,77.08,27912.78,CV,4.253443638589631,4.6916490514132745,12.718285029972703,4.788612447063141,4.924818145381308,0.1337,0.2848,13.561299467099264,-0.1649,12.811352704000283,13.496481687275926,3.4468454518303746,12.984221243610959,12.7856861025756,4.321117585329264,1.0,0.0001696,12.865822892423234,4.401318901092837,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.785951320588058,4.906578314837765,12.905528871358355,5.031750605892083,13.02622580602942,13.603277721496227,0.022330000000000003,0.01181,0.009535,0.002489,0.423,0.371,0.47,4.92009553233328,6.0,5.0,13.74521031260279,5.173601217812382,13.694863681056361,5.122455892284056,13.90239567112559,5.0
CV_1_obs_35,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3907.5,77.08,27912.78,CV,4.190642329788894,4.573651426212493,12.672436739812722,4.806875401645538,4.924088238517222,0.3048,0.4097,13.587371479455625,-0.1324,12.756713853916553,13.501965276312973,3.8972233851165585,13.090550953018733,12.73400362950492,4.252277537964492,1.0,0.0001696,12.806041021980812,4.324221658325915,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.654430243943608,4.753994095923971,12.837734385701978,5.023741750742955,12.937418015771836,13.601712694642599,0.01406,0.013880000000000002,0.01376,0.0001391,0.32,0.42,0.11699999999999999,4.938170692705301,6.0,5.0,13.740884155814934,5.162916849176814,13.720789487398605,5.140501441812224,13.928486194904911,5.0
CV_1_obs_36,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3910.5,77.08,27912.78,CV,4.072578304949581,4.678194516142461,12.651889931519761,4.549596913844634,4.6495581434649385,-0.1474,-0.0487,13.260111344915456,-0.0987,12.881404634776239,13.219682687859848,3.9288547095489172,13.116395339077707,12.705533773838408,4.126679398184601,1.0,0.0001696,12.767003889607846,4.188424994129407,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.769551078621726,4.885055584287415,12.972650392225244,4.72445831159869,13.088203409562748,13.29456395341475,0.01948,0.018680000000000002,0.01778,0.0006567,0.654,0.4970000000000001,0.185,4.647817481888637,6.0,5.0,13.391473966422806,4.82131076022441,13.358426746821824,4.774949303861951,13.494985759915894,5.0
CV_1_obs_37,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4032.6,77.08,27912.78,CV,4.162790472198793,4.940058111938045,12.743282254022512,4.548060130634897,4.7599502278873524,-0.456,-0.2336,13.282662417276136,-0.2436,12.97469413473523,13.326058001365912,3.880414225038216,13.488250288655017,12.801617869991706,4.221270076003888,1.0,0.0001696,12.869023308394382,4.28878347567891,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,5.055073390013784,5.223444089296739,13.090016305060155,4.843753809602656,13.25845448322379,13.409715596281838,0.01535,0.01517,0.015009999999999999,0.00015800000000000002,0.40700000000000003,0.225,0.115,4.634699251362012,6.0,5.0,13.513427849481644,4.947306058075032,13.374996398985136,4.750312572194699,13.49241396023699,5.0
CV_1_obs_38,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3942.6,77.08,27912.78,CV,4.242831807785727,4.794524963259109,12.817870785947001,4.757955760630449,4.82564940252062,-0.0325,0.0375,13.564314862058371,-0.0712,12.966174306046689,13.423428315934709,3.996970529446382,13.184422251675732,12.883392256011751,4.307946634965919,1.0,0.0001696,12.960585880823864,4.384681343388521,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.8941493256148565,5.033482823553208,13.066006836168757,4.919734372660155,13.20523320205918,13.517698232776556,0.0123,0.01227,0.01223,3.108e-05,0.004,0.022000000000000002,0.10300000000000001,4.8830603534492445,6.0,5.0,13.638272163982407,5.040481623027002,13.69122222633528,5.0589857562944305,13.871600731282193,5.0
CV_1_obs_39,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3974.8,77.08,27912.78,CV,4.1222831991350235,4.487182241435127,12.527828853307637,4.8804142250382165,4.8297382846050425,0.4797,0.4035,13.758702612890007,0.0824,12.573163546196492,13.429223631205252,3.915423722065669,13.166534139829308,12.584359020103845,4.178945244953112,1.0,0.0001696,12.649558143464938,4.2441251443275085,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.559090917934782,4.6451235774837665,12.64493179365115,4.924088238517222,12.730954290342376,13.52360317327467,0.01736,0.016640000000000002,0.01593,0.0007168999999999999,0.484,0.5379999999999999,0.27,5.0227795533646145,6.0,5.0,13.644165504115064,5.044552789422305,13.903785414653594,5.235898623523771,14.122455892284055,5.0
CV_1_obs_40,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3971.8,77.08,27912.78,CV,4.195519810894007,4.715794932298206,12.751536282448969,4.689731633367552,4.833569886156718,-0.0262,0.1412,13.320390428220245,-0.1686,12.944239535312265,13.407268233606038,4.051000545973047,13.195724232870907,12.813326132500254,4.257353410061263,1.0,0.0001696,12.885055584287416,4.3293831135996745,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.809948582240794,4.930701987884471,13.038578905933552,4.927750102386486,13.159204101152906,13.501551596826001,0.01407,0.013909999999999999,0.01381,0.0001214,0.071,0.17,0.113,4.799696817018415,6.0,5.0,13.622147580993245,5.048371106163362,13.43027505077384,4.957818405484233,13.57790283686829,5.0
CV_1_obs_41,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3971.3,77.08,27912.78,CV,4.134836780493914,4.570570735618213,12.565750547603525,4.648203693102976,4.893809102736585,0.1037,0.386,13.326518302926653,-0.2986,12.66094626429086,13.501276029252095,3.6987529113637887,13.766496239658865,12.62324060459512,4.192329698769516,1.0,0.0001696,12.68930668765664,4.258612007520731,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.651500429716163,4.751046384504292,12.741841806659206,4.99225222199926,12.841336019186011,13.599462010608054,0.01706,0.0162,0.015380000000000001,0.0006471000000000001,0.818,0.506,0.243,4.749336080536756,6.0,5.0,13.726767165956954,5.11941504393502,13.427593132441944,4.891096872332687,13.569441230477242,5.0
CV_1_obs_42,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3971.3,77.08,27912.78,CV,4.230844309285601,4.841637507904751,12.804377056413063,4.694004117229195,4.826522356547006,-0.1811,-0.04,13.488383979430862,-0.1412,12.96818772866963,13.414990720097538,3.958607314841775,13.20978522975602,12.868381335650874,4.294735137682596,1.0,0.0001696,12.943476275920899,4.369673845196053,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.9484616094846725,5.090390489509831,13.074894273190337,4.915423722065669,13.216811308924742,13.503901007867428,0.01286,0.01269,0.01252,0.00014280000000000006,0.124,0.051,0.126,4.804100347590766,6.0,5.0,13.624519285381428,5.036117771071223,13.600153287287078,4.962175249411658,13.761452112318672,5.0
CV_1_obs_43,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,3971.3,77.08,27912.78,CV,4.216954427885307,4.90031935889075,12.82564940252062,4.786482243003695,4.714892970433188,-0.1387,-0.2411,13.410273743745764,0.1099,13.069101885589895,13.320390428220245,4.06971335275448,13.260190400978642,12.888737486340935,4.279757981712943,1.0,0.0001696,12.962175249411658,4.353204311221531,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,5.017321806616516,5.17789733135308,13.186085579951396,4.7966950838615166,13.346690987061521,13.402195157595708,0.0135,0.01318,0.01294,0.0002025,0.506,0.6679999999999999,0.122,4.911509529817604,6.0,5.0,13.503070351926786,4.897566294318664,13.533280628318401,5.087459117209362,13.705313375720557,5.0
CV_1_obs_44,CV_1,104,[HPH2013]_142__________, 2CXO J004242.9+411543,10.67917,41.26198,4106.4,77.08,27912.78,CV,4.198390511972681,4.719421629631924,12.768275616671483,4.727230413448241,4.84043280676638,0.0212,0.1449,13.503347060749082,-0.1262,12.921543181946708,13.403952992454562,3.771086594005312,12.289797985344615,12.828858848971619,4.259006068415114,1.0,0.0001696,12.899284913426918,4.329568590639394,7.661e-05,1.0,3.311e-05,1.0,6.0,2.517e-05,1.0,4.813608784304507,4.9344202852715515,13.015652742414137,4.934793871945688,13.1362014613195,13.498256270372005,0.014509999999999999,0.01395,0.013309999999999999,0.0003322,0.723,0.313,0.10400000000000001,4.837137006678074,6.0,5.0,13.61888491929015,5.055270639696705,13.613322716039162,4.995248844408999,13.771343041891065,5.0
