obs_id,class,src_n,src_id,significance,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,photflux_aper_lolim_b,flux_aper_b,flux_aper_hilim_u,photflux_aper_b,flux_aper_lolim,photflux_aper_lolim,flux_aper,photflux_aper,var_inter_prob,var_inter_index,var_inter_sigma,photflux_aper_hilim_u,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_hilim_s,hard_ms_lolim,hard_ms_hilim,hard_ms,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_hs,hard_hs_hilim,hard_hs_lolim,photflux_aper_hilim_m,photflux_aper_hilim_s,flux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim,photflux_aper_hilim_b,photflux_aper_hilim
NS_OBS_87,NS,EXO 1745-248        ,NS0020,23.47,-6.156455788054365,-6.000391041028582,-14.050609993355089,-5.466355021201237,-13.974694134735232,0.0,-5.394264106123253,-14.371447601619199,-5.838706882579747,-14.263464067751134,-5.742273439441368,0.77225,4.5,1.7364000000000002e-05,0.0,-14.387746093903562,-14.065602559219013,-14.845880474484153,0.1156,0.4354,0.2773,-0.3242,-0.1636,-0.0019,0.1212,0.3167,-0.0793,-5.771856392402258,-5.988429556402723,-13.913996294381619,-5.892111974817201,-14.181955650377779,-5.335828294638068,-5.666804709543915
PULSAR_OBS_125,PULSAR,PSR J1016-585,PL0028,11.16,-5.004540313378937,-4.9457700901366035,-13.036542739883295,-4.638461028730721,-12.995678626217355,0.0,-4.5977386175453185,-13.344928828392172,-5.101614929555704,-13.29332701459102,-5.048779085979089,0.0,0.0,0.0,-6.2131776205008125,-13.802995271976956,-13.02296266477532,-14.293538262368646,0.2167,0.4541,0.3373,0.2692,0.3548,0.4354,0.6184,0.6952,0.5365,-5.207188228751853,-5.478208350360878,-12.958212681028247,-4.896880746454286,-13.24838029325118,-4.560509409610316,-4.997116325052856
NS_OBS_399,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-5.801342913045577,-5.699404516110038,-13.919012953089114,-5.569441230477242,-13.836242476018045,-15.168514160751345,-5.487182241435128,-14.325991390117554,-6.027704571388861,-14.228312591445787,-5.923243080555209,0.69025,4.0,1.131475e-06,-5.917214629683549,-14.700928739972591,-13.794524963259109,-15.446116973356125,0.3054,0.8076,0.5784,0.4366,0.5696,0.6914,0.8695,0.9513,0.7614,-6.123493495734119,-6.594312213327223,-13.766749990458901,-5.616723349592349,-14.140412623389087,-5.418050341626681,-5.771959135360367
NS_OBS_265,NS,XMMU J004245.2+41172,NS0046,4.71,-6.188357978546848,-5.73849922680172,-14.551448260798422,-6.4607984007058725,-14.04325545471731,0.0,-5.779630367548607,-14.697308391549086,-6.479647495916683,-14.205419016365962,-5.934669307343687,0.0,0.0,0.0,0.0,-14.882066164960358,-13.80271944187438,0.0,0.0,0.0,0.0,0.5678,0.9994,1.0,0.0,0.0,0.0,-6.290984583027883,0.0,-13.81559251458768,-5.522155523661243,-13.967220120808756,-5.536554968229573,-5.6693360044208445
PULSAR_OBS_3,PULSAR,PSR J0100-7211,PL0003,65.51,-4.600499338685388,-4.529442514782727,-12.361910278015495,-3.5522219907053785,-12.336299074610352,-13.069305612335466,-3.5295895090240688,-12.750522804981319,-4.0078796672016574,-12.703532261199884,-3.963123691137952,0.8332,5.4,2.7561000000000006e-05,-4.107237765384183,-12.760200181552902,-12.773142429711275,-12.757707095017071,-0.2405,-0.1405,-0.1911,-0.4478,-0.3773,-0.3079,-0.5309,-0.4716,-0.589,-4.1526124489726035,-3.9846402445907856,-12.312114475151295,-4.4718549217468935,-12.661682981145905,-3.5082182244158338,-3.923629026263266
BH_OBS_89,BH,CXOU J100516.2-07423,BH0020,16.78,-6.924453038607469,-6.739928612014924,-14.66796572297248,-5.946153573147748,-14.60067246784132,0.0,-5.882397308309916,-14.997596329657776,-6.4045214148566725,-14.896803689995426,-6.257966520687579,0.465,2.4,2.9786e-07,-6.114525697170843,-15.095230374093404,-14.950007143079855,-14.882728704344235,-0.4653,-0.2092,-0.341,-0.4129,-0.2199,-0.0294,-0.5259,-0.3804,-0.664,-6.455188088242223,-6.16285365609094,-14.542420853004238,-6.610833915635467,-14.816509505347712,-5.826813731587727,-6.149831813009999
CV_OBS_777,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.1083510561294405,-4.093880542454438,-12.116452120731955,-3.6018863082694974,-12.107905397309521,-12.50251746263263,-3.59328954139021,-12.461124777474403,-3.980318870808144,-12.436518914605589,-3.960482772913547,0.9572,5.8,2.16814e-05,-4.01197643807134,-12.818156412055226,-12.266000713461613,-12.906578314837766,-0.0806,-0.0331,-0.0562,0.1243,0.1462,0.168,0.0912,0.1143,0.0668,-4.20844969497267,-4.15720360482442,-12.099469017547245,-4.079876673709276,-12.4139305569695,-3.5848596478041275,-3.9415056478704313
CV_OBS_363,CV,CXOGLB J002401.4-72044,CV0067,5.63,0.0,0.0,-15.266642212074414,-6.404944910240697,-15.072783669408734,-14.659754238432068,-6.228927216778805,-15.48364975300609,-6.738166379424249,-15.233988912325962,-6.498831150478639,0.29500000000000004,1.75,2.4049500000000004e-07,-6.032171320669844,-15.975514332300833,-15.196747788569544,-15.068491278133385,-1.0,-0.7352,-0.9994,-0.1555,0.9994,1.0,-0.9994,-0.629,-1.0,-7.231213953091986,-6.2813322646837895,-14.939302159646386,-7.04503426894158,-15.005718049930847,-6.103970087603773,-6.32097751292621
NS_OBS_297,NS,XMMU J004245.2+41172,NS0046,4.71,0.0,0.0,0.0,-6.790484985457369,-14.744727494896695,-13.191114132640188,-5.790484985457369,0.0,-7.2355249725655915,-15.1266793981846,-6.297431614170075,0.0,0.0,0.0,-3.940058111938045,-14.412289034981091,-14.082389474250133,-14.629857152948894,-0.5928,0.6065,-0.1699,-1.0,-0.9994,-0.0031,-0.9994,0.1031,-1.0,-5.776504059037605,-5.763966852882364,-14.456056057517095,-6.009927665307847,-13.783116586805413,-5.51173138450454,-4.611719715538246
NS_OBS_128,NS,H 1658-298          ,NS0024,31.12,-7.340464092845782,-6.6777807052660805,-13.928854709548915,-5.02406295751689,-13.875821944525326,-15.094096233783384,-4.973466735476703,-14.350106954603618,-5.500632983886991,-14.27782858406894,-5.418824322981798,1.0,7.8,4.57944e-05,-5.693146251306993,-14.2242439621559,-15.216668237112575,-14.05863766428824,-0.4878,-0.2867,-0.3898,-0.9275,-0.8170000000000001,-0.6765,-0.9157,-0.8476,-0.97,-5.593800576336689,-5.2564902352715706,-13.828566099056992,-6.4266641599339325,-14.208219554619761,-4.928117992693875,-5.3508716263087335
PULSAR_OBS_237,PULSAR,PSR J1745-2900,PL0081,107.91,-4.757210190521325,-4.725380380908762,-12.82885884897162,-4.612254340391137,-12.798876102792619,-14.636576067082824,-4.5805399272139296,-13.126211199808074,-4.978819283501056,-13.094429957522008,-4.945410882086097,0.75,5.5,8.803350000000001e-05,-5.3853136577179885,0.0,-12.76145211231867,-14.98171569157347,0.0,0.0,0.0,0.0,0.0,0.0,0.9719,0.9888,0.9538,0.0,-6.350859935855781,-12.770574152079305,-4.697452627512513,-13.06279314610287,-4.5528419686577815,-4.880795265440349
CV_OBS_531,CV,CXOGLB J002406.3-72044,CV0082,53.28,-5.353498249968387,-5.192938760082762,-13.067627717852087,-4.395665926897089,-13.01251249386691,-13.047498152136974,-4.340559218129681,-13.344504283989336,-4.545783416421997,-13.260111344915455,-4.472352057596148,1.0,8.0,2.04492e-05,-3.98296666070122,-13.756961951313706,-13.178945244953113,-13.38605252321965,-0.6852,-0.4878,-0.5909,-0.1031,0.0974,0.2879,-0.5297,-0.4079,-0.6452,-5.156455788054365,-4.615109203469446,-12.963770455913705,-5.075979299525931,-13.189525527723555,-4.291749111408622,-4.4095817475602415
NS_OBS_237,NS,XMMU J004245.2+41172,NS0044,49.26,-4.9846402445907865,-4.781989957015637,-13.40033522121158,-4.461551948289783,-13.266241164412794,-12.666955970176511,-4.327532686931918,-13.833623177092656,-4.9269638626163275,-13.654355777447718,-4.745099216990568,1.0,8.0,7.3510000000000004e-06,-3.4986668213544334,-14.05953332233647,-13.261774551857496,-13.817015032996418,-0.8563,-0.4628,-0.6908,0.3367,0.5846,0.7864,-0.1686,0.1006,-0.4091,-5.135014539340205,-4.5139948136377575,-13.169347186202573,-4.650916831220409,-13.14062269627963,-4.230548820597963,-4.059186782160463
NS_OBS_115,NS,GRS 1741.9-2853     ,NS0021,376.06,-5.8827287043442364,-5.331707289551779,-13.27034933166408,-5.646660904688695,-13.0,-13.241466577762713,-5.115148017254002,-13.699100312227749,-6.1467886654966835,-13.392467775739545,-5.544850478820171,1.0,8.0,0.008676739999999999,-3.6101254416090143,-14.480303232840145,-12.857297754262385,-13.716020715761518,-1.0,-0.3317,-0.9994,0.5865,0.9994,1.0,0.4247,0.7939,-0.0518,-5.915781313260761,-5.400007822415903,-12.841939206063394,-5.096475935528739,-13.139435620279555,-4.890759031411797,-4.265259360064427
NS_OBS_338,NS,J1748-2446          ,NS0057,18.31,0.0,0.0,-14.53895190832934,-6.090872058010738,-14.108908773532276,-14.557833914215278,-5.710634048479968,-15.223644646265619,-6.759246132414048,-14.5396916347543,-6.2695730547339545,0.8356,5.8,1.176452e-05,-5.292429823902063,-14.736127323134776,-13.985059650207065,-15.003444550366636,-0.5153,0.4866,0.0062,-0.3167,0.4722,0.8289,0.4997,0.8426,-0.3304,-6.156206801674088,-6.159204101152906,-13.904830648568243,-5.997833938243492,-14.245711307415256,-5.518844129171965,-5.676789164922353
NS_OBS_426,NS,1WGA J1911.2+0035   ,NS0078,44.36,-4.721246399047171,-4.6445484798734835,-12.352421445787543,-3.5630426693305504,-12.331520897067414,-14.088363066870556,-3.541060138109674,-12.759146851932588,-4.036296207325211,-12.72580334317612,-4.003873760062893,1.0,8.0,0.000294904,-4.755228238504705,-12.712870379280892,-12.804931003531411,-12.788078915691493,-0.1655,-0.0718,-0.1199,-0.5965,-0.5359,-0.4741,-0.6171,-0.5628,-0.669,-4.089802630033999,-3.9867413347164833,-12.311580177997286,-4.579549140893931,-12.694881319922487,-3.521289244487241,-3.9751696606355713
NS_OBS_275,NS,XMMU J004245.2+41172,NS0046,4.71,-6.97183558057553,-5.97183558057553,-14.61546738450575,-6.311847244408432,-13.995678626217355,-13.236048173966674,-5.630598586303376,-15.14602208075063,-6.893605096869575,-14.348082647992305,-6.0749768465306175,0.0,0.0,0.0,-4.067779986122881,-14.442132038431977,-13.715118285344547,-14.691862621361961,-0.5353,0.6727,-0.1024,-0.3067,0.2149,0.6565,0.4397,1.0,-0.1181,-5.82102305270683,-5.825940192274975,-13.750068243365805,-5.704652851666382,-13.695655985155526,-5.377371573870675,-4.722523729946729
PULSAR_OBS_410,PULSAR,PSR J2017+3625,PL0119,3.03,-6.118615343229427,-5.805763251276171,-13.881074247174224,-5.5045944368538064,-13.700928739972591,0.0,-5.324313291300598,-14.24685758666991,-6.03658053502131,-13.99433696780741,-5.773060009161254,0.0,0.0,0.0,-4.299729062643563,-14.444421927227044,-13.60712725459792,-14.526513029935431,-0.5415,0.2292,-0.2024,-0.0818,0.2561,0.5515,0.0787,0.4716,-0.2879,-5.815308569182402,-5.6946486305533774,-13.580044251510243,-5.633577042774028,-13.841795873305056,-5.203495048446704,-4.904593508305318
CV_OBS_714,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.280502983389418,-4.219034970391683,-12.2580609222708,-3.655411257421286,-12.223008415143594,-12.692290076595194,-3.62015082123717,-12.655592005532208,-4.106238237942057,-12.5784289754736,-4.003138231509326,0.9572,5.8,2.16814e-05,-3.838931614528825,-12.896196279044045,-12.357238796734679,-12.919012953089114,-0.2317,-0.0468,-0.1412,0.0194,0.1074,0.1943,-0.0337,0.0631,-0.128,-4.257510535418225,-4.129128104932257,-12.190507623062658,-4.1651979459512996,-12.51291821380974,-3.5875394525700384,-3.9198715779581614
CV_OBS_338,CV,2XMM J175013.1-064227 ,CV0059,83.51,-4.79805693659835,-4.775466937393914,-12.42689621683601,-3.7512912643990814,-12.419987887470574,-13.658169943079491,-3.744727494896694,-12.816730156317195,-4.156206801674087,-12.805219335509967,-4.144456616585023,1.0,8.0,6.1918e-05,-4.340368988392998,-13.208379517307186,-12.770318157682324,-12.788078915691493,-0.5853,-0.5628,-0.5746,-0.2317,-0.2049,-0.1793,-0.6971,-0.6852,-0.7102,-4.582030357785262,-4.019769308608968,-12.413637776692136,-4.7554754884299175,-12.794654865146535,-3.7382614526474622,-4.133523621473502
BH_OBS_19,BH,IGR J17464-3213     ,BH0008,6.9,-6.227458267359056,-6.062682752237506,-14.397940008672034,-5.9974020192800905,-14.258769588974529,-14.093072652691045,-5.860750782428392,-14.7715483092856,-6.450378860147692,-14.50405069480937,-6.235644505899287,0.9803333333333332,7.0,1.5616666666666666e-06,-6.141041945281994,-14.993533957750769,-14.17698247655395,-15.987162775294829,0.6465,1.0,0.9994,0.3217,0.5309,0.7064,0.9994,1.0,0.8713,-6.395557933739277,-7.227971834675144,-14.159078799801225,-5.949233688766958,-14.341511618690983,-5.762456261857126,-6.093012390508701
PULSAR_OBS_397,PULSAR,PSR J1930+1852,PL0112,133.82,-3.894149325614857,-3.8823973083099164,-11.971835580575528,-3.7281583934635014,-11.96177736163128,-14.855425792390385,-3.7180580665591747,-12.367237695235252,-4.16616977849273,-12.355913794838779,-4.1541172168125176,0.2974,1.6,1.9201400000000003e-06,-6.382685066701707,-13.156580334795082,-11.971835580575528,-14.236497134532405,0.7402,0.8001,0.7708,0.6665,0.6808,0.6952,0.9519,0.9588,0.9463,-4.582362260347772,-5.435333935747911,-11.951946826884393,-3.8709549401120418,-12.344683656195695,-3.7081873125328815,-4.141890931800255
CV_OBS_387,CV,CXOGLB J002402.1-72054,CV0069,46.73,-5.0839673898114315,-5.0500248221703465,-13.051929518481057,-4.441171475182988,-13.035033625168904,-14.351835221426,-4.42423501946328,-13.446320824187882,-4.885542480253683,-13.420678372606915,-4.85864430779611,0.9992,7.6,7.288200000000001e-06,-5.268411234813262,-13.6763354643919,-13.208870999272714,-13.755970410969978,-0.1693,-0.0843,-0.1262,0.0119,0.06,0.1081,-0.0675,-0.0206,-0.1143,-5.0739664033211564,-4.964570261815451,-13.018770512580002,-5.018543833477874,-13.396535169163707,-4.408045444953265,-4.8336527859939915
PULSAR_OBS_229,PULSAR,PSR J1745-2900,PL0081,107.91,-4.735654492949909,-4.701802132890185,-12.796151536253765,-4.592609095529268,-12.764471553092449,-14.785421046429503,-4.558461961297839,-13.190762253926506,-5.05508818063283,-13.15701253982335,-5.018880267770099,0.75,5.5,8.803350000000001e-05,-5.534319788401722,-14.928854709548915,-12.726535727378652,-15.363111093016201,-0.1193,0.7077,0.3136,0.9625,0.9756,0.9875,0.9894,0.9975,0.9775,-6.422163658707256,-6.657577319177793,-12.734710374139171,-4.67264106561367,-13.124764590487858,-4.528855034839367,-4.963688159513512
PULSAR_OBS_278,PULSAR,PSR J1745-2900,PL0081,107.91,-4.869023308394382,-4.8300318260031085,-12.955852379121275,-4.787013815263332,-12.918292729902651,0.0,-4.749824051916075,-13.26218142231028,-5.221717033599432,-13.222921151331954,-5.181908771752132,0.75,5.5,8.803350000000001e-05,-5.5522219907053785,-14.920456992597096,-12.8921119748172,-15.47237009912866,0.3279,1.0,0.9994,0.9375,0.9594,0.9763,0.9994,1.0,0.9788,-6.336770365467133,-6.787812395596043,-12.883724412419456,-4.7939841232366565,-13.186355639748705,-4.7157949322982065,-5.110838415088678
CV_OBS_442,CV,CXOGLB J002403.7-72042,CV0074,16.15,0.0,0.0,-15.697885623043803,-6.272214825817094,-14.852632892206213,0.0,-5.7950664776458565,-15.80799040734633,-6.853747897907004,-15.048662481204085,-6.3188492500675775,0.9840000000000001,6.2,4.1072e-06,-5.709075440617247,-14.893809102736585,0.0,-14.640164517660113,-1.0,-0.0643,-0.7433,-1.0,-0.9994,0.163,-0.9994,-0.2455,-1.0,-6.109634878551876,-5.845576026885352,-14.58385896883167,-6.277612905822878,-14.686554629573585,-5.573326111978627,-5.832292861521119
PULSAR_OBS_117,PULSAR,PSR J0633+1746,PL0020,29.9,0.0,0.0,-15.14898639317633,0.0,-14.512154879888566,0.0,-6.440332721611942,-15.424581208785641,0.0,-14.655214877367339,-6.766411688995325,0.099,0.0,4.35455e-07,0.0,-15.177766519761155,-14.173730780606274,0.0,0.0,0.0,0.0,-0.4553,0.2661,0.6977,0.0,0.0,0.0,-6.490394295388444,0.0,-14.264321274094096,-6.402195157595707,-14.36963654501527,-6.127435856909348,-6.311253986366719
NS_OBS_71,NS,2E 1613.5-5053      ,NS0009,107.71,-3.5636782998602667,-3.5567370125413054,-11.723078867934227,-3.2198267563574063,-11.717604495257476,-13.141643294702227,-3.2143143317190987,-12.119162407897827,-3.6695537572491337,-12.108811679221096,-3.65255679008777,1.0,8.0,0.001277774,-3.9172146296835497,-12.553307533628473,-11.777023550106607,-13.715569266155482,0.7739,0.8114,0.7933,0.3966,0.4072,0.4179,0.9069,0.9163,0.8988,-3.9226320947158433,-4.827105302247824,-11.712198270069775,-3.5500590112266623,-12.098855661112587,-3.2088709992727136,-3.636241399970519
PULSAR_OBS_227,PULSAR,PSR J1745-2900,PL0081,107.91,-4.691435586438762,-4.675717544702306,-12.752517739322945,-4.547446936771075,-12.737311655698305,-14.144541419613965,-4.531800413927387,-13.14574184863924,-5.006585109978904,-13.126428893575303,-4.982130530524836,0.75,5.5,8.803350000000001e-05,-5.662141570958906,-14.909036923404267,-12.716925025264528,-15.603277721496227,0.4478,0.8438,0.6583,0.9638,0.9706,0.9775,0.9944,0.9975,0.99,-6.413750361133957,-6.976747540366287,-12.722390785695907,-4.660747365967301,-13.107848274638345,-4.516698047641833,-4.959095578280847
CV_OBS_785,CV,XSS J12270-4859       ,CV0112,27.61,-4.479254528480516,-4.453457336521869,-12.46813805090419,-4.047788941891331,-12.451364940185249,-14.598254917762935,-4.031750605892083,-12.8686829446506,-4.446918366929503,-12.846972149913952,-4.407334797248118,0.0,0.0,0.0,-4.458171233218686,-13.274496731140685,-12.549750891680636,-13.374070507283705,-0.0931,0.0031,-0.0462,0.243,0.2811,0.3179,0.2386,0.2829,0.1955,-4.678194516142461,-4.632271453913024,-12.436400271118467,-4.430392032453176,-12.82621254800898,-4.016328617139804,-4.3715088950328775
BH_OBS_122,BH,J1047+1234          ,BH0024,56.53,-4.8492435601396915,-4.8241983671517215,-12.822752163744376,-4.219898808532088,-12.809108283077832,-13.587539452570038,-4.206139798657331,-13.195669710934748,-4.6127881996862685,-13.173627127279156,-4.588952997543907,0.8138,6.4,9.0646e-06,-4.649364391741045,-13.496073195806492,-13.000564950123673,-13.471468939364588,-0.2505,-0.1855,-0.2186,0.0581,0.0949,0.1318,-0.1262,-0.0918,-0.1618,-4.8867253075356505,-4.69637202361611,-12.796423225022027,-4.800793520838342,-13.153415497101953,-4.1936164981758335,-4.567447575422949
BH_OBS_50,BH,CXOU J100510.0-07452,BH0016,7.77,-7.060031709448664,-6.634137784597446,-14.154777893570984,-5.279923427231858,-14.093503340200643,-14.558147824226706,-5.220115036807356,-14.538231436223436,-5.712956035890614,-14.43490813361814,-5.619239000051408,0.7894,6.0,2.2222799999999998e-06,-5.56431486205837,-14.373556974668706,-14.746661994673893,-14.373967752170982,-0.3192,-0.0718,-0.1986,-0.8626,-0.7283,-0.569,-0.8107,-0.6939,-0.9088,-5.752763450493236,-5.581864501574769,-14.039814723395391,-6.423198104171088,-14.353792387793314,-5.1674910872937625,-5.543925619116672
BH_OBS_62,BH,CXOU J100514.2-07423,BH0018,16.29,-7.599807511407424,-7.013541787262692,-14.883392256011753,-6.0411018052892285,-14.76904044425143,-15.525346746637938,-5.938924676370207,-15.319555699923846,-6.485816304131122,-15.15747812726207,-6.253485676655716,0.8074,4.8,4.13912e-07,-5.874518734299405,-15.118843678924437,-15.341893164493609,-14.908333042404315,-0.5628,-0.2017,-0.391,-0.6752,-0.386,-0.0806,-0.6896,-0.4853,-0.8576,-6.474566446571179,-6.152180652704762,-14.682772650823582,-6.772884917410876,-15.015472686656208,-5.8566728700079524,-6.104091492941379
CV_OBS_311,CV,[HPH2013] 81          ,CV0039,7.81,0.0,0.0,0.0,0.0,0.0,-11.841939206063394,0.0,-13.025488307262671,-5.333107788933464,-12.713139514477627,-4.878899970023693,1.0,6.0,0.000222315,-3.9629721202442254,-14.321481620959888,-13.124302238019792,-14.333669255698032,-1.0,0.2267,-0.9994,0.0606,0.9994,1.0,0.9994,1.0,-0.0843,-5.806875401645538,-5.675100502947687,-13.259558355050235,-5.420559402860203,-12.500717714504587,-5.323855319643794,-4.615775656640354
NS_OBS_364,NS,SAXWFC J1734.2-2605.,NS0066,2.56,0.0,0.0,0.0,-6.947306058075032,-15.695724949522871,-15.95663772197887,-6.535212480354062,-16.216096420727265,-7.4126258279269335,-15.676747899828312,-7.016644385668212,0.3305,2.0,2.91125e-07,-6.126853848671744,-15.17750501472125,0.0,0.0,0.5128,1.0,0.9994,-1.0,-0.9994,-0.4341,0.9994,1.0,-1.0,-6.532984181561566,-7.210207832269324,-15.405055263304913,-7.113791375832503,-15.409492537991413,-6.327717375211081,-6.481859977506198
CV_OBS_779,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.206279443186476,-4.19037295810595,-12.192397330083507,-3.6671577330056486,-12.183294816333484,-12.851705902565255,-3.6581699430794896,-12.564949168848159,-4.0438411779159225,-12.543755464838432,-4.022889410946154,0.9572,5.8,2.16814e-05,-4.062131203436141,-12.890084136976204,-12.352519226826324,-12.940815382368626,-0.1418,-0.0931,-0.1174,0.0968,0.1199,0.1443,0.0025,0.0281,-0.0219,-4.280420142286276,-4.176982476553951,-12.1743791749965,-4.1750935286978885,-12.523603173274669,-3.6491707264170317,-4.002832128554166
PULSAR_OBS_49,PULSAR,PSR J0418+5732,PL0011,73.32,-6.081550257598843,-5.917214629683549,-13.730954290342375,-4.9582126810282485,-13.683819901106546,-14.861697301833718,-4.907981529247203,-14.155361314139466,-5.427546636592438,-14.085318426085054,-5.327772797013724,0.8934000000000001,6.4,1.3555479999999998e-05,-5.385419133002514,-13.993533957750769,-14.159956669396506,-14.148497047229455,-0.17300000000000001,0.0381,-0.07,-0.6065,-0.4884,-0.3567,-0.5397,-0.4129,-0.6502,-5.385630160451711,-5.318849250067578,-13.64130390042619,-5.798602875679547,-14.014232332359946,-4.865504144165326,-5.247936179196652
