index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
5,NS,NS0024,H 1658-298          ,27598.1,31.12,5716.484,2008-04-27T19:37:59,4.5794399999999996e-05,1.0,7.8,0.0007516666666666667,0.00047973333333333336,0.0005712666666666667,7.524e-05,0.5513333333333333,0.8353333333333334,0.4406666666666667,0.0,14.52973655303492,14.775743261088385,14.635549069617388,1.29941e-06,6.5752e-07,8.981000000000001e-07,2.577e-06,0.0,3.745e-07,0.0,1.539e-06,1.967e-06,0.0,1.976e-07,0.0,1.123e-06,3.188e-06,9.395e-08,5.409e-07,7.182e-07,1.956e-06,3.441e-15,,8.814e-16,,2.621e-15,2.619e-15,,4.958e-16,,1.913e-15,4.262e-15,,1.267e-15,,3.33e-15,-0.9994,-0.9994,-0.6184,,,,,,,,,,,,,,,,,-0.6052,-1.0,-0.8838,-1.0,-0.4403,-0.7614,,,,,,,,,,,,,,,,,,,,
6,NS,NS0024,H 1658-298          ,62239.3,31.12,5716.484,2012-07-05T15:38:12,4.5794399999999996e-05,1.0,7.8,0.00033986666666666667,0.00023876666666666668,0.00024313333333333335,1.2379666666666668e-05,0.5633333333333334,0.5366666666666667,0.4366666666666667,0.0,14.952662816802405,15.313147530929857,15.094085446672395,8.5194e-07,2.8424999999999997e-07,4.0886400000000003e-07,1.168e-06,9.172e-08,3.802e-07,0.0,4.044e-07,8.972e-07,1.595e-08,2.574e-07,0.0,2.507e-07,1.438e-06,1.635e-07,4.972e-07,1.611e-06,5.5e-07,1.858e-15,3.361e-16,8.957e-16,2.896e-16,6.467e-16,1.407e-15,1.601e-17,6.073e-16,0.0,4.009e-16,2.308e-15,6.402e-16,1.169e-15,5.791e-16,8.795e-16,-0.5909,-0.6234,-0.0362,,,,,,,,,,,,,,,,,-0.3304,-0.8176,-0.3504,-0.8438,0.2042,-0.263,,,,,,,,,,,,,,,,,,,,
7,NS,NS0024,H 1658-298          ,33616.9,31.12,5716.484,2012-07-08T07:03:53,4.5794399999999996e-05,1.0,7.8,0.00031535000000000005,0.00021605000000000002,0.00022019999999999999,1.1875e-05,0.27,0.4325,0.47,0.0,14.88032629782591,15.402195157595708,15.129401037685625,6.662439999999999e-07,1.5768e-07,2.6348e-07,7.381e-07,0.0,0.0,0.0,5.793e-07,4.493e-07,0.0,0.0,0.0,3.391e-07,1.027e-06,1.86e-07,5.672e-08,1.242e-06,8.195e-07,1.175e-15,0.0,,,1.052e-15,5.723e-16,0.0,,,6.16e-16,1.747e-15,7.158e-16,,,1.489e-15,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.223,-0.5228,-1.0,-0.8214,-1.0,,,,,,,,,,,,,,,,,,,,
0,NS,NS0028,IGR J00291+5934     ,4702.7,18.99,1131.152,2005-01-01T21:22:13,1.0194e-05,0.95075,7.25,0.005091333333333333,0.003051,0.0035373333333333333,0.00047539999999999995,0.336,0.2946666666666667,0.35400000000000004,0.0,13.568033467552851,13.841562116101436,13.681936665037238,1.22858e-05,6.5037999999999995e-06,8.920800000000001e-06,2.558e-05,2.692e-06,6.632e-06,0.0,9.7e-06,2.023e-05,1.061e-06,4.421e-06,0.0,6.807e-06,3.093e-05,4.324e-06,8.72e-06,4.865e-06,1.259e-05,4.033e-14,1.152e-14,1.573e-14,,1.562e-14,3.197e-14,4.19e-15,1.049e-14,,1.096e-14,4.869e-14,1.851e-14,2.068e-14,,2.027e-14,-0.4035,-0.5621,-0.1961,,,,,,,,,,,,,,,,,-0.1318,-0.659,-0.3292,-0.7639,0.0119,-0.3916,,,,,,,,,,,,,,,,,,,,
1,NS,NS0028,IGR J00291+5934     ,8973.7,18.99,1131.152,2005-01-14T00:09:34,1.0194e-05,0.95075,7.25,0.0064655,0.0023345,0.003084,0.0008537499999999999,0.49425,0.70275,0.639,1.25,13.531209737900388,13.708004361825168,13.609298874691492,8.7756e-06,5.7406e-06,7.0918000000000004e-06,2.007e-05,5.252e-06,3.876e-06,0.0,6.261e-06,1.715e-05,3.812e-06,2.907e-06,0.0,4.834e-06,2.299e-05,6.608e-06,4.846e-06,1.826e-06,7.608e-06,4.83e-14,3.087e-14,8.957e-15,,1.022e-14,4.134e-14,2.24e-14,6.718e-15,,7.895e-15,5.526e-14,3.883e-14,1.12e-14,,1.243e-14,0.1649,-0.0862,-0.2448,,,,,,,,,,,,,,,,,0.3304,-0.0144,0.0793,-0.253,-0.0881,-0.3941,,,,,,,,,,,,,,,,,,,,
2,NS,NS0028,IGR J00291+5934     ,12863.1,18.99,1131.152,2005-02-06T13:43:16,1.0194e-05,0.95075,7.25,0.008687,0.004344499999999999,0.00620475,0.0015614375,0.83925,0.87525,0.69525,3.75,13.412457398806382,13.524437762083442,13.464864179387414,1.5254e-05,1.2001800000000001e-05,1.3498199999999999e-05,3.951e-05,4.041e-06,1.064e-05,0.0,1.33e-05,3.61e-05,3.03e-06,9.279e-06,0.0,1.16e-05,4.292e-05,5.051e-06,1.201e-05,1.279e-06,1.501e-05,6.791e-14,2.327e-14,2.499e-14,,2.098e-14,6.204e-14,1.745e-14,2.179e-14,,1.829e-14,7.378e-14,2.909e-14,2.82e-14,,2.367e-14,-0.4485,-0.5347,-0.1124,13.250572900878252,3.771,52.01,8.656e-05,1.189,13.313453100936993,13.259479413946336,13.421017157297209,0.358,7.85,0.0003962,1.292,13.30732930084363,0.8758,31.15,1.254,-0.3379,-0.5565,-0.4354,-0.6315,-0.0256,-0.1993,13.20551195334083,13.308564847855937,4.32,3.303,66.36,39.83,0.00013,5.96e-05,0.0002254,0.0007446,13.465085895570134,13.248720896016657,1.126,0.6939,41.22,22.44,0.3995,0.3187,17.11,0.0
3,NS,NS0028,IGR J00291+5934     ,24671.5,18.99,1131.152,2005-11-24T10:02:00,1.0194e-05,0.95075,7.25,0.00299425,0.0023081,0.00251375,0.000194885,0.53375,0.5097499999999999,0.36850000000000005,0.5,13.755711991039943,13.87692621376252,13.813094495211827,6.6244e-06,4.9398000000000005e-06,5.6598000000000004e-06,1.609e-05,3.967e-06,2.958e-06,0.0,5.284e-06,1.452e-05,3.234e-06,2.44e-06,0.0,4.505e-06,1.766e-05,4.7e-06,3.475e-06,1.223e-06,6.064e-06,3.809e-14,2.316e-14,7.329e-15,0.0,8.312e-15,3.437e-14,1.888e-14,6.046e-15,0.0,7.085e-15,4.181e-14,2.744e-14,8.611e-15,3.532e-16,9.538e-15,0.1549,-0.1374,-0.2848,,,,,,,,,,,,,,,,,0.2742,0.0306,-0.0231,-0.2505,-0.1805,-0.3866,,,,,,,,,,,,,,,,,,,,
4,NS,NS0028,IGR J00291+5934     ,2884.8,18.99,1131.152,2006-09-13T13:44:29,1.0194e-05,0.95075,7.25,0.0066886666666666665,0.0033146666666666667,0.0038803333333333333,0.0007242333333333334,0.2563333333333333,0.22066666666666668,0.462,0.3333333333333333,13.4428466335474,13.735753744596284,13.567797410446188,1.3116999999999998e-05,5.1988e-06,7.640200000000002e-06,2.088e-05,1.073e-05,3.941e-06,0.0,2.65e-06,1.574e-05,7.088e-06,2.122e-06,0.0,1.044e-06,2.602e-05,1.418e-05,5.659e-06,1.547e-05,4.256e-06,6.574e-14,5.471e-14,9.435e-15,0.0,5.376e-15,4.855e-14,3.613e-14,5.081e-15,0.0,2.118e-15,8.192e-14,7.226e-14,1.355e-14,3.989e-15,8.634e-15,0.4797,0.6171,0.1824,,,,,,,,,,,,,,,,,0.6702,0.2542,0.8039,0.3904,0.5091,-0.1543,,,,,,,,,,,,,,,,,,,,
0,NS,NS0030,IGR J17464-2811     ,977.0,6.94,337.6501,2007-07-06T05:02:17,8.355125e-05,0.633,4.0,0.055155,0.05462,0.054845000000000005,0.00021445,0.11449999999999999,0.08299999999999999,0.0985,0.0,12.19437573546735,12.325973450988956,12.256451824642388,8.435659999999999e-05,5.7468060000000004e-05,6.82482e-05,0.0001793,0.0001562,2.453e-06,0.0,3.288e-06,0.0001535,0.0001334,1.115e-07,0.0,3.288e-07,0.0002051,0.0001791,4.795e-06,2.654e-05,6.248e-06,1.369e-12,1.391e-12,5.482e-15,0.0,4.763e-15,1.172e-12,1.188e-12,2.61e-16,0.0,1.985e-16,1.566e-12,1.595e-12,1.07e-14,1.488e-14,9.328e-15,0.9694,0.9594,-0.1986,,,,,,,,,,,,,,,,,0.9925,0.9375,0.9888,0.92,0.3142,-0.639,,,,,,,,,,,,,,,,,,,,
0,NS,NS0033,KS 1731-260         ,29725.4,14.81,1109.488,2003-08-08T06:41:04,8.827275e-06,1.0,8.0,0.0013274333333333334,0.0006421666666666666,0.0006858666666666667,8.405666666666668e-05,0.673,0.48100000000000004,0.541,0.6666666666666666,14.507204701244282,14.76272652334362,14.616453908275526,1.39432e-06,7.7953e-07,1.0461e-06,3.139e-06,1.97e-07,1.361e-06,0.0,5.335e-07,2.497e-06,4.105e-08,1.042e-06,0.0,3.176e-07,3.781e-06,3.53e-07,1.68e-06,4.081e-07,7.495e-07,4.738e-15,7.79e-16,3.343e-15,,8.14e-16,3.758e-15,1.062e-16,2.559e-15,,4.845e-16,5.718e-15,1.452e-15,4.127e-15,,1.144e-15,-0.7408,-0.4297,0.441,,,,,,,,,,,,,,,,,-0.5515,-0.8901,-0.0956,-0.7264,0.6165,0.2505,,,,,,,,,,,,,,,,,,,,
1,NS,NS0033,KS 1731-260         ,19401.5,14.81,1109.488,2001-03-27T00:29:14,8.827275e-06,1.0,8.0,0.00473225,0.003821125,0.004045,0.0002036475,0.51025,0.60375,0.38975,0.75,13.661848815129417,13.77352898468286,13.714069313281934,9.291140000000001e-06,7.2756e-06,8.291440000000001e-06,2.472e-05,3.621e-06,9.574e-06,4.292e-07,3.113e-06,2.253e-05,2.807e-06,8.558e-06,0.0,2.483e-06,2.69e-05,4.391e-06,1.059e-05,8.317e-07,3.743e-06,4.769e-14,2.079e-14,2.327e-14,0.0,4.833e-15,4.346e-14,1.611e-14,2.08e-14,0.0,3.855e-15,5.193e-14,2.521e-14,2.574e-14,2.324e-16,5.811e-15,-0.4485,0.0812,0.5097,13.44490555142168,5.512,175.3,0.0005635,0.493,13.499626285646626,13.419759491734624,13.711750774428014,0.3168,85.66,0.001305,0.683,13.484921324924077,0.5906,121.0,0.55,-0.3542,-0.5428,0.223,-0.0643,0.5903,0.4254,13.391580948682714,13.544089759617258,6.26,4.887,207.2,149.0,0.001081,0.0003211,0.0006322,0.003096,13.691649051413274,13.41172829315767,0.7095,0.4872,143.2,103.1,0.3541,0.2804,107.3,68.05
2,NS,NS0033,KS 1731-260         ,29657.3,14.81,1109.488,2003-02-11T09:39:03,8.827275e-06,1.0,8.0,0.0010083000000000002,0.0005745500000000001,0.000647575,9.096625e-05,0.3905,0.42700000000000005,0.523,0.5,14.35421187869582,14.571711285579442,14.447572111323938,1.69828e-06,1.0080000000000001e-06,1.31852e-06,3.855e-06,8.615e-07,1.498e-06,0.0,3.781e-07,3.154e-06,5.45e-07,1.157e-06,0.0,1.84e-07,4.557e-06,1.16e-06,1.821e-06,3.913e-07,5.621e-07,6.968e-15,3.221e-15,3.506e-15,,5.771e-16,5.715e-15,2.021e-15,2.707e-15,,2.808e-16,8.22e-15,4.357e-15,4.26e-15,,8.579e-16,-0.2586,0.3998,0.5921,,,,,,,,,,,,,,,,,-0.0681,-0.4478,0.6252,0.1355,0.7464,0.4116,,,,,,,,,,,,,,,,,,,,
3,NS,NS0033,KS 1731-260         ,38460.3,14.81,1109.488,2005-06-04T03:56:57,8.827275e-06,1.0,8.0,0.0008511666666666666,0.0004941,0.0005102666666666666,3.804266666666666e-05,0.20299999999999999,0.154,0.4426666666666667,0.0,14.67378707000057,14.913640169325252,14.794044934126395,1.0539600000000002e-06,5.738199999999999e-07,7.71854e-07,2.308e-06,8.627e-08,1.083e-06,0.0,3.82e-07,1.829e-06,0.0,8.3e-07,0.0,2.101e-07,2.786e-06,1.725e-07,1.336e-06,4.309e-07,5.444e-07,3.283e-15,0.0,2.575e-15,,5.691e-16,2.594e-15,0.0,1.973e-15,,3.13e-16,3.971e-15,5.187e-16,3.177e-15,,8.109e-16,-0.8482,-0.6234,0.4797,,,,,,,,,,,,,,,,,-0.7027,-0.9613,-0.2967,-0.8751,0.6552,0.2879,,,,,,,,,,,,,,,,,,,,
4,NS,NS0033,KS 1731-260         ,10375.7,14.81,1109.488,2005-05-10T08:30:54,8.827275e-06,1.0,8.0,0.0009918,0.00049665,0.00052885,6.488e-05,0.91,0.8574999999999999,0.5834999999999999,1.0,14.595038065749282,15.182401580367383,14.864644690591225,1.4421e-06,3.3507999999999995e-07,7.314600000000001e-07,2.102e-06,3.177e-07,7.375e-07,0.0,5.001e-07,1.23e-06,0.0,3.254e-07,0.0,1.2e-07,2.973e-06,6.353e-07,1.15e-06,1.592e-06,8.602e-07,3.164e-15,0.0,1.544e-15,,7.548e-16,1.766e-15,0.0,6.811e-16,,1.811e-16,4.562e-15,1.866e-15,2.407e-15,,1.328e-15,-0.3598,-0.1999,0.1674,,,,,,,,,,,,,,,,,0.0631,-0.7264,0.2854,-0.6365,0.5465,-0.2192,,,,,,,,,,,,,,,,,,,,
5,NS,NS0033,KS 1731-260         ,30854.1,14.81,1109.488,2009-05-17T17:34:40,8.827275e-06,1.0,8.0,0.0005194333333333333,0.00023189999999999997,0.000278,5.722733333333333e-05,0.6409999999999999,0.6053333333333333,0.6026666666666666,1.0,14.8255137672384,15.170889289844705,14.962334506649198,7.814079999999998e-07,2.7424e-07,4.3354e-07,1.284e-06,0.0,5.542e-07,0.0,3.295e-07,8.782e-07,0.0,3.477e-07,0.0,1.453e-07,1.666e-06,9.674e-08,7.498e-07,8.906e-07,5.039e-07,1.551e-15,,1.238e-15,,4.828e-16,1.034e-15,,7.771e-16,,2.13e-16,2.069e-15,,1.676e-15,,7.384e-16,-0.9994,-0.9994,0.2311,,,,,,,,,,,,,,,,,-0.7027,-1.0,-0.5528,-1.0,0.5091,-0.0593,,,,,,,,,,,,,,,,,,,,
6,NS,NS0033,KS 1731-260         ,27568.3,14.81,1109.488,2009-05-19T10:49:18,8.827275e-06,1.0,8.0,0.00072475,0.0003655,0.00037605,3.2625e-05,0.059,0.02,0.5605,1.0,14.732411783417959,15.158746925951467,14.893800600578581,8.9868e-07,2.9816e-07,5.009200000000001e-07,1.434e-06,2.155e-07,5.648e-07,0.0,2.903e-07,9.813e-07,4.49e-08,3.502e-07,0.0,1.144e-07,1.862e-06,3.862e-07,7.794e-07,9.996e-07,4.662e-07,2.475e-15,7.417e-16,1.458e-15,,4.334e-16,1.665e-15,3.532e-17,9.043e-16,,1.707e-16,3.285e-15,1.413e-15,2.013e-15,,6.961e-16,-0.401,-0.1037,0.3011,,,,,,,,,,,,,,,,,-0.0743,-0.7002,0.3117,-0.5166,0.594,-0.0056,,,,,,,,,,,,,,,,,,,,
0,NS,NS0034,SAX J1750.8-2900    ,24270.7,103.56,1.797693e+308,2013-04-29T18:36:35,0.0222536,1.0,8.0,0.004049,0.002665666666666667,0.0028869999999999994,0.00030541966666666667,0.043333333333333335,0.32566666666666666,0.3753333333333333,0.6666666666666666,13.658643042000634,13.77709944781463,13.713482903921193,7.37638e-06,4.4402e-06,5.9092e-06,1.341e-05,6.163e-06,3.871e-06,5.762e-06,3.4e-07,1.194e-05,5.255e-06,3.275e-06,1.646e-06,8.5e-08,1.488e-05,7.072e-06,4.468e-06,9.879e-06,5.829e-07,4.727e-14,3.754e-14,1.043e-14,1.006e-15,4.675e-16,4.209e-14,3.23e-14,8.741e-15,2.875e-16,1.169e-16,5.244e-14,4.278e-14,1.202e-14,1.689e-15,8.014e-16,0.2274,0.8932,0.8345,,,,,,,,,,,,,,,,,0.3254,0.1243,0.9525,0.8114,0.9225,0.7152,,,,,,,,,,,,,,,,,,,,
1,NS,NS0034,SAX J1750.8-2900    ,1861.0,103.56,1.797693e+308,2008-05-13T21:25:10,0.0222536,1.0,8.0,4.011571999999999,4.0087459999999995,4.009323999999999,0.0005035809830007105,0.6672,0.6252000000000001,0.0314,0.0,9.527131847546288,9.634658801495874,9.57610104512854,0.023927720000000003,0.02081132,0.0223707,0.04244,0.02898,0.001299,0.03898,0.0001545,0.04203,0.02869,0.001243,0.03197,0.0001236,0.04285,0.02927,0.001355,0.04598,0.0001836,2.699e-10,2.707e-10,3.618e-12,7.815e-10,1.276e-12,2.673e-10,2.68e-10,3.464e-12,6.198e-10,1.044e-12,2.725e-10,2.734e-10,3.773e-12,9.342e-10,1.509e-12,0.9144,0.9894,0.787,9.722620025332745,0.493,317.5,0.01375,1.442,9.728390698621167,9.72330847115496,9.733768303310107,2.307,213.8,0.00191,1.818,9.7594507517174,100.0,461.4,1.984,0.9176,0.9113,0.9913,0.9875,0.8226,0.7489,9.717604495257474,9.727462222624762,0.546,0.441,328.2,307.0,0.01495,0.01265,0.001768,0.002062,9.76421912967244,9.755722879198157,,97.83,469.2,453.8,2.384,2.235,220.9,207.0
0,NS,NS0035,SAX J1806.5-2215    ,916.0,26.29,2651.918,2011-03-08T00:11:56,0.0002856714,0.9818,7.4,0.6368366666666666,0.63625,0.63661,0.00020896667012566667,0.28733333333333333,0.397,0.037333333333333336,0.0,10.960383891630784,10.994596483904955,10.977172080267199,0.0012035059999999998,0.0010844504000000002,0.0011440819999999998,0.002996,0.002547,8.303e-05,8.22e-05,1.218e-05,0.002882,0.002447,6.831e-05,1.957e-05,5.372e-06,0.00311,0.002646,9.775e-05,0.0001448,1.898e-05,2.618e-11,2.627e-11,2.265e-13,0.0,2.196e-14,2.518e-11,2.525e-11,1.863e-13,0.0,9.689e-15,2.717e-11,2.729e-11,2.666e-13,1.464e-14,3.423e-14,0.9369,0.9906,0.742,10.653255945395152,0.022,299.9,0.0007862,0.889,10.666149854897455,10.633763876281707,10.757955760630448,3.424,216.4,9.96e-05,0.99,10.699839463048647,100.0,561.0,1.414,0.9475,0.9263,0.995,0.985,0.8551,0.6052,10.630598586303377,10.697236291527018,0.244,-0.195,349.1,255.0,0.001127,0.0005527,6.514e-05,0.0001448,10.721932669111338,10.681519274825483,,78.03,600.9,525.7,4.342,2.837,248.7,187.2
0,NS,NS0038,SAX J1810.8-2609    ,31871.5,9.29,512.9755,2003-08-16T21:36:00,,,,0.00181985,0.0016803,0.0017281,4.15775e-05,0.631,0.7397499999999999,0.206,0.0,14.022761246469114,14.207342211550962,14.103055121672007,4.8465999999999995e-06,3.4291600000000003e-06,4.1378000000000004e-06,1.124e-05,1.322e-06,2.033e-06,1.51e-06,4.584e-06,1.003e-05,9.353e-07,1.636e-06,6.135e-07,3.931e-06,1.245e-05,1.708e-06,2.43e-06,2.407e-06,5.238e-06,1.736e-14,6.738e-15,4.444e-15,4.43e-15,6.466e-15,1.545e-14,4.687e-15,3.593e-15,1.8e-15,5.489e-15,1.915e-14,8.691e-15,5.296e-15,6.921e-15,7.389e-15,-0.2124,-0.5547,-0.3848,,,,,,,,,,,,,,,,,-0.0518,-0.3791,-0.4416,-0.664,-0.2817,-0.4816,,,,,,,,,,,,,,,,,,,,
0,NS,NS0040,SLX 1744-300        ,29715.4,176.22,1.797693e+308,2013-03-28T19:40:21,0.0016262732000000002,0.9922000000000001,7.6,0.6002645000000001,0.16035475000000002,0.43714450000000005,0.0774999075,0.85475,0.8465,0.5915,5.0,10.909455040590482,10.91587460358145,10.912606569065554,0.0015731,0.0015487,0.001560915,0.003665,0.002482,8.193e-05,,1.473e-05,0.003639,0.002464,7.9e-05,,1.28e-05,0.003691,0.0025,8.486e-05,,1.654e-05,2.432e-11,2.429e-11,2.468e-13,,5.948e-14,2.415e-11,2.411e-11,2.38e-13,,5.157e-14,2.449e-11,2.446e-11,2.556e-13,,6.694e-14,0.9357,0.9881,0.6946,10.635449004646029,0.382,349.5,0.001438,1.18,10.639974910810603,10.636952405478906,10.64359167296102,2.471,245.5,0.000202,1.512,10.671212799645465,100.0,554.2,2.365,0.9375,0.9338,0.99,0.9875,0.7277,0.6602,10.632457726479423,10.638839004804973,0.421,0.343,358.8,340.4,0.001533,0.001349,0.0001908,0.0002138,10.674689628288938,10.668167955563751,,98.84,561.7,547.0,2.533,2.411,251.6,239.6
1,NS,NS0040,SLX 1744-300        ,2153.9,176.22,1.797693e+308,2008-05-15T23:08:17,0.0016262732000000002,0.9922000000000001,7.6,0.9965285999999999,0.9944667999999999,0.9955077999999998,0.0010048000000001775,0.6246,0.8388000000000002,0.2512,0.4,10.563103617746796,10.577630153350952,10.570392918095298,0.00360483,0.003447856,0.003527029999999999,0.009166,0.007741,0.0004267,0.0002723,2.915e-05,0.009021,0.007614,0.0004014,0.0001816,2.128e-05,0.009311,0.007868,0.0004505,0.0003581,3.655e-05,6.689e-11,6.636e-11,1.153e-12,0.0,5.204e-14,6.584e-11,6.527e-11,1.085e-12,0.0,3.8e-14,6.794e-11,6.745e-11,1.218e-12,5.755e-14,6.526e-14,0.8957,0.9931,0.8732,10.203356296214883,1.5,438.6,0.02331,0.911,10.218172847067573,10.20999647960951,10.226725651662546,1.394,271.5,0.002834,1.085,10.203495048446705,26.18,419.3,0.918,0.9013,0.8901,0.995,0.9913,0.9038,0.8413,10.195587940862286,10.213745604210219,1.593,1.408,458.1,419.9,0.02696,0.02019,0.00255,0.003152,10.218388217506849,10.195111255377608,41.67,18.59,434.1,404.9,1.439,1.352,283.2,260.2
2,NS,NS0040,SLX 1744-300        ,30547.7,176.22,1.797693e+308,2013-07-25T23:01:10,0.0016262732000000002,0.9922000000000001,7.6,0.6435755000000001,0.64330675,0.6434570000000001,0.000143905,0.6835,0.77975,0.147,0.25,10.763448064946221,10.76875481478795,10.766093651161157,0.0022727325,0.0022439450000000002,0.0022586,0.00528,0.003616,0.000118,,2.04e-05,0.005249,0.003594,0.0001145,,1.828e-05,0.00531,0.003637,0.0001214,,2.253e-05,3.405e-11,3.406e-11,3.525e-13,,8.101e-14,3.385e-11,3.386e-11,3.423e-13,,7.249e-14,3.424e-11,3.427e-11,3.628e-13,,8.953e-14,0.9369,0.9881,0.7033,10.494036481981874,0.723,395.7,0.003503,1.618,10.501000636419846,10.498256270372005,10.503762454833264,2.04,264.9,0.0004564,2.389,10.515557792357592,100.0,512.7,2.32,0.9375,0.935,0.9888,0.9875,0.7302,0.6765,10.491604966866946,10.497026940934369,0.756,0.69,403.5,388.0,0.003695,0.00332,0.0004367,0.0004769,10.517984423549288,10.513003111568178,,98.86,517.6,507.8,2.074,2.007,269.9,260.1
0,NS,NS0041,XB 1732-304         ,18855.8,3.37,49.1752,2005-05-10T02:54:51,5.903333333333332e-08,0.67425,4.0,0.00106105,0.00067095,0.00070695,7.055000000000001e-05,0.32,0.4355,0.46499999999999997,0.0,14.256563930479281,14.570855188234946,14.390493098724319,1.3644199999999997e-06,5.612e-07,8.517400000000001e-07,2.283e-06,1.677e-06,2.987e-07,0.0,0.0,1.586e-06,1.108e-06,1.12e-07,0.0,0.0,2.941e-06,2.215e-06,4.855e-07,1.022e-06,1.586e-07,9.968e-15,9.556e-15,8.219e-16,0.0,0.0,6.875e-15,6.248e-15,3.082e-16,0.0,0.0,1.289e-14,1.268e-14,1.336e-15,5.733e-16,2.16e-16,0.7146,0.9994,0.9994,,,,,,,,,,,,,,,,,0.8651,0.5191,1.0,0.8264,1.0,0.3179,,,,,,,,,,,,,,,,,,,,
0,NS,NS0042,XB 1732-304         ,18855.8,5.9,146.4377,2005-05-10T02:54:51,6.077666666666666e-08,0.68225,4.0,0.0016138000000000003,0.00104465,0.0012036249999999998,0.00017347750000000001,0.7100000000000001,0.8270000000000001,0.48325,0.5,13.88074213066055,14.07399627046143,13.968753163767325,3.2450000000000003e-06,1.94628e-06,2.49174e-06,6.984e-06,2.926e-06,1.805e-06,0.0,7.437e-07,5.8e-06,2.206e-06,1.325e-06,0.0,4.004e-07,8.167e-06,3.646e-06,2.256e-06,1.069e-06,1.087e-06,2.631e-14,2.173e-14,4.561e-15,0.0,1.129e-15,2.183e-14,1.638e-14,3.349e-15,0.0,6.081e-16,3.078e-14,2.707e-14,5.701e-15,5.993e-16,1.65e-15,0.2498,0.5984,0.4035,,,,,,,,,,,,,,,,,0.4054,0.0806,0.7452,0.4229,0.6002,0.188,,,,,,,,,,,,,,,,,,,,
0,NS,NS0043,XB 1732-304         ,18855.8,4.89,114.2457,2005-05-10T02:54:51,5.37315e-08,0.44899999999999995,2.0,0.0025375,0.0013245,0.00144,0.0001895,0.5980000000000001,0.7749999999999999,0.481,0.5,14.372605464529924,14.649360517588104,14.494310203548084,2.1872e-06,1.1804440000000001e-06,1.5985599999999998e-06,4.83e-06,5.295e-07,2.292e-06,0.0,3.413e-07,3.842e-06,1.879e-07,1.787e-06,0.0,8.532e-08,5.818e-06,8.54e-07,2.798e-06,8.809e-07,5.851e-07,7.899e-15,2.072e-15,5.538e-15,0.0,5.109e-16,6.133e-15,7.144e-16,4.235e-15,0.0,1.277e-16,9.572e-15,3.429e-15,6.759e-15,5.655e-16,8.759e-16,-0.6034,0.2311,0.7295,,,,,,,,,,,,,,,,,-0.3991,-0.7889,0.5915,-0.188,0.8688,0.544,,,,,,,,,,,,,,,,,,,,
0,NS,NS0044,XMMU J004245.2+41172,4913.0,49.26,9049.175,2001-08-31T13:26:18,7.351e-06,1.0,8.0,0.002289,0.001238,0.001434,0.0002152,0.147,0.026,0.524,1.0,13.97385912595499,14.868253054899121,14.435097327470796,9.411199999999999e-06,9.348000000000001e-07,2.3921999999999997e-06,6.848e-06,1.084e-06,0.0,0.0,4.029e-06,3.244e-06,0.0,0.0,0.0,1.43e-06,1.045e-05,2.168e-06,1.199e-06,2.674e-05,6.499e-06,1.037e-14,0.0,2.165e-15,0.0,5.825e-15,4.763e-15,0.0,0.0,0.0,2.009e-15,1.597e-14,6.189e-15,4.202e-15,1.73e-14,9.441e-15,0.9994,-0.6346,-0.9994,,,,,,,,,,,,,,,,,1.0,0.0294,-0.243,-0.9001,-0.5415,-1.0,,,,,,,,,,,,,,,,,,,,
