index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,flux_significance,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
2,BH,BH0023,CXOU J100518.5-07413,69689.2,14.07,1138.77,2012-04-06T18:15:48,4.7776e-07,0.585,2.2,0.00059765,0.0004601575,0.00046735749999999996,1.8558500000000002e-05,0.39775000000000005,0.4515,0.3335,0.0,14.246233151649461,14.767135975850392,14.670358089269788,1.4634e-06,8.326e-07,1.0236399999999999e-06,3.7920000000000003,2.878e-06,2.807e-07,7.775e-07,0.0,1.182e-06,2.456e-06,1.589e-07,6.023e-07,0.0,9.458e-07,3.276e-06,3.972e-07,9.418e-07,1.283e-06,1.419e-06,5.301e-15,1.134e-15,2.046e-15,0.0,2.2e-15,4.542e-15,6.324e-16,1.613e-15,0.0,1.76e-15,6.06e-15,1.614e-15,2.478e-15,1.557e-14,2.64e-15,-0.4647,-0.6159,-0.2074,,,,,,,,,,,,,,,,,-0.2804,-0.6402,-0.4666,-0.7527,-0.0668,-0.3417,,,,,,,,,,,,,,,,,,,,
3,BH,BH0023,CXOU J100518.5-07413,46281.0,14.07,1138.77,2012-04-05T19:03:53,4.7776e-07,0.585,2.2,0.000883375,0.0005657975,0.000618525,7.04125e-05,0.481,0.38375000000000004,0.48275,1.5,14.428179407049335,14.622766623247252,14.519245908275929,2.3133400000000006e-06,1.1954e-06,1.7649600000000002e-06,3.9299999999999997,3.789e-06,6.106e-07,7.152e-07,2.004e-06,1.706e-06,3.226e-06,3.951e-07,5.259e-07,4.81e-07,1.349e-06,4.352e-06,8.262e-07,9.045e-07,3.447e-06,2.037e-06,7.543e-15,2.276e-15,1.807e-15,0.0,3.5e-15,6.382e-15,1.394e-15,1.317e-15,0.0,2.825e-15,8.705e-15,3.112e-15,2.272e-15,3.918e-16,4.174e-15,-0.0712,-0.4834,-0.421,,,,,,,,,,,,,,,,,0.1368,-0.2904,-0.3279,-0.634,-0.2842,-0.5478,,,,,,,,,,,,,,,,,,,,
0,BH,BH0024,J1047+1234          ,31518.2,56.53,18798.27,2001-02-13T01:57:42,9.0646e-06,0.8138,6.4,0.0102054,0.008254599999999999,0.0091106,0.0007174980000000001,0.766,0.7749999999999999,0.3932,0.6,13.300925777494005,13.360772570929736,13.32932748593076,2.6056000000000003e-05,2.28592e-05,2.4458599999999997e-05,14.165999999999997,6.252e-05,9.423e-06,1.182e-05,1.762e-05,2.091e-05,5.984e-05,8.406e-06,1.095e-05,1.546e-05,1.964e-05,6.519e-05,1.044e-05,1.27e-05,1.977e-05,2.218e-05,1.087e-13,4.818e-14,2.863e-14,1.568e-14,3.304e-14,1.037e-13,4.297e-14,2.652e-14,1.365e-14,3.103e-14,1.133e-13,5.339e-14,3.074e-14,1.759e-14,3.504e-14,-0.1124,-0.3798,-0.2786,13.002002363591995,2.48,16.85,4.25e-05,1.01,13.114695332411031,13.090550953018733,13.145511774955569,0.4199,3.397e-07,0.000257,2.139,13.01434902630905,2.32,5.31,0.883,-0.0493,-0.1768,-0.3279,-0.4316,-0.2355,-0.3217,12.977571628814513,13.024568191490737,2.635,2.334,20.81,13.1,4.848e-05,3.731e-05,0.0002464,0.0003086,13.03838909190872,12.99097425791309,2.686,2.021,7.929,2.805,0.4417,0.3983,0.3224,
1,BH,BH0024,J1047+1234          ,84099.0,56.53,18798.27,2006-01-23T06:07:21,9.0646e-06,0.8138,6.4,0.012956400000000002,0.009524399999999999,0.011315999999999998,0.0011585898,0.8808,0.9225999999999999,0.5438,2.8,12.999748182220594,13.030434999253925,13.014375960135343,3.4148e-05,3.1468000000000004e-05,3.2846e-05,24.887999999999998,8.26e-05,2.395e-05,1.69e-05,1.928e-05,2.15e-05,8.058e-05,2.294e-05,1.621e-05,1.701e-05,2.06e-05,8.45e-05,2.491e-05,1.758e-05,2.141e-05,2.234e-05,2.32e-13,1.581e-13,4.202e-14,1.581e-14,3.579e-14,2.263e-13,1.512e-13,4.032e-14,1.405e-14,3.429e-14,2.373e-13,1.645e-13,4.373e-14,1.756e-14,3.72e-14,0.1724,0.0525,-0.1212,12.680685695909489,1.631,12.24,4.294e-05,1.13,12.778064400171994,12.763714722551972,12.793984123236655,0.6754,2.44e-07,7.928e-05,2.719,12.684869682816398,9.11,7.923,1.087,0.1993,0.1455,0.0806,0.0256,-0.0931,-0.148,12.667157733005649,12.693360558975739,1.694,1.569,14.33,10.2,4.579e-05,4.026e-05,7.754e-05,8.649e-05,12.700274846024364,12.67202837637699,10.99,7.703,9.511,6.397,0.693,0.6706,0.1001,
2,BH,BH0024,J1047+1234          ,69249.5,56.53,18798.27,2007-01-10T02:06:43,9.0646e-06,0.8138,6.4,0.006010799999999999,0.005846040000000001,0.0058706,2.8902000000000002e-05,0.6338,0.7152000000000001,0.125,0.0,13.322502547086424,13.376936875704216,13.348334396077064,1.9629e-05,1.71944e-05,1.84386e-05,16.256,4.202e-05,8.424e-06,7.429e-06,1.843e-05,1.589e-05,4.043e-05,7.762e-06,6.91e-06,1.58e-05,1.507e-05,4.352e-05,9.087e-06,7.918e-06,2.091e-05,1.671e-05,9.86e-14,5.474e-14,1.798e-14,2.56e-14,2.728e-14,9.485e-14,5.043e-14,1.672e-14,2.204e-14,2.587e-14,1.021e-13,5.906e-14,1.916e-14,2.894e-14,2.868e-14,0.065,-0.3061,-0.3635,13.051733780119704,1.904,4.184,2.121e-05,0.884,13.29964247217734,13.279427279635739,13.3243132913006,0.3804,2.12e-07,0.0002547,3.711,13.067881527970878,4.327,3.984e-07,0.993,0.1143,0.0144,-0.2655,-0.3479,-0.3279,-0.3991,13.03147035562516,13.071655364735138,2.023,1.791,7.143,1.35,2.353e-05,1.914e-05,0.0002457,0.0003117,13.094042300907573,13.049732531986411,4.877,3.874,0.6487,,0.4024,0.3603,0.2497,
3,BH,BH0024,J1047+1234          ,69066.2,56.53,18798.27,2006-04-09T10:51:35,9.0646e-06,0.8138,6.4,0.0105908,0.007239,0.008612199999999999,0.001079887,0.7764,0.726,0.47639999999999993,1.8,13.153415497101953,13.195669710934748,13.173627127279154,2.7073999999999995e-05,2.439e-05,2.5766e-05,19.951999999999998,6.221e-05,1.499e-05,1.235e-05,2.005e-05,1.923e-05,6.027e-05,1.415e-05,1.172e-05,1.752e-05,1.829e-05,6.403e-05,1.582e-05,1.298e-05,2.242e-05,2.012e-05,1.552e-13,9.447e-14,3.037e-14,2.291e-14,3.228e-14,1.504e-13,8.874e-14,2.882e-14,1.998e-14,3.07e-14,1.598e-13,9.987e-14,3.191e-14,2.585e-14,3.377e-14,0.0949,-0.1262,-0.2186,12.856360764725457,1.887,12.42,3.623e-05,1.073,13.002264223402102,12.984221243610959,13.023374947949273,0.5405,2.705e-07,0.0001164,3.19,12.861697301833718,5.361,5.415,1.062,0.1318,0.0581,-0.0918,-0.1618,-0.1855,-0.2505,12.840132152907433,12.872571222148402,1.976,1.802,15.0,9.956,3.936e-05,3.337e-05,0.000113,0.0001341,12.882397308309915,12.846185135655471,6.286,4.619,7.23,3.694,0.564,0.5177,0.152,
4,BH,BH0024,J1047+1234          ,83110.1,56.53,18798.27,2006-07-03T11:20:41,9.0646e-06,0.8138,6.4,0.0071382,0.0070116,0.007041800000000001,3.51458e-05,0.4548,0.4992,0.11200000000000002,0.0,13.280320753816417,13.324404943613253,13.301342800314144,2.2804e-05,2.0465200000000002e-05,2.1665199999999997e-05,19.464,5.06e-05,9.511e-06,9.775e-06,2.015e-05,1.829e-05,4.901e-05,8.876e-06,9.23e-06,1.776e-05,1.745e-05,5.21e-05,1.014e-05,1.029e-05,2.241e-05,1.908e-05,1.127e-13,5.869e-14,2.392e-14,2.338e-14,3.113e-14,1.092e-13,5.48e-14,2.259e-14,2.061e-14,2.97e-14,1.16e-13,6.258e-14,2.518e-14,2.598e-14,3.247e-14,-0.0137,-0.3173,-0.3048,12.990549104201307,2.13,10.82,3.155e-05,0.828,13.16870625562299,13.150764908685277,13.188492020054673,0.4241,2.644e-07,0.0002164,3.123,12.99956592252068,3.615,1.786,0.878,0.0281,-0.0556,-0.2829,-0.3529,-0.2742,-0.3354,12.973466735476704,13.005770859182302,2.23,2.035,13.38,8.349,3.438e-05,2.897e-05,0.0002096,0.00025,13.021271822861507,12.983384452442822,4.149,3.172,3.55,0.08326,0.442,0.4075,0.1647,
0,BH,BH0025,J1242+3232          ,59214.1,2.26,11.36733,2000-04-16T17:14:18,,,,0.0004838,0.0002451,0.0002834,4.971e-05,0.537,0.745,0.506,1.0,15.269201579857413,16.0201694710816,15.6727637072529,4.09176e-07,1.257408e-07,2.5705800000000005e-07,1.462,5.133e-07,0.0,4.409e-08,4.62e-07,2.659e-07,2.865e-07,0.0,2.004e-09,1.98e-07,1.422e-07,7.401e-07,1.233e-07,8.618e-08,7.129e-07,3.834e-07,0.0,0.0,1.198e-16,5.223e-16,4.201e-16,0.0,0.0,5.21e-18,2.474e-16,2.247e-16,4.451e-16,6.266e-16,2.293e-16,7.834e-16,6.057e-16,0.416,-0.9994,-0.7208,,,,,,,,,,,,,,,,,0.7826,-0.3354,-0.3517,-1.0,-0.4428,-0.925,,,,,,,,,,,,,,,,,,,,
0,BH,BH0027,J1745-2900          ,35796.9,337.0,462011.4,2000-10-26T22:18:33,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.201788704359636,14.74521031260279,14.414133366693623,1.736908e-06,5.398e-07,8.854e-07,1.03,2.68e-06,1.747e-06,0.0,0.0,0.0,1.664e-06,1.035e-06,0.0,0.0,0.0,3.651e-06,2.459e-06,1.653e-07,2.31e-06,9.924e-08,1.025e-14,9.018e-15,0.0,0.0,0.0,5.125e-15,3.865e-15,0.0,0.0,0.0,1.538e-14,1.417e-14,4.222e-16,1.295e-15,1.51e-16,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.8226,1.0,0.8863,1.0,-0.0956,,,,,,,,,,,,,,,,,,,,
1,BH,BH0027,J1745-2900          ,13503.6,337.0,462011.4,2001-07-14T02:05:23,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.997140485265001,14.753107679846401,14.26889494878408,2.44416e-06,1.5412e-07,5.879999999999999e-07,0.5439999999999999,1.779e-06,1.161e-06,0.0,0.0,0.0,5.084e-07,2.622e-07,0.0,0.0,0.0,3.05e-06,2.023e-06,3.526e-07,6.518e-06,2.772e-07,1.395e-14,1.297e-14,0.0,0.0,0.0,5.181e-15,3.647e-15,0.0,0.0,0.0,2.272e-14,2.228e-14,6.939e-16,4.203e-15,4.334e-16,0.9994,0.9994,0.5809,,,,,,,,,,,,,,,,,1.0,0.5615,1.0,0.6227,1.0,-0.233,,,,,,,,,,,,,,,,,,,,
2,BH,BH0027,J1745-2900          ,37677.7,337.0,462011.4,2002-05-22T23:20:43,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.911077575641785,14.171230577125547,14.027110611807075,2.60326e-06,1.1939840000000001e-06,1.6352199999999995e-06,2.282,4.648e-06,2.991e-06,2.453e-07,0.0,2.918e-07,3.561e-06,2.212e-06,9.965e-08,0.0,9.727e-08,5.734e-06,3.728e-06,3.909e-07,2.677e-06,4.864e-07,2.316e-14,2.226e-14,6.522e-16,0.0,9.02e-16,1.713e-14,1.599e-14,2.562e-16,0.0,3.323e-16,2.887e-14,2.822e-14,1.048e-15,1.751e-15,1.472e-15,0.8582,0.8295,-0.1574,,,,,,,,,,,,,,,,,0.9338,0.7626,0.9288,0.7077,0.2617,-0.524,,,,,,,,,,,,,,,,,,,,
3,BH,BH0027,J1745-2900          ,12369.5,337.0,462011.4,2002-02-19T14:43:23,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.078087334208007,15.046481918555008,14.347439417017934,1.751675e-06,3.10825e-07,9.6975e-07,0.7424999999999999,2.132e-06,1.747e-06,0.0,,0.0,5.996e-07,6.437e-07,0.0,,0.0,3.665e-06,2.851e-06,1.859e-07,,3.048e-07,8.921e-15,9.052e-15,0.0,,0.0,1.784e-15,1.81e-15,0.0,,0.0,1.606e-14,1.629e-14,5.768e-16,,4.906e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.7976,1.0,0.6889,0.1593,-1.0,,,,,,,,,,,,,,,,,,,,
4,BH,BH0027,J1745-2900          ,11855.5,337.0,462011.4,2002-03-23T12:42:56,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.989871419913928,14.737027121194632,14.265200170411154,3.4196199999999995e-06,3.34e-07,8.645999999999999e-07,0.654,2.428e-06,1.895e-06,0.0,0.0,0.0,9.017e-07,7.683e-07,0.0,0.0,0.0,3.954e-06,3.022e-06,2.007e-07,9.525e-06,3.964e-07,1.292e-14,1.423e-14,0.0,0.0,0.0,3.917e-15,5.244e-15,0.0,0.0,0.0,2.154e-14,2.322e-14,5.389e-16,5.341e-15,5.399e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.8039,1.0,0.6452,0.0356,-1.0,,,,,,,,,,,,,,,,,,,,
5,BH,BH0027,J1745-2900          ,11589.4,337.0,462011.4,2002-04-19T10:59:51,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.702800824335954,14.085687524938708,13.873556870154854,4.36564e-06,1.05053e-06,1.8102199999999998e-06,1.254,5.121e-06,3.595e-06,3.351e-07,0.0,0.0,3.073e-06,2.13e-06,4.965e-08,0.0,0.0,7.077e-06,4.992e-06,6.082e-07,8.774e-06,3.77e-07,3.277e-14,3.3e-14,1.128e-15,0.0,0.0,2.048e-14,2.04e-14,1.671e-16,0.0,0.0,4.505e-14,4.56e-14,2.046e-15,5.904e-15,5.218e-16,0.8445,0.9994,0.9906,,,,,,,,,,,,,,,,,0.9588,0.6852,1.0,0.8026,1.0,-0.0119,,,,,,,,,,,,,,,,,,,,
6,BH,BH0027,J1745-2900          ,12452.1,337.0,462011.4,2002-05-07T09:39:15,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.906261115541946,14.509676248450328,14.151441427876236,3.3655800000000003e-06,4.9342e-07,1.0719999999999999e-06,0.736,3.242e-06,2.118e-06,0.0,0.0,0.0,1.544e-06,9.231e-07,0.0,0.0,0.0,4.94e-06,3.312e-06,3.916e-07,7.847e-06,3.373e-07,1.819e-14,1.709e-14,0.0,0.0,0.0,8.268e-15,7.195e-15,0.0,0.0,0.0,2.811e-14,2.698e-14,9.925e-16,5.416e-15,5.468e-16,0.9994,0.9994,0.9994,,,,,,,,,,,,,,,,,1.0,0.6889,1.0,0.7089,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
7,BH,BH0027,J1745-2900          ,166689.2,337.0,462011.4,2002-05-25T15:34:27,0.00048116900000000004,0.8301999999999999,7.0,0.002038,0.0020355,0.0020365,1.1304e-06,0.28,0.376,0.064,0.0,14.091969888077987,14.239707221101149,14.162117628740663,1.500412e-06,1.0280499999999998e-06,1.202928e-06,3.2920000000000003,3.453e-06,2.465e-06,9.664e-08,0.0,0.0,2.969e-06,2.118e-06,5.325e-08,0.0,0.0,3.937e-06,2.812e-06,1.4e-07,5.716e-07,4.146e-08,1.707e-14,1.697e-14,2.903e-16,0.0,9.299e-17,1.438e-14,1.426e-14,1.514e-16,0.0,0.0,1.975e-14,1.968e-14,4.228e-16,4.095e-16,1.953e-16,0.9244,0.9994,0.9994,13.928854709548917,4.266,943.3,0.0005095,1.109,13.945386945443111,13.809948582240795,14.371202514433289,0.7511,548.9,1.412e-05,1.273,13.847100403606252,1.755,725.2,1.183,0.9563,0.8888,1.0,0.9675,1.0,0.4079,13.793984123236655,14.253599355508438,5.374,3.178,1190.0,728.1,0.003517,9.733e-05,4.303e-06,5.653e-05,14.00405783700745,13.762205006726077,3.023,1.16,903.7,575.9,0.9405,0.6006,728.2,406.0
8,BH,BH0027,J1745-2900          ,158025.6,337.0,462011.4,2002-05-28T05:53:07,0.00048116900000000004,0.8301999999999999,7.0,0.0022265,0.002182,0.002203,1.9764999999999998e-05,0.5705,0.893,0.111,0.0,14.027797161620935,14.159222899474122,14.091170898872505,1.7303840000000002e-06,1.2254240000000002e-06,1.41376e-06,3.6100000000000003,4.076e-06,2.866e-06,1.268e-07,0.0,0.0,3.558e-06,2.494e-06,7.512e-08,0.0,0.0,4.593e-06,3.237e-06,1.784e-07,6.029e-07,4.062e-08,2.026e-14,1.989e-14,3.821e-16,0.0,0.0,1.744e-14,1.699e-14,2.235e-16,0.0,0.0,2.308e-14,2.278e-14,5.407e-16,3.592e-16,1.401e-16,0.9157,0.9994,0.9994,13.837734385701978,4.117,946.8,0.0005029,1.163,13.820448208834812,13.723538195826755,14.088309841246138,0.7472,569.7,1.809e-05,1.171,13.856048883576037,1.688,760.7,1.165,0.9463,0.8788,1.0,0.9725,1.0,0.5191,13.71287037928089,14.19151894343405,5.215,3.188,1255.0,723.9,0.00295,0.0001159,6.846e-06,5.534e-05,14.304430772963814,13.712422190921295,2.564,1.202,979.6,601.6,0.8875,0.6314,770.0,425.6
9,BH,BH0027,J1745-2900          ,24788.0,337.0,462011.4,2003-06-19T18:46:37,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.192057927107545,14.995025525840514,14.469057896005872,2.06974e-06,2.0099999999999999e-07,5.8876e-07,0.9179999999999999,1.785e-06,8.64e-07,2.948e-07,0.0,0.0,7.14e-07,1.89e-07,1.02e-07,0.0,0.0,2.811e-06,1.512e-06,4.762e-07,5.38e-06,1.695e-07,8.416e-15,7.345e-15,1.218e-15,0.0,0.0,2.805e-15,1.781e-15,4.716e-16,0.0,0.0,1.379e-14,1.269e-14,1.926e-15,3.469e-15,2.551e-16,0.6384,0.9994,0.9994,,,,,,,,,,,,,,,,,0.8576,0.2667,1.0,0.6827,1.0,0.2904,,,,,,,,,,,,,,,,,,,,
10,BH,BH0027,J1745-2900          ,37958.3,337.0,462011.4,2002-05-24T12:12:01,0.00048116900000000004,0.8301999999999999,7.0,0.003208,0.002237,0.002288,9.971e-05,0.23,0.225,0.148,0.0,13.896589715984662,14.127727153775796,14.003838706631992,2.69218e-06,1.2754e-06,1.6645600000000003e-06,1.9919999999999998,4.903e-06,3.3e-06,0.0,0.0,1.198e-07,3.848e-06,2.529e-06,0.0,0.0,0.0,5.958e-06,4.072e-06,1.132e-07,3.086e-06,2.317e-07,2.432e-14,2.524e-14,0.0,0.0,0.0,1.816e-14,1.91e-14,0.0,0.0,0.0,3.015e-14,3.104e-14,2.533e-16,1.652e-15,3.472e-16,0.9994,0.9319,-0.9994,,,,,,,,,,,,,,,,,1.0,0.935,0.9863,0.8601,-0.123,-1.0,,,,,,,,,,,,,,,,,,,,
11,BH,BH0027,J1745-2900          ,89924.7,337.0,462011.4,2002-06-03T01:41:29,0.00048116900000000004,0.8301999999999999,7.0,0.004089,0.0017634999999999999,0.0019264999999999998,0.000329,0.4625,0.5435,0.5845,1.0,14.108410140249836,14.337831698169806,14.212055199515959,1.596212e-06,8.392e-07,1.07982e-06,2.414,3.116e-06,2.04e-06,2.431e-07,0.0,0.0,2.47e-06,1.57e-06,1.56e-07,0.0,0.0,3.762e-06,2.485e-06,3.303e-07,1.318e-06,8.576e-08,1.511e-14,1.451e-14,9.392e-16,0.0,1.25e-16,1.148e-14,1.088e-14,6.088e-16,0.0,0.0,1.854e-14,1.814e-14,1.27e-15,7.391e-16,2.656e-16,0.7983,0.9994,0.9994,,,,,,,,,,,,,,,,,0.8676,0.7127,1.0,0.9188,1.0,0.4766,,,,,,,,,,,,,,,,,,,,
12,BH,BH0027,J1745-2900          ,49524.1,337.0,462011.4,2004-07-05T22:47:16,0.00048116900000000004,0.8301999999999999,7.0,0.0035895,0.003565,0.003577,1.217e-05,0.177,0.1075,0.095,0.0,13.63519253710323,13.816445466381138,13.71959237643259,4.643129999999999e-06,2.7085000000000004e-06,3.21625e-06,3.1675,7.431e-06,5.434e-06,,0.0,0.0,6.257e-06,4.577e-06,,0.0,0.0,8.604e-06,6.291e-06,,3.592e-06,8.552e-08,3.777e-14,3.852e-14,,0.0,0.0,3.022e-14,3.082e-14,,0.0,0.0,4.488e-14,4.577e-14,,1.864e-15,1.407e-16,,0.9994,,,,,,,,,,,,,,,,,,,,1.0,0.97,,,,,,,,,,,,,,,,,,,,,,
13,BH,BH0027,J1745-2900          ,49527.1,337.0,462011.4,2004-07-06T22:43:47,0.00048116900000000004,0.8301999999999999,7.0,0.0036865,0.0036665,0.0036765,9.975e-06,0.53,0.4145,0.091,0.0,13.610091109987431,13.76883023740369,13.68424370746458,3.61036e-06,2.104614e-06,2.557984e-06,2.934,7.4e-06,5.162e-06,1.352e-07,0.0,9.272e-08,6.219e-06,4.264e-06,4.007e-08,0.0,0.0,8.581e-06,6.004e-06,2.254e-07,3.056e-06,1.854e-07,5.131e-14,5.173e-14,4.09e-16,0.0,0.0,4.239e-14,4.263e-14,1.212e-16,0.0,0.0,5.968e-14,6.025e-14,6.817e-16,1.894e-15,2.04e-16,0.9507,0.9669,0.0912,,,,,,,,,,,,,,,,,0.9788,0.9126,0.995,0.9288,0.5678,-0.3604,,,,,,,,,,,,,,,,,,,,
14,BH,BH0027,J1745-2900          ,5106.3,337.0,462011.4,2004-08-28T12:19:59,0.00048116900000000004,0.8301999999999999,7.0,0.01303,0.006213,0.007729,0.001517,0.841,0.646,0.467,0.0,13.134816046700395,13.438398690019662,13.26165752316098,1.19417e-05,6.617275e-06,9.165925e-06,2.205,2.14e-05,1.438e-05,8.837e-07,,0.0,1.58e-05,1.044e-05,2.291e-07,,0.0,2.699e-05,1.833e-05,1.538e-06,,9.088e-07,1.085e-13,1.086e-13,1.879e-15,,0.0,7.298e-14,7.237e-14,4.177e-16,,0.0,1.44e-13,1.447e-13,3.272e-15,,1.282e-15,0.8894,0.9994,0.9994,,,,,,,,,,,,,,,,,0.9638,0.7939,1.0,0.8763,1.0,0.0081,,,,,,,,,,,,,,,,,,,,
15,BH,BH0027,J1745-2900          ,48532.8,337.0,462011.4,2005-07-24T20:13:41,0.00048116900000000004,0.8301999999999999,7.0,0.003235,0.002166,0.002237,0.0001436,0.374,0.221,0.225,0.0,13.927439845290955,14.152906439365232,14.037575729789342,2.544804e-06,1.0998247999999998e-06,1.438918e-06,1.9780000000000002,4.177e-06,2.952e-06,6.559e-08,0.0,0.0,3.225e-06,2.271e-06,3.124e-09,0.0,0.0,5.076e-06,3.633e-06,1.281e-07,3.799e-06,8.792e-08,2.241e-14,2.313e-14,3.158e-16,0.0,0.0,1.717e-14,1.795e-14,4.119e-17,0.0,0.0,2.764e-14,2.83e-14,5.904e-16,2.435e-15,1.268e-16,0.9569,0.9994,0.7983,,,,,,,,,,,,,,,,,0.99,0.9126,1.0,0.9413,1.0,-0.0756,,,,,,,,,,,,,,,,,,,,
16,BH,BH0027,J1745-2900          ,44586.0,337.0,462011.4,2005-07-27T19:32:01,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.979863381950143,14.259163792942688,14.110474203328808,2.5345580000000004e-06,9.282000000000001e-07,1.2608e-06,1.516,3.65e-06,2.654e-06,0.0,0.0,0.0,2.687e-06,1.954e-06,0.0,0.0,0.0,4.614e-06,3.355e-06,9.969e-08,4.502e-06,1.021e-07,1.915e-14,1.962e-14,0.0,0.0,0.0,1.36e-14,1.393e-14,0.0,0.0,0.0,2.443e-14,2.503e-14,2.3e-16,2.525e-15,1.579e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.9288,1.0,0.925,0.3304,-1.0,,,,,,,,,,,,,,,,,,,,
17,BH,BH0027,J1745-2900          ,45326.4,337.0,462011.4,2005-07-29T20:08:00,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,13.927349456605878,14.164689999130937,14.038850484210197,2.69602e-06,1.1628000000000001e-06,1.5358540000000002e-06,2.178,4.444e-06,3.08e-06,6.885e-08,0.0,8.642e-08,3.444e-06,2.37e-06,0.0,0.0,0.0,5.388e-06,3.791e-06,1.347e-07,3.989e-06,1.774e-07,2.21e-14,2.331e-14,1.958e-16,0.0,1.156e-16,1.65e-14,1.772e-14,0.0,0.0,0.0,2.74e-14,2.86e-14,4.008e-16,2.461e-15,2.427e-16,0.9582,0.9482,-0.2336,,,,,,,,,,,,,,,,,0.9913,0.9113,0.9913,0.8863,0.3079,-0.679,,,,,,,,,,,,,,,,,,,,
18,BH,BH0027,J1745-2900          ,45360.1,337.0,462011.4,2005-07-30T20:09:08,0.00048116900000000004,0.8301999999999999,7.0,0.00291,0.001476,0.002309,0.0004113,0.998,0.953,0.526,1.0,13.863776619956829,14.102647865655687,13.97685046594608,3.4681375000000004e-06,1.595e-06,2.02925e-06,2.4000000000000004,4.726e-06,3.391e-06,,0.0,0.0,3.734e-06,2.646e-06,,0.0,0.0,5.659e-06,4.093e-06,,4.026e-06,9.455e-08,2.039e-14,2.18e-14,,0.0,0.0,1.508e-14,1.65e-14,,0.0,0.0,2.542e-14,2.681e-14,,2.371e-15,1.363e-16,,0.9994,,,,,,,,,,,,,,,,,,,,1.0,0.945,,,,,,,,,,,,,,,,,,,,,,
19,BH,BH0027,J1745-2900          ,17852.2,337.0,462011.4,2005-08-01T20:16:38,0.00048116900000000004,0.8301999999999999,7.0,,,,,,,,,14.10379355858398,14.948076083953893,14.430111329341882,3.92252e-06,3.2696e-07,7.716000000000001e-07,0.6900000000000001,2.312e-06,1.546e-06,0.0,0.0,0.0,1.008e-06,6.268e-07,0.0,0.0,0.0,3.616e-06,2.465e-06,2.625e-07,1.299e-05,2.791e-07,9.372e-15,9.2e-15,0.0,0.0,0.0,2.929e-15,2.706e-15,0.0,0.0,0.0,1.582e-14,1.569e-14,4.779e-16,7.003e-15,3.801e-16,0.9994,0.9994,-0.2049,,,,,,,,,,,,,,,,,1.0,0.7114,1.0,0.6902,0.4254,-0.8901,,,,,,,,,,,,,,,,,,,,
